Vv_m2,2000,1000,VIT_09s0002g01080
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
264,VIT_18s0001g11380,630,0.3022,Seven transmembrane domain protein,,,,
265,VIT_10s0003g01730,623,0.3010,PUB17 (plant U- box 17),,,,
266,VIT_18s0122g00870,621,0.2994,Zinc finger (C3HC4-type ring finger),ZFC3HC4_38,,vv60078Other_zf-C3HC4,
267,VIT_07s0151g00960,624,0.2981,WD repeat domain 5,WDR5,,vv50133Primary_active_transporter_cat_A9_to_A18,
268,VIT_11s0016g01970,615,0.2970,Calmodulin-binding region IQD6,,,,
269,VIT_06s0004g04150,610,0.2965,Auxin-regulated protein,AUXREG,,vv30003Auxin_signaling,
270,VIT_15s0048g02280,609,0.2962,NAC transcription factor-like 9,NTL9_3,VvNAC54,vv60046NAC,
271,VIT_02s0012g01540,610,0.2958,Zinc finger (C3HC4-type ring finger),ZFC3HC4_4,,vv60078Other_zf-C3HC4,
272,VIT_12s0134g00490,611,0.2936,Myb domain protein 14,MYB14_1,MYB138,vv60044MYB,
273,VIT_11s0149g00070,601,0.2915,Ribosomal protein S6,K02990,,vv23010Ribosome,
274,VIT_05s0020g01650,601,0.2910,Zinc finger (CCCH-type) family protein,CCCHFAM_18,,vv60018C3H,
275,VIT_04s0043g00310,602,0.2905,Ribulose-phosphate 3-epimerase,E5_1_3_1,,vv10030Pentose_phosphate,vv10040Pentose_glucuronate_interconversion
276,VIT_18s0166g00190,598,0.2893,U-box domain-containing protein,,,,
277,VIT_10s0003g03800,600,0.2893,Jasmonate ZIM domain-containing protein 8,JAZ8_1,,vv30011Jasmonate_signaling,vv60069ZIM
278,VIT_07s0031g01010<br>VIT_07s0031g01040<br>VIT_07s0031g01050,596,0.2890,
279,VIT_14s0066g02190,599,0.2884,CW14,,,,
280,VIT_18s0001g15270,595,0.2879,SCL1 (scarecrow-like 1),SCL1_2,,vv60032GRAS,
281,VIT_02s0025g03300,590,0.2841,Potassium channel tetramerisation domain-containing protein,KCTREL,,vv50101Channels_and_pores,
282,VIT_05s0062g00820,585,0.2836,Unknown protein,,,,
283,VIT_07s0197g00170<br>VIT_00s0487g00030<br>VIT_07s0197g00240<br>VIT_00s0487g00010<br>VIT_07s0031g01070<br>VIT_07s0197g00130<br>VIT_07s0197g00120<br>VIT_07s0197g00210<br>VIT_07s0197g00140<br>VIT_07s0197g00220,587,0.2821,
284,VIT_09s0002g06990,580,0.2813,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
285,VIT_18s0001g12160,575,0.2780,Unknown protein,,,,
286,VIT_05s0077g00910,571,0.2772,DNA-binding enhancer protein,,,,
287,VIT_11s0016g00710,565,0.2744,Jasmonate ZIM-domain protein 1,JAZ1_1,,vv30011Jasmonate_signaling,vv60069ZIM
288,VIT_10s0003g03330,567,0.2733,Receptor-like serine-threonine protein kinase,,,,
289,VIT_03s0038g00970,565,0.2723,Dynamin-like protein 2b,E3_6_5_5,,vv50109Incompletely_characterized_transport_systems,vv50110Protein_coat
290,VIT_02s0025g02960,562,0.2715,Naringenin 2-oxoglutarate 3-dioxygenase,E1_14_11_9,,vv10941Flavonoid_biosynthesis,
291,VIT_08s0058g00560,561,0.2711,Prenylated rab acceptor (PRA1),,,,
292,VIT_15s0046g02480,562,0.2708,Protein kinase,,,,
293,VIT_00s0225g00080,555,0.2698,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
294,VIT_11s0016g00330,554,0.2684,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
295,VIT_16s0098g00220,554,0.2680,Membrane located receptor,,,,
296,VIT_18s0001g12900,549,0.2669,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
297,VIT_15s0046g02280,552,0.2664,Ubiquitin-conjugating enzyme E2 H,K10576,,vv24120Ubiquitin_mediated_proteolysis,
298,VIT_06s0004g04580,546,0.2657,Protein kinase family protein,,,,
299,VIT_09s0054g01220,546,0.2639,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
300,VIT_05s0077g01470,543,0.2636,Phytochelatin synthetase,E2_3_2_15,,vv10251Glutamate_metabolism,
301,VIT_01s0182g00030,540,0.2611,Emp24/gp25L/p24 family protein,EMP24,,vv50110Protein_coat,
302,VIT_07s0031g02840,541,0.2603,Diacylglycerol kinase 2,E2_7_1_107,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
303,VIT_16s0098g00410,539,0.2595,Receptor kinase homolog LRK10,,,,
304,VIT_15s0046g02630,535,0.2582,No hit,,,,
305,VIT_03s0091g00990,534,0.2580,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
306,VIT_00s0620g00010,533,0.2577,Triacylglycerol lipase,E3_1_1_3,,vv10561Glycerolipid_metabolism,
307,VIT_13s0106g00370,536,0.2577,Myb family,MYBREL_20,,vv60045MYBrelated,
308,VIT_17s0000g02050,523,0.2535,Nudix hydrolase 17,,,,
309,VIT_12s0034g02570,523,0.2530,Leucine Rich Repeat receptor-like kinase,,,,
310,VIT_02s0025g02970,526,0.2529,flavanone 3-beta-hydroxylase,E1_14_11_9,,vv10941Flavonoid_biosynthesis,
311,VIT_07s0031g01090,520,0.2505,Ascorbate oxidase,E1_10_3_3,,vv10053Ascorbate_and_aldarate_metabolism,vv50109Incompletely_characterized_transport_systems
312,VIT_12s0057g01290,515,0.2504,Hydroxyproline-rich glycoprotein family protein-like,HRGP,,vv40006Cell_wall,
313,VIT_18s0122g01260,519,0.2500,Protein kinase 1B,,,,
314,VIT_09s0002g08070,512,0.2479,Prephenate dehydrogenase,E1_3_1_13,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
315,VIT_01s0011g03300,512,0.2476,Plastid-specific 30S ribosomal protein 3,K02982,,vv23010Ribosome,
316,VIT_04s0023g00430,513,0.2468,Tyrosine specific protein phosphatase,,,,
317,VIT_15s0048g02260,506,0.2450,Calcium-binding EF hand,,,,
318,VIT_12s0035g00720,507,0.2438,Permease nonimprinted in Prader-Willi/Angelman,NIPA,,vv50122Porters_cat_7_to_17,
319,VIT_07s0005g02710,498,0.2414,Unknown protein,,,,
320,VIT_05s0049g01400,491,0.2366,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
321,VIT_05s0062g01110,481,0.2324,Sodium symporter,NASYMPREL,,vv50109Incompletely_characterized_transport_systems,
322,VIT_07s0005g01700,479,0.2314,Transcription regulator,,,,
323,VIT_06s0004g02740,475,0.2294,GATA transcription factor 10,BME3_ZF_2,,vv10904Diterpenoid_biosynthesis,vv60016C2C2-GATA
324,VIT_00s0265g00120,472,0.2275,EMB2756 (embryo defective 2756),,,,
325,VIT_04s0008g03480,463,0.2244,Beta-carotene 15 15'-monooxygenase,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
326,VIT_18s0001g07300,463,0.2239,MADS box interactor,,,,
327,VIT_13s0067g01070,463,0.2227,Cys-3-His zinc finger protein,ZFAR1_1,,vv60018C3H,
328,VIT_13s0067g00940,452,0.2205,NLI interacting factor (NIF),NIF,,vv50132Primary_active_transporter_cat_A5_to_A8,
329,VIT_01s0150g00440,454,0.2197,Respiratory burst oxidase protein D (RBOHD),RBOHD,,vv34626Plant-pathogen_interaction,vv50105Transport_electron_carriers
330,VIT_11s0016g00660,443,0.2161,DREB sub A-5 of ERF/AP2 transcription factor,ERF017,VvERF009,vv30008Ethylene_signaling,vv60003AP2_EREBP
331,VIT_15s0048g02300,447,0.2158,NAC transcription factor-like 9,NTL9_2,VvNAC53,vv60046NAC,
332,VIT_09s0002g01470,451,0.2158,4-phosphopantetheinyl transferase sfp,K06133,,,
333,VIT_12s0057g00060,443,0.2153,No hit,,,,
334,VIT_11s0016g02200,445,0.2138,Beta-galactosidase,E3_2_1_23,,vv10052Galactose_metabolism,vv10511N-Glycan_degradation
335,VIT_05s0020g01400,441,0.2134,SRC2/SRC2 (soybean gene regulated BY cold-2),,,,
336,VIT_17s0000g00820,439,0.2122,Nodulin MtN3 family,,,,
337,VIT_08s0040g02730,440,0.2119,Exocyst subunit EXO70 H4,EXO70H4,,vv50111Tethering_factors,
338,VIT_14s0006g01400,435,0.2111,Calmodulin,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
339,VIT_10s0003g05450,437,0.2101,Reticuline oxidase precursor,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
340,VIT_06s0004g04110,435,0.2097,Unknown protein,,,,
341,VIT_14s0006g02910,436,0.2095,Unknown protein,,,,
342,VIT_05s0020g04000,423,0.2061,Zinc finger (C3HC4-type ring finger),ZFC3HC4_33,,vv60078Other_zf-C3HC4,
343,VIT_01s0011g03190,423,0.2040,ATP-dependent Clp protease adaptor protein ClpS containing protein,K06891,,,
344,VIT_13s0067g03140,420,0.2033,WRKY DNA-binding protein 70,WRKY70_1,VvWRKY41,vv60066WRKY,
345,VIT_15s0046g01590,417,0.2013,Acidic chitinase III,E3_2_1_14,,vv10530Aminosugars_metabolism,
346,VIT_04s0043g00900,418,0.2013,Tyrosine decarboxylase,E4_1_1_25,,vv10350Tyrosine_metabolism,vv10950Alkaloid_biosynthesis_I
347,VIT_08s0040g02270,417,0.2004,No hit,,,,
348,VIT_00s0463g00040,413,0.1994,No hit,,,,
349,VIT_08s0007g00130,409,0.1986,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
350,VIT_18s0001g15120,411,0.1986,Unknown protein,,,,
351,VIT_02s0025g04420,408,0.1983,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
352,VIT_18s0001g14440,409,0.1976,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
353,VIT_16s0039g00400,404,0.1963,Aminopeptidase,,,,
354,VIT_07s0129g00240,404,0.1955,C2H2 zinc finger protein AZF1,AZF1,,vv60017C2H2,
355,VIT_10s0003g03720,403,0.1949,Unknown protein,,,,
356,VIT_11s0118g00470,398,0.1928,TIP growth defective 1,TIP1GD,,vv50108Accessory_factors_involved_in_transport,
357,VIT_12s0178g00160,394,0.1914,Unknown,,,,
358,VIT_02s0025g04460,397,0.1910,DWARF and delayed flowering 2,DDF2,VvERF021,vv30008Ethylene_signaling,vv60003AP2_EREBP
359,VIT_13s0156g00460,393,0.1897,CC-NBS-LRR class,,,,
360,VIT_14s0030g01650,390,0.1893,Unknown protein,,,,
361,VIT_13s0067g01800,387,0.1889,Histidine acid phosphatase,E3_1_3_2,,vv10740Riboflavin_metabolism,
362,VIT_04s0043g00340,388,0.1884,Myb KAN1 (KANADI 1),KANADI,,vv60029G2-like,
363,VIT_18s0072g00680,389,0.1879,No hit,,,,
364,VIT_13s0019g02340,379,0.1844,Unknown protein,,,,
365,VIT_00s0372g00010<br>VIT_00s0361g00110<br>VIT_00s0847g00010,376,0.1818,
366,VIT_05s0062g00790,377,0.1817,NSL1 (necrotic spotted lesions 1),,,,
367,VIT_16s0050g02510,371,0.1799,WRKY DNA-binding protein 53,WRKY53_1,VvWRKY51,vv60066WRKY,
368,VIT_06s0009g00370,371,0.1787,U-box domain-containing protein,,,,
369,VIT_02s0241g00020,370,0.1782,Unknown,,,,
370,VIT_13s0019g04710,365,0.1761,PUB17 (plant U- box 17),,,,
371,VIT_11s0052g01260,364,0.1756,Xyloglucan endotransglucosylase/hydrolase 23,E2_4_1_207,,vv40006Cell_wall,
372,VIT_01s0010g02980,361,0.1754,Calcium-binding protein CML,K13448,,vv34626Plant-pathogen_interaction,
373,VIT_13s0067g02630,363,0.1750,No hit,,,,
374,VIT_06s0009g00500,360,0.1737,No hit,,,,
375,VIT_06s0009g02390,359,0.1737,Scarecrow transcription factor 3 (SCL3),SCL3_4,,vv60032GRAS,
376,VIT_11s0016g03350,358,0.1735,AP2/EREBP transcription factor TINY2,TINY2_3,,vv30008Ethylene_signaling,vv60003AP2_EREBP
377,VIT_16s0022g01020,358,0.1728,Chalcone synthase [Vitis vinifera],E2_3_1_74,,vv10941Flavonoid_biosynthesis,
378,VIT_04s0008g06140,355,0.1717,No hit,,,,
379,VIT_18s0001g07470,355,0.1711,Ulp1 protease,,,,
380,VIT_04s0008g05850,346,0.1685,CCR4-NOT transcription complex subunit 7/8,K12581,,vv23018RNA_degradation,
381,VIT_04s0008g02180,346,0.1675,BRCT domain-containing protein,,,,
382,VIT_02s0012g02670,347,0.1671,Unknown protein,,,,
383,VIT_01s0010g00710,338,0.1646,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
384,VIT_18s0001g01780,339,0.1634,Wound-responsive protein,,,,
385,VIT_11s0016g04240,334,0.1632,Vernalization insensitive 3,VIN3,,vv30009Flower_development,
386,VIT_06s0061g00380,334,0.1625,Phosphatidate cytidylyltransferase,E2_7_7_41,,vv10564Glycerophospholipid_metabolism,vv34070Phosphatidylinositol_signaling_system
387,VIT_01s0011g01780,333,0.1620,F-box protein PP2-B12 (Protein phloem protein 2-like B12),,,,
388,VIT_07s0031g00220,333,0.1610,APETALA2 (AP2) floral homeotic protein,APETALA2TOE2_4,VvAP2-13,vv30008Ethylene_signaling,vv30009Flower_development
389,VIT_08s0040g01130,329,0.1607,Serine carboxypeptidase II,,,,
390,VIT_04s0023g01770,332,0.1606,Adaptor-related protein complex 3  sigma 2 sub,AP3S2,,vv50110Protein_coat,
391,VIT_01s0026g01960,329,0.1593,SUT2 (sucrose transporter 3),SUT2,,vv50121Porters_cat_1_to_6,
392,VIT_12s0142g00340,327,0.1590,Galacturonosyltransferase 15,E2_4_1_43,,vv40006Cell_wall,
393,VIT_07s0129g00920,329,0.1590,Receptor-like protein kinase,,,,
394,VIT_04s0008g06150,318,0.1537,No hit,,,,
395,VIT_19s0014g02640,317,0.1527,PPI1 (proton pump interactor 1),,,,
396,VIT_06s0061g01460,315,0.1525,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
397,VIT_15s0046g03030,315,0.1522,Anthranilate phosphoribosyltransferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
398,VIT_09s0054g00500,314,0.1511,No hit,,,,
399,VIT_04s0044g00100,310,0.1508,Unknown protein,,,,
400,VIT_17s0000g01250,310,0.1505,F-box/LRR-repeat protein,,,,
401,VIT_09s0070g00160,312,0.1501,CBL-interacting protein kinase 6 (CIPK6),CIPK6,,,
402,VIT_12s0028g01640,308,0.1494,S-receptor kinase,,,,
403,VIT_18s0072g00980,307,0.1482,Leucine-rich repeat protein kinase,,,,
404,VIT_18s0001g09430,306,0.1477,Tetratricopeptide repeat (TPR)-containing,,,,
405,VIT_10s0003g05520,304,0.1468,Acylamino-acid-releasing enzyme,E3_4_19_1,,,
406,VIT_07s0005g02720,301,0.1461,No hit,,,,
407,VIT_07s0104g01460,299,0.1447,Zinc finger (CCCH-type) family protein,CCCHFAM_7,,vv60018C3H,
408,VIT_04s0023g01920,293,0.1419,Bg55,,,,
409,VIT_18s0001g08670,290,0.1399,Pre-mRNA-processing factor 40,K12821,,vv23040Spliceosome,
410,VIT_01s0011g03430,283,0.1358,No hit,,,,
411,VIT_10s0092g00490,280,0.1354,CYP71A12,,,,
412,VIT_15s0046g03010,281,0.1352,Barwin endoglucanase,,,,
413,VIT_19s0140g00110,276,0.1334,No hit,,,,
414,VIT_19s0085g00200,270,0.1303,Epstein-Barr virus EBNA-1,,,,
415,VIT_00s2300g00010,266,0.1296,Acyltransferase,E2_3_1_x,,,
416,VIT_09s0002g05790,268,0.1293,Serine-threonine kinase receptor-associated protein STRAP,K13137,,vv23013RNA_transport,
417,VIT_17s0000g07940,265,0.1278,DWARF and delayed flowering 1,DDF1_1,VvERF024,vv30008Ethylene_signaling,vv60003AP2_EREBP
418,VIT_13s0158g00330,267,0.1276,No hit,,,,
419,VIT_14s0219g00020,261,0.1262,Esterase,,,,
420,VIT_11s0016g00670,261,0.1255,AP2 domain-containing transcription factor,AP2_5,VvERF010,vv30008Ethylene_signaling,vv60003AP2_EREBP
421,VIT_03s0180g00210,259,0.1252,Myb domain protein R1,MYBR1_2,MYB171,vv60044MYB,
422,VIT_03s0180g00260,260,0.1252,Cinnamyl alcohol dehydrogenase,E1_1_1_195,,vv10940Phenylpropanoid_biosynthesis,
423,VIT_14s0083g00220,256,0.1246,Zinc finger CCHC domain-containing protein 8,K13128,,,
424,VIT_00s0304g00080,255,0.1235,Trehalose-6-phosphate phosphatase,E3_1_3_12,,vv10500Starch_and_sucrose_metabolism,
425,VIT_05s0020g02580,249,0.1203,Pentatricopeptide (PPR) repeat-containing,,,,
426,VIT_06s0009g03670,248,0.1201,F-box family protein,,,,
427,VIT_11s0052g01220,244,0.1183,Xyloglucan endotransglycosylase 6,E2_4_1_207,,vv40006Cell_wall,
428,VIT_08s0007g08520,240,0.1152,Unknown protein,,,,
429,VIT_16s0039g01420,238,0.1145,Unknown protein,,,,
430,VIT_06s0061g00020,235,0.1141,TTN9 (TITAN9),,,,
431,VIT_19s0090g01270,234,0.1140,PHD finger transcription factor,PHDFG_9,,vv60048PHD,
432,VIT_11s0052g01300,232,0.1127,Xyloglucan endotransglycosylase 6,E2_4_1_207,,vv40006Cell_wall,
433,VIT_07s0005g01400,232,0.1126,Unknown protein,,,,
434,VIT_12s0034g02530,226,0.1100,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
435,VIT_10s0003g00410,227,0.1096,MLO6 (mildew resistance locus O 6),K08472,,,
436,VIT_18s0001g09380,224,0.1078,Syntaxin 6,,,,
437,VIT_06s0004g05540,221,0.1071,Metal tolerance protein B MTPB1,MTPB1,,vv50121Porters_cat_1_to_6,
438,VIT_06s0009g03650,220,0.1070,Permease nonimprinted in Prader-Willi/Angelman,NIPA,,vv50122Porters_cat_7_to_17,
439,VIT_06s0004g00840,221,0.1070,DEAD box RNA helicase,DEADBOX,,vv23040Spliceosome,vv50133Primary_active_transporter_cat_A9_to_A18
440,VIT_05s0077g00430,221,0.1064,Galactinol synthase,E2_4_1_123,,vv10052Galactose_metabolism,
441,VIT_01s0146g00480,220,0.1060,TIFY 9 (Jasmonate ZIM domain-containing protein 10),JAZ10,,vv30011Jasmonate_signaling,vv60069ZIM
442,VIT_08s0007g08200,218,0.1055,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
443,VIT_00s0487g00050,218,0.1054,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
444,VIT_03s0132g00080,216,0.1047,ATHVA22A (Arabidopsis thaliana HVA22 homologue A),HVA22A,,vv30001ABA_signaling,
445,VIT_18s0001g07780,215,0.1041,ABA-responsive protein (HVA22a),HVA22A,,vv30001ABA_signaling,
446,VIT_16s0050g02400,215,0.1037,Ethylene-responsive transcription factor cytokinin response factor 4,CRF4_1,VvERF053,vv30007Cytokinin_signaling,vv30008Ethylene_signaling
447,VIT_04s0008g02150,213,0.1032,DCL3 (DICER-like 3),DCL3,,,
448,VIT_15s0046g01610,215,0.1031,Acidic endochitinase (CHIB1),E3_2_1_14,,vv10530Aminosugars_metabolism,
449,VIT_03s0038g01310,212,0.1027,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
450,VIT_04s0008g02350,211,0.1014,No hit,,,,
451,VIT_13s0067g03780,207,0.0997,Leucine-rich repeat protein kinase,,,,
452,VIT_00s0271g00030<br>VIT_00s0271g00060,205,0.0993,
453,VIT_00s0199g00190,204,0.0984,14-3-3 protein GF14 kappa (GRF8),,,,
454,VIT_07s0255g00040,203,0.0983,Cell division cycle associated 7 CDCA7,CDCA7,,vv44110Cell_cycle,
455,VIT_11s0206g00090,201,0.0975,Calmodulin-binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
456,VIT_02s0025g01430,197,0.0953,Zinc finger (C3HC4-type ring finger) family protein ATL1E,ATL1E_1,,vv60078Other_zf-C3HC4,
457,VIT_08s0040g01370,188,0.0912,Heavy-metal-associated domain-containing protein,,,,
458,VIT_05s0062g00300<br>VIT_05s0062g00270,189,0.0907,
459,VIT_13s0067g01550,186,0.0902,MRH1 (morphogenesis of root hair 1),,,,
460,VIT_13s0047g00320,183,0.0883,EDA35 (embryo sac development arrest 35),,,,
461,VIT_03s0132g00070,179,0.0872,ATHVA22A (Arabidopsis thaliana HVA22 homologue A),HVA22A,,vv30001ABA_signaling,
462,VIT_10s0003g04370,179,0.0869,D123,,,,
463,VIT_15s0021g02070,175,0.0847,Unknown protein,,,,
464,VIT_00s0415g00060,173,0.0843,Bromodomain protein,,,,
465,VIT_08s0007g07870,174,0.0839,Basic helix-loop-helix (bHLH) family,BHLHDOM_40,,vv60011BHLH,
466,VIT_04s0023g03230,174,0.0838,Auxin-responsive SAUR9,SAUR9,,vv30003Auxin_signaling,
467,VIT_07s0151g00180,172,0.0833,Ankyrin,K10380,,vv50108Accessory_factors_involved_in_transport,
468,VIT_10s0092g00150,172,0.0831,Patatin protein 3,,,,
469,VIT_04s0008g02230,170,0.0821,AP2 domain-containing transcription factor ORA47,ORA47,VvERF011,vv30008Ethylene_signaling,vv60003AP2_EREBP
470,VIT_11s0052g00090,169,0.0816,Accumulation of photosystem one 3 (APO3),,,,
471,VIT_18s0001g05380,164,0.0795,TTL1 (tetratricopetide-repeat thioredoxin-like 1),,,,
472,VIT_15s0045g01020,163,0.0792,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
473,VIT_08s0058g00400,162,0.0788,No hit,,,,
474,VIT_02s0154g00390,162,0.0780,Autophagy 8f (APG8f),K08341,,vv44140Regulation_of_autophagy,vv50101Channels_and_pores
475,VIT_04s0008g02680,161,0.0775,No hit,,,,
476,VIT_07s0151g00950,160,0.0773,Unknown protein,,,,
477,VIT_16s0050g02100,158,0.0773,Disease resistance,,,,
478,VIT_17s0000g02880,160,0.0773,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
479,VIT_04s0023g03420,160,0.0773,Alcium-dependent protein kinase 16 CPK16,K00908 CPK16,,,
480,VIT_15s0045g00880<br>VIT_15s0045g00980,159,0.0769,
481,VIT_18s0001g07970,157,0.0756,Pentatricopeptide (PPR) repeat-containing protein,,,,
482,VIT_14s0006g00300,156,0.0756,Nudix hydrolase 18,,,,
483,VIT_11s0016g03590,157,0.0756,Transducin protein,,,,
484,VIT_16s0098g00760,155,0.0753,No apical meristem cup-shaped cotyledon2,CUC2_4,VvNAC71,vv60046NAC,
485,VIT_18s0001g13430,154,0.0746,Coatomer alpha subunit,K05236,,vv50110Protein_coat,
486,VIT_18s0001g10340,153,0.0740,Subtilisin protease,ARA12,,vv50101Channels_and_pores,
487,VIT_00s0361g00090,151,0.0731,Phototropic-responsive NPH3 protein,,,,
488,VIT_00s0400g00020<br>VIT_00s0400g00030<br>VIT_00s0421g00040<br>VIT_00s0397g00010,151,0.0729,
489,VIT_08s0007g07390,149,0.0725,Unknown protein,,,,
490,VIT_01s0137g00770,149,0.0720,Unknown protein,,,,
491,VIT_15s0046g02110,148,0.0715,Late embryogenesis abundant protein Lea14-A,,,,
492,VIT_01s0011g05670,148,0.0712,Nudix hydrolase 18,,,,
493,VIT_01s0026g01880,147,0.0705,Protein kinase APK1B,,,,
494,VIT_03s0038g03410,144,0.0698,NAC domain containing protein 36,NAC036_2,VvNAC41,vv60046NAC,
495,VIT_07s0005g01760,145,0.0695,Glycerol-3-phosphate acyltransferase 3 (AtGPAT3),E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
496,VIT_04s0044g00890,142,0.0688,Uridylate kinase,E2_7_4_22_2,,vv10240Pyrimidine_metabolism,vv60062Trihelix
497,VIT_16s0050g00160,141,0.0678,DTA2 (downstream target of AGL15 2),,,,
498,VIT_04s0008g03500,140,0.0675,Ankyrin,K10380,,vv50108Accessory_factors_involved_in_transport,
499,VIT_07s0005g04350,139,0.0672,No hit,,,,
500,VIT_02s0025g04380,138,0.0669,ATPP2-A13,,,,
501,VIT_16s0050g01950,136,0.0656,Disease resistance family protein / LRR family,,,,
502,VIT_14s0068g01340,136,0.0656,No hit,,,,
503,VIT_08s0007g03900,134,0.0648,Heat stress transcription factor A3,HSFA3,,vv60037HSF,
504,VIT_11s0016g01370,132,0.0639,Early flowering 4,ELF4,,vv34710Circadian_rhythm,
505,VIT_14s0030g00350,132,0.0637,RKF3 (receptor-like kinase IN in flowers 3),RKF3,,vv60042MADS,
506,VIT_15s0045g01010,130,0.0631,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
507,VIT_05s0029g01480,130,0.0628,Receptor kinase TRKe,,,,
508,VIT_10s0003g01650,129,0.0623,Unknown,,,,
509,VIT_14s0068g01830,128,0.0617,Unknown protein,,,,
510,VIT_06s0009g03540,128,0.0617,No hit,,,,
511,VIT_07s0129g00360,127,0.0614,Peroxidase 73,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
512,VIT_18s0166g00210,124,0.0601,Regulator of chromosome condensation (RCC1),RCC1,,vv50112Nuclear_pore_complex,
513,VIT_04s0023g02430,124,0.0599,Basic leucine-zipper 11 GBF6,GBF6_2,VvbZIP13,vv60012BZIP,
514,VIT_06s0004g07490,123,0.0594,Unknown protein,,,,
515,VIT_02s0025g00360,122,0.0591,1-aminocyclopropane-1-carboxylate synthase,E4_4_1_14,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
516,VIT_14s0066g01350,122,0.0589,No hit,,,,
517,VIT_14s0128g00730,118,0.0571,No hit,,,,
518,VIT_09s0002g08270,114,0.0551,Leucine-rich repeat,,,,
519,VIT_12s0057g00530,114,0.0549,DGCR14,,,,
520,VIT_18s0072g00170,113,0.0546,BRI1 (brassinosteroid insensitive 1),BRI1,,vv30005Brassinosteroids_signaling,vv34626Plant-pathogen_interaction
521,VIT_17s0000g05050,112,0.0544,COBRA-like protein 4,COBL4,,vv40006Cell_wall,
522,VIT_04s0008g02470,111,0.0539,No hit,,,,
523,VIT_10s0003g03160,111,0.0537,Ribosomal protein L18A 60S,K02882,,vv23010Ribosome,
524,VIT_05s0049g00520,111,0.0535,No hit,,,,
525,VIT_17s0000g06100,110,0.0533,Pentatricopeptide (PPR) repeat-containing protein,,,,
526,VIT_08s0058g01440,110,0.0529,Ribosomal S6 kinase p90,K04373,,vv34150mTOR_signaling_pathway,
527,VIT_14s0066g01890,108,0.0520,Sterile alpha motif (SAM) domain-containing,,,,
528,VIT_12s0057g00120,106,0.0515,Wound-induced,,,,
529,VIT_12s0028g00370,106,0.0513,RWP-RK domain-containing protein,RWPRKDOM_8,,vv60052RWP-RK,
530,VIT_18s0001g15140,105,0.0507,Unknown,,,,
531,VIT_09s0002g07510,104,0.0503,Pentatricopeptide (PPR) repeat-containing protein,,,,
532,VIT_04s0023g01580,104,0.0502,U1 small nuclear ribonucleoprotein 70kDa,K11093,,vv23040Spliceosome,
533,VIT_03s0091g00480,100,0.0488,Zinc finger (C3HC4-type ring finger),ZFC3HC4_194,,vv60078Other_zf-C3HC4,
534,VIT_06s0004g03100,101,0.0487,MLO1,K08472,,,
535,VIT_14s0006g02140,101,0.0485,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
536,VIT_05s0077g02350,100,0.0483,No hit,,,,
537,VIT_03s0038g01410,99,0.0478,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
