Vv_m2,2000,1000,VIT_05s0020g03170
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
277,VIT_02s0025g01240,519,0.2523,UDP-glucuronosyl/UDP-glucosyltransferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
278,VIT_16s0098g00240,521,0.2517,Ser/Thr receptor-like kinase1,,,,
279,VIT_18s0001g15520,522,0.2517,Leaf senescence protein,,,,
280,VIT_01s0026g00330,519,0.2511,NHL repeat-containing protein,,,,
281,VIT_00s0375g00030,518,0.2500,Alpha-galactosidase,E3_2_1_22,,vv10052Galactose_metabolism,vv10561Glycerolipid_metabolism
282,VIT_07s0141g00730,514,0.2498,Histone H1,,,,
283,VIT_16s0050g00540,516,0.2495,No hit,,,,
284,VIT_12s0055g00770,516,0.2490,SWAP (Suppressor-of-White-APricot),,,,
285,VIT_05s0077g02020,513,0.2465,Epoxide hydrolase,E3_3_2_10,,,
286,VIT_01s0010g03760,497,0.2416,DNAJ heat shock N-terminal domain-containing protein,DNAJREL,,vv50132Primary_active_transporter_cat_A5_to_A8,
287,VIT_11s0016g00890,494,0.2396,Unknown protein,,,,
288,VIT_04s0023g01660,497,0.2388,Scarecrow-like transcription factor 7 (SCL7),SCL7,,vv60032GRAS,
289,VIT_08s0007g02490,487,0.2363,2-cys peroxiredoxin BAS1  chloroplast precursor,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
290,VIT_10s0116g01780,486,0.2354,Cationic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
291,VIT_03s0063g01920,482,0.2333,Pentatricopeptide (PPR) repeat,,,,
292,VIT_11s0016g05610,480,0.2332,Translation elongation factor Ts (EF-Ts),K02357,,,
293,VIT_02s0025g01560,480,0.2331,UDP-glucose 4-epimerase GEPI48,E5_1_3_2,,vv10052Galactose_metabolism,vv10520Nucleotide_sugars_metabolism
294,VIT_16s0115g00110,481,0.2321,Unknown,,,,
295,VIT_05s0020g02230,476,0.2305,Pto kinase interactor,,,,
296,VIT_03s0038g00590,475,0.2298,Unknown protein,,,,
297,VIT_00s0583g00030,473,0.2284,Sphingolipid delta 4 desaturase DES-1,K04712,,vv10600Sphingolipid_metabolism,
298,VIT_19s0014g05430,470,0.2284,NDR1 (non race-specific disease resistance),,,,
299,VIT_11s0016g01190,465,0.2263,Auxin-independent growth promoter,,,,
300,VIT_07s0005g02700,466,0.2260,KCO5 (Ca2+ activated outward rectifying K+ channel 5),K05389_KCO5,,vv50101Channels_and_pores,
301,VIT_14s0006g02290,461,0.2232,DREB sub A-4 of ERF/AP2 transcription factor,TINY_2,VvERF028,vv30008Ethylene_signaling,vv60003AP2_EREBP
302,VIT_08s0007g02030,457,0.2217,AUX1 protein,AUX1,,vv50004Auxin_transport,vv50123Porters_cat_18_to_29
303,VIT_10s0116g00020,458,0.2209,Tobamovirus multiplication 1 homolog 3,,,,
304,VIT_02s0025g03540,451,0.2161,Tubulin beta-6 chain,K07375,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
305,VIT_15s0048g01320,445,0.2160,Gibberellin 20-oxidase,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
306,VIT_19s0090g01740,445,0.2157,Scarecrow transcription factor 5 (SCL5),SCL5_1,,vv60032GRAS,
307,VIT_02s0012g00580,444,0.2154,Ankyrin protein kinase,,,,
308,VIT_11s0016g03960,438,0.2105,Kinesin family member 2/24,K10393,,vv44810Regulation_of_actin_cytoskeleton,
309,VIT_10s0003g02870,432,0.2103,Pentatricopeptide (PPR) repeat-containing protein,,,,
310,VIT_04s0069g00800,432,0.2094,Splicing factor,,,,
311,VIT_14s0030g00400,420,0.2037,WD40,,,,
312,VIT_10s0003g00220,420,0.2035,Unknown,,,,
313,VIT_00s0218g00220,419,0.2026,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
314,VIT_11s0016g03350,419,0.2024,AP2/EREBP transcription factor TINY2,TINY2_3,,vv30008Ethylene_signaling,vv60003AP2_EREBP
315,VIT_00s0646g00030,419,0.2024,Protein serine/threonine kinase,,,,
316,VIT_18s0001g14070,410,0.2001,Unknown,,,,
317,VIT_13s0067g03780,413,0.1996,Leucine-rich repeat protein kinase,,,,
318,VIT_01s0026g01780,408,0.1977,Leucine-rich repeat transmembrane,,,,
319,VIT_13s0064g00380,405,0.1959,Unknown protein,,,,
320,VIT_04s0023g00730,405,0.1959,Aspartyl protease family,,,,
321,VIT_01s0026g00160,405,0.1955,No hit,,,,
322,VIT_04s0044g00750,403,0.1946,S-receptor kinase,,,,
323,VIT_15s0046g00040,399,0.1936,Calcium-transporting ATPase 2  endoplasmic reticulum-type ECA2,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
324,VIT_11s0016g03000,393,0.1902,Phosphoinositide 3-kinase regulatory subunit 4,K08333,,vv44140Regulation_of_autophagy,
325,VIT_04s0008g02520,390,0.1882,ATP binding protein,,,,
326,VIT_05s0029g00340,386,0.1871,Heat shock transcription factor A5,HSFA5_1,,vv60037HSF,
327,VIT_11s0065g00640,385,0.1865,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
328,VIT_15s0046g01450,387,0.1863,Alpha-L-fucosidase,E3_2_1_51,,vv10511N-Glycan_degradation,
329,VIT_16s0039g01420,385,0.1859,Unknown protein,,,,
330,VIT_14s0006g02760,376,0.1825,Unknown protein,,,,
331,VIT_14s0060g00420,376,0.1823,Pyruvate dehydrogenase kinase,E2_7_11_2,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
332,VIT_05s0029g00470,375,0.1820,Unknown protein,,,,
333,VIT_18s0001g13770,374,0.1807,Cytochrome P450  family 83  subfamily B  polypeptide 1,K11818,,vv10966Glucosinolate_biosynthesis,
334,VIT_08s0007g06660,372,0.1803,E3 ubiquitin-protein ligase RNF5,K10666_96,,vv24141Protein_processing_in_endoplasmic_reticulum,vv60078Other_zf-C3HC4
335,VIT_06s0004g05110,372,0.1790,Unknown,,,,
336,VIT_14s0060g01470,369,0.1778,Calmodulin-binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
337,VIT_02s0025g04220,366,0.1772,Myb domain protein MYB3R-4,MYB3R4_2,,vv44110Cell_cycle,vv60044MYB
338,VIT_00s0487g00050,361,0.1746,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
339,VIT_18s0122g00780,361,0.1736,Inorganic phosphate transporter,PHT1_9,,vv50121Porters_cat_1_to_6,
340,VIT_06s0004g03130,356,0.1727,Auxin response factor 4,ARF4,,vv30003Auxin_signaling,vv60004ARF
341,VIT_08s0007g08730,354,0.1723,ABC transporter A member 1,K05641,,vv52010ABC_transporters,
342,VIT_10s0003g00430,354,0.1715,Unknown protein,,,,
343,VIT_14s0068g00030,353,0.1703,feronia receptor-like kinase,,,,
344,VIT_13s0106g00230,354,0.1701,Ankyrin,K10380,,,
345,VIT_07s0104g01070,347,0.1675,Cohesin complex subunit SCC3,K06671,,vv44110Cell_cycle,
346,VIT_16s0022g01120<br>VIT_11s0037g01390<br>VIT_16s0022g01150,346,0.1666,
347,VIT_02s0025g01330,342,0.1665,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
348,VIT_14s0128g00040,342,0.1657,No hit,,,,
349,VIT_06s0004g00560,342,0.1657,Peptidyl-tRNA hydrolase,E3_1_1_29,,,
350,VIT_01s0011g00640,340,0.1639,Hcr2-0B,,,,
351,VIT_16s0098g01570,336,0.1638,Acyl-CoA binding protein 2 (ACBP2),,,,
352,VIT_06s0004g03020,339,0.1635,Beta-galactosidase,E3_2_1_23,,vv10052Galactose_metabolism,vv10511N-Glycan_degradation
353,VIT_01s0150g00250,336,0.1629,Peptide transporter PTR2-B,PTR2B,,vv50122Porters_cat_7_to_17,
354,VIT_08s0040g02160,328,0.1596,Zinc finger (C3HC4-type ring finger),ZFC3HC4_136,,vv60078Other_zf-C3HC4,
355,VIT_06s0004g00760,328,0.1579,Leucoanthocyanidin dioxygenase-like protein,E1_14_11_19,,vv10941Flavonoid_biosynthesis,
356,VIT_05s0020g03130,326,0.1566,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
357,VIT_18s0117g00550,322,0.1559,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
358,VIT_11s0016g00400,320,0.1556,Zinc finger (FYVE type),ZFFYVE_2,,vv60080Other_zf,
359,VIT_04s0069g00780,320,0.1551,Cellulose synthase CSLC05,E2_4_1_12_CSLC05,,vv40006Cell_wall,
360,VIT_05s0077g02260,319,0.1549,Nodulin MtN3 family,,,,
361,VIT_17s0000g05070,317,0.1531,Phytochelatin synthetase,E2_3_2_15,,vv10251Glutamate_metabolism,
362,VIT_18s0117g00390,309,0.1499,far-red impaired responsive family protein,FRSFAM_13,,vv60071Orphans_far-red,
363,VIT_00s0144g00210,311,0.1494,CCR4-NOT transcription complex  subunit 1,K12604,,vv23018RNA_degradation,
364,VIT_01s0011g04960,307,0.1478,Unknown protein,,,,
365,VIT_08s0032g01210,307,0.1475,Mal d 1-associated protein,,,,
366,VIT_19s0014g03200,306,0.1473,COP1-interacting protein 7,CIP7,,vv24120Ubiquitin_mediated_proteolysis,
367,VIT_08s0040g02250,291,0.1409,No hit,,,,
368,VIT_14s0066g00900,290,0.1402,Cysteine-rich receptor-like protein kinase 42,,,,
369,VIT_10s0003g01960,288,0.1379,RKF1 (receptor-like kinase in flowers 1),,,,
370,VIT_18s0089g01070,283,0.1369,Vacuolar protein sorting 9 (VPS9),VPS9A,,vv50110Protein_coat,
371,VIT_18s0001g12490,282,0.1367,O-methyltransferase,,,,
372,VIT_04s0008g04730,283,0.1360,Unknown protein,,,,
373,VIT_04s0044g01220,279,0.1347,NAC domain containing protein 103,NAC103,VvNAC48,vv60046NAC,
374,VIT_18s0001g11590,275,0.1336,Dual-specific kinase DSK1,,,,
375,VIT_14s0060g02200,274,0.1324,Phospholipid/glycerol acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
376,VIT_01s0011g00030,268,0.1302,ACT domain containing protein (ACR4),,,,
377,VIT_06s0009g03530,265,0.1281,Homeodomain protein 14,VVHB14,VvHB26,vv60034HB,
378,VIT_11s0016g02530,266,0.1275,Protein arginine N-methyltransferase,K00599,,vv10340Histidine_metabolism,vv10350Tyrosine_metabolism
379,VIT_01s0011g04920,263,0.1271,MAPK (MPK9),,,,
380,VIT_04s0008g05640,261,0.1261,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
381,VIT_06s0004g03230,261,0.1259,Pentatricopeptide (PPR) repeat-containing protein,,,,
382,VIT_18s0001g13930,261,0.1257,Auxin response factor 5 (Transcription factor MONOPTEROS),ARF5,,vv30003Auxin_signaling,vv60004ARF
383,VIT_08s0056g01000,257,0.1247,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
384,VIT_05s0020g04480,255,0.1245,Pyruvate kinase,E2_7_1_40,,vv10010Glycolysis,vv10230Purine_metabolism
385,VIT_00s0317g00150,256,0.1240,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
386,VIT_06s0004g05280,255,0.1230,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
387,VIT_11s0016g05890,253,0.1226,BSD domain-containing protein,BSDDOM_6,,vv60075Other_BSD,
388,VIT_12s0034g02530,245,0.1182,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
389,VIT_04s0210g00220,241,0.1166,Ubiquilin-1,K04523,,vv24141Protein_processing_in_endoplasmic_reticulum,
390,VIT_07s0104g01440,239,0.1157,Phototropic-responsive NPH3,,,,
391,VIT_10s0042g00170,239,0.1156,TCP family transcription factor 7,TCP7,,vv60061TCP,
392,VIT_00s0287g00030,238,0.1148,No hit,,,,
393,VIT_01s0011g02470,235,0.1144,Calcium-binding protein CML,K13448,,vv34626Plant-pathogen_interaction,
394,VIT_17s0000g04690,236,0.1142,Protease SppA,,,,
395,VIT_11s0016g00560,234,0.1135,Peroxiredoxin bcp,E1_11_1_15,,,
396,VIT_14s0171g00170,232,0.1117,Unknown protein,,,,
397,VIT_04s0008g03660,228,0.1102,Embryonic flower 1,EMFL1,,vv30009Flower_development,
398,VIT_06s0009g03210,228,0.1101,Pentatricopeptide (PPR) repeat-containing protein,,,,
399,VIT_12s0028g00090,225,0.1093,Pentatricopeptide (PPR) repeat-containing protein,,,,
400,VIT_17s0000g00600,224,0.1081,GCN5 N-acetyltransferase (GNAT),GCN5_1,,vv60082GNAT,
401,VIT_05s0049g00290,222,0.1067,No hit,,,,
402,VIT_18s0001g11910,218,0.1052,1-acyl-sn-glycerol-3-phosphate acyltransferase 4,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
403,VIT_18s0001g13230,215,0.1044,Beta-galactosidase BG1 [Vitis vinifera],E3_2_1_23,,vv10052Galactose_metabolism,vv10511N-Glycan_degradation
404,VIT_19s0014g01470,216,0.1040,Thioredoxin TTL1 (Tetratricopetide-repeat thioredoxin-like 1),TTL1,,vv50132Primary_active_transporter_cat_A5_to_A8,
405,VIT_19s0014g03190,214,0.1038,Unknown protein,,,,
406,VIT_00s0181g00100,213,0.1030,Unknown protein,,,,
407,VIT_08s0007g02270,212,0.1022,LMBR1 integral membrane,,,,
408,VIT_04s0008g04170,209,0.1010,Unknown,,,,
409,VIT_07s0104g00860,208,0.1008,WD40,,,,
410,VIT_05s0077g02000,208,0.0999,Epoxide hydrolase,E3_3_2_10,,,
411,VIT_05s0124g00530,203,0.0992,Ankyrin protein kinase,,,,
412,VIT_12s0034g00480,204,0.0990,No hit,,,,
413,VIT_13s0019g04670,203,0.0984,Zinc finger (DHHC type) family,ZFDHHC_23,,vv60079Other_zf-DHHC,
414,VIT_12s0028g00670,201,0.0973,Zinc knuckle,ZFC2HC,,,
415,VIT_13s0019g04860,201,0.0970,Unknown protein,,,,
416,VIT_15s0046g00320,198,0.0962,Myc2 bHLH protein,MYC2_2,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
417,VIT_10s0003g04560,198,0.0960,Auxin-Induced in Root cultures 9 AIR9,AIR9,,vv30003Auxin_signaling,
418,VIT_01s0011g04080,199,0.0959,Zinc finger (C3HC4-type ring finger),ZFC3HC4_178,,vv60078Other_zf-C3HC4,
419,VIT_18s0075g00610,197,0.0959,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
420,VIT_12s0028g03570,198,0.0957,SPA3 (SPA1-related 3),SPA3,,vv24120Ubiquitin_mediated_proteolysis,vv50133Primary_active_transporter_cat_A9_to_A18
421,VIT_06s0061g00760,195,0.0948,Zinc finger (C2H2 type) family,C2H2FAM_40,,vv60017C2H2,
422,VIT_12s0028g00070,196,0.0945,DNA-binding family,,,,
423,VIT_13s0019g02330,195,0.0943,GDP-mannose pyrophosphorylase (GMP1),E2_7_7_22,,vv10051Fructose_and_mannose_metabolism,
424,VIT_06s0004g03950,191,0.0920,No hit,,,,
425,VIT_12s0057g00300,190,0.0918,Unknown protein,,,,
426,VIT_05s0077g01400,190,0.0917,FAR1-related sequence 11,FRS11_2,,vv60071Orphans_far-red,
427,VIT_03s0097g00230,188,0.0912,No hit,,,,
428,VIT_18s0001g14360,188,0.0911,Tubulin beta-1 chain,K07375,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
429,VIT_02s0025g03240,188,0.0908,Protein kinase,,,,
430,VIT_04s0008g03260,185,0.0895,Thioredoxin domain containing 14,,,,
431,VIT_08s0007g03870,184,0.0893,Phytosulfokines PSK1,,,,
432,VIT_05s0020g00440,184,0.0892,Boron transporter-like protein 1,BOR1,,vv50124Porters_cat_30_to_64,
433,VIT_13s0019g04590,184,0.0889,Arsenite-transporting ATPase (ArsA),K01551,,vv50131Primary_active_transporter_cat_A2_to_A4,
434,VIT_09s0018g01670,184,0.0888,Aspartyl protease,E3_4_23_x,,,
435,VIT_11s0016g04790,180,0.0875,No hit,,,,
436,VIT_15s0048g02650,181,0.0873,Unknown protein,,,,
437,VIT_10s0003g04990,179,0.0860,feronia receptor-like kinase,,,,
438,VIT_05s0102g00590,176,0.0845,No hit,,,,
439,VIT_19s0014g00300,174,0.0843,Alpha alpha-trehalose-phosphate synthase,E2_4_1_15,,vv10500Starch_and_sucrose_metabolism,
440,VIT_04s0044g00150,171,0.0825,Wuschel-related homeobox 13,WOX13_1,VvHB20,vv60034HB,
441,VIT_12s0035g01230,169,0.0823,MEK kinase,,,,
442,VIT_15s0021g00500,167,0.0804,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
443,VIT_11s0037g01060,165,0.0796,Metal-dependent phosphohydrolase HD domain-containing protein,K07023,,,
444,VIT_09s0002g00740,164,0.0794,COP1-interacting protein,CIPREL,,vv24120Ubiquitin_mediated_proteolysis,
445,VIT_01s0011g00830,163,0.0790,Nodulin,,,,
446,VIT_10s0003g02590,162,0.0781,SH3 domain-containing protein 3 (SH3P3),SH3P3,,vv50110Protein_coat,
447,VIT_14s0030g01790,153,0.0742,Ndr family protein,,,,
448,VIT_07s0185g00050,153,0.0738,Xyloglucan:xyloglucosyl transferase,E2_4_1_207,,vv40006Cell_wall,
449,VIT_13s0067g02890,151,0.0732,Unknown protein,,,,
450,VIT_06s0080g00240,151,0.0731,DTDP-glucose 4-6-dehydratase,E4_2_1_46,,vv10520Nucleotide_sugars_metabolism,
451,VIT_02s0012g01750,150,0.0727,NHL8 (NDR1/HIN1-like 8),,,,
452,VIT_09s0002g02230,149,0.0716,Harpin-induced 1,,,,
453,VIT_03s0088g00330,145,0.0704,F-box protein 7,K10293,,,
454,VIT_16s0050g00160,142,0.0689,DTA2 (downstream target of AGL15 2),,,,
455,VIT_15s0048g02520,141,0.0680,Zinc transporter (ZAT),ZAT,,vv50121Porters_cat_1_to_6,
456,VIT_05s0094g00780,140,0.0678,Cysteine synthase,E2_5_1_47,,vv10272Cysteine_metabolism,vv10450Selenoamino_acid_metabolism
457,VIT_06s0004g01140,140,0.0677,GRIK1 (geminivirus rep  interacting  kinase 1),,,,
458,VIT_01s0011g04380,138,0.0668,Acyl-(acyl carrier protein) thioesterase,E3_1_2_14,,vv10061Fatty_acid_biosynthesis,
459,VIT_13s0067g01890,137,0.0659,Glycosyl hydrolase family 85,,,,
460,VIT_19s0015g00530,137,0.0658,fasciclin arabinogalactan-protein (FLA1),FLA1,,vv40006Cell_wall,
461,VIT_00s0386g00010,135,0.0651,MADS-box agamous-like 61,AGL61_1,,vv60042MADS,
462,VIT_05s0094g01570,133,0.0647,MLO1,K08472,,,
463,VIT_18s0001g08210,133,0.0645,SUT4 (sucrose transporter 4),SUT4,,vv50121Porters_cat_1_to_6,
464,VIT_12s0034g00960,132,0.0639,Unknown,,,,
465,VIT_06s0061g01230,131,0.0634,Cellulose synthase CSLA02,E2_4_1_12_CSLA02,,vv40006Cell_wall,
466,VIT_00s0220g00080,128,0.0624,Rad21/Rec8,,,,
467,VIT_14s0006g01730,129,0.0623,Phospholipid/glycerol acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
468,VIT_00s0753g00010,124,0.0600,Unknown,,,,
469,VIT_03s0038g04400,124,0.0597,C3H2C3 ring-finger protein,,,,
470,VIT_12s0035g01410,121,0.0587,No hit,,,,
471,VIT_03s0063g00100,120,0.0582,Unknown protein,,,,
472,VIT_08s0007g05990,119,0.0578,Beta 1-3 glucanase,E3_2_1_6,,,
473,VIT_08s0040g00360,118,0.0568,SUVH3 (SU(VAR)3-9 homolog 3),E2_1_1_43SUVH3_3,,vv10300Lysine_biosynthesis,vv60056SET_PCG
474,VIT_10s0003g04240,116,0.0563,Tyrosine decarboxylase,E4_1_1_25,,vv10350Tyrosine_metabolism,vv10950Alkaloid_biosynthesis_I
475,VIT_18s0001g10310,114,0.0548,Protein kinase family,,,,
476,VIT_00s0225g00070,113,0.0546,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
477,VIT_19s0014g00950,112,0.0542,DNA polymerase I,K02335,,vv23030DNA_replication,
478,VIT_12s0059g01040,112,0.0541,Unknown protein,,,,
479,VIT_00s0216g00020,109,0.0529,Glycosyl transferase family 8 protein,,,,
480,VIT_00s1613g00010,109,0.0528,Syntaxin 52,K08503,,vv24130SNARE_interactions_in_vesicular_transport,
481,VIT_00s0198g00120<br>VIT_00s0173g00220<br>VIT_09s0070g00950<br>VIT_09s0070g00870<br>VIT_00s0198g00040<br>VIT_02s0012g03110<br>VIT_19s0140g00050,106,0.0517,
482,VIT_14s0108g00800,106,0.0510,No hit,,,,
483,VIT_02s0087g00790,105,0.0509,F-box domain containing protein,,,,
484,VIT_01s0011g00900,105,0.0508,Pentatricopeptide (PPR) repeat-containing protein,,,,
485,VIT_13s0067g01780,105,0.0507,Histidine acid phosphatase,E3_1_3_2,,vv10740Riboflavin_metabolism,
486,VIT_06s0061g01020,104,0.0503,Unknown protein,,,,
487,VIT_09s0096g00210,103,0.0501,Coniferyl alcohol acyltransferase,CFAT,,vv10940Phenylpropanoid_biosynthesis,
488,VIT_06s0004g07930,104,0.0500,Nucleotidyltransferase family,,,,
489,VIT_00s1959g00010,102,0.0496,UDP-N-acetylglucosamine pyrophosphorylase,E2_7_7_23,,vv10530Aminosugars_metabolism,
490,VIT_14s0006g02240,103,0.0495,2-hydroxyacyl-CoA lyase 1,K12261,,vv44146Peroxisome,
491,VIT_02s0025g00780,101,0.0490,Cation/hydrogen exchanger (CHX18),CHX18,,vv50124Porters_cat_30_to_64,
492,VIT_10s0003g01990,101,0.0489,RKF1 (receptor-like kinase in flowers 1),,,,
493,VIT_02s0012g00980,101,0.0487,ferredoxin-6  chloroplast precursor,K02639,,vv10195Photosynthesis,
494,VIT_04s0023g01140,101,0.0486,GNS1/SUR4 membrane protein,,,,
495,VIT_01s0011g04060,100,0.0485,Receptor-like kinase RHG1,,,,
496,VIT_03s0091g01020,100,0.0484,Unknown protein,,,,
497,VIT_03s0063g00260,99,0.0483,Hydrogenobyrinic acid a c-diamide synthase,E6_3_5_9,,vv50101Channels_and_pores,
498,VIT_00s0199g00310,98,0.0475,No hit,,,,
499,VIT_05s0051g00640,98,0.0474,Purple acid phosphatase 23- ATPAP23/PAP23,E3_1_3_2,,vv10740Riboflavin_metabolism,
500,VIT_05s0029g01380,98,0.0472,UV radiation resistance associated,,,,
501,VIT_07s0129g00220,97,0.0471,Actin binding formin homology 2,FH2,,vv44810Regulation_of_actin_cytoskeleton,
502,VIT_14s0083g00880,97,0.0470,Phosphatidylinositol 4-kinase type-II,K13711,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
503,VIT_04s0008g04220,95,0.0462,Serine/threonine-protein kinase AFC3,,,,
504,VIT_12s0028g01170,95,0.0457,Auxin response factor ARF6,ARF6_4,,vv30003Auxin_signaling,vv60004ARF
505,VIT_14s0066g00200,94,0.0455,Pentatricopeptide (PPR) repeat-containing protein,,,,
506,VIT_07s0005g04400,94,0.0453,Photosystem II reaction centre W (PsbW),K08903,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
507,VIT_01s0011g00600,94,0.0453,Acclimation of photosynthesis to environment,APE2,,vv50122Porters_cat_7_to_17,
508,VIT_13s0019g03150,92,0.0446,Membrane protein,,,,
509,VIT_01s0011g03060,92,0.0445,Symbiosis receptor-like kinase,,,,
510,VIT_00s0897g00010,91,0.0442,Leucine-rich repeat family protein,,,,
511,VIT_13s0019g00540,91,0.0440,Ethylene-responsive protein,ERUNK_7,,vv30008Ethylene_signaling,vv60011BHLH
512,VIT_02s0012g02710,90,0.0435,Unknown,,,,
513,VIT_18s0001g09110,89,0.0428,Photosystem II PsbC protein,K02705,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
514,VIT_06s0004g05910,86,0.0415,Organic anion transmembrane transporter,OATTR,,vv50122Porters_cat_7_to_17,
515,VIT_08s0007g03990,86,0.0415,Cellulose synthase CSLA09,E2_4_1_12_CSLA09,,vv40006Cell_wall,
516,VIT_08s0007g01150,84,0.0407,Unc51-like kinase,K08269,,vv44140Regulation_of_autophagy,vv34150mTOR_signaling_pathway
517,VIT_19s0177g00290,84,0.0406,No hit,,,,
518,VIT_07s0005g06160,82,0.0399,No hit,,,,
519,VIT_12s0028g02540,81,0.0394,Glucan endo-1 3-beta-glucosidase 1 precursor,E3_2_1_39,,vv10500Starch_and_sucrose_metabolism,
520,VIT_06s0004g06660,80,0.0389,Phosphoinositide-specific phospholipase C,E3_1_4_11,,vv10562Inositol_phosphate_metabolism,vv30001ABA_signaling
521,VIT_01s0026g01630,80,0.0388,Unknown protein,,,,
522,VIT_16s0098g00770,80,0.0387,Auxin-amidohydrolase precursor,ILL3,,vv11002Auxin_biosynthesis,
523,VIT_07s0005g02590,79,0.0384,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
524,VIT_17s0000g04230,79,0.0382,Translation initiation factor eIF-2B delta subunit,K03680,,vv23013RNA_transport,
525,VIT_00s0174g00330,77,0.0373,formin protein AHF1,FH1,,vv44810Regulation_of_actin_cytoskeleton,
526,VIT_08s0040g01130,76,0.0368,Serine carboxypeptidase II,,,,
527,VIT_06s0004g03990,76,0.0366,Nudix hydrolase 9,,,,
528,VIT_01s0011g01530,73,0.0355,No hit,,,,
529,VIT_08s0007g01580,73,0.0354,Unknown protein,,,,
530,VIT_11s0016g04500,71,0.0343,Protein phosphatase 2 (formerly 2A)  regulatory subunit B',K11584,,vv23015mRNA_surveillance_pathway,
531,VIT_14s0068g00130<br>VIT_14s0068g00110<br>VIT_14s0068g00120,70,0.0338,
532,VIT_04s0044g00450,69,0.0333,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
533,VIT_01s0011g00700,69,0.0332,Myb family transcription factor / ELM2 domain-containing,MYBELM2_1,,vv60045MYBrelated,
534,VIT_15s0048g02530,68,0.0329,Harpin-induced 1,,,,
535,VIT_00s2580g00010,67,0.0324,U4/U6.U5 tri-snRNP-associated protein 2,K12847,,vv23040Spliceosome,
536,VIT_01s0011g06330,67,0.0324,Microtubule associated protein (MAP65-6),MAP656,,vv44810Regulation_of_actin_cytoskeleton,
537,VIT_04s0008g01070,65,0.0313,Calmodulin-binding region IQD6,,,,
538,VIT_14s0083g00400,63,0.0305,Leaf senescence protein,,,,
539,VIT_16s0098g00420,63,0.0305,Ser/Thr receptor-like kinase1,,,,
540,VIT_09s0018g00520,63,0.0305,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
541,VIT_09s0054g01770,62,0.0303,Oxidoreductase/ transcriptional repressor,,,,
542,VIT_02s0033g01170,62,0.0300,Replication protein RPA 70kDa subunit,,,,
543,VIT_08s0007g03320,61,0.0295,Glucosamine 6-phosphate N-acetyltransferase,E2_3_1_4GNA1,,vv10251Glutamate_metabolism,vv10530Aminosugars_metabolism
544,VIT_03s0038g01310,61,0.0295,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
545,VIT_00s0287g00040,61,0.0295,GATA transcription factor 28,GAT28_2,,vv60016C2C2-GATA,
546,VIT_02s0025g01230,61,0.0294,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
547,VIT_14s0083g01220,60,0.0290,feronia receptor-like kinase,,,,
