Vv_m2,2000,1000,VIT_14s0128g00790
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
265,VIT_15s0046g03620,668,0.3259,2-oxo acid dehydrogenase  lipoyl-binding site,E1_2_4_1,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
266,VIT_16s0050g01980,654,0.3140,EIX receptor 2,,,,
267,VIT_04s0044g00810,650,0.3118,S-receptor kinase,,,,
268,VIT_15s0046g00430,640,0.3105,Harpin-induced 1,,,,
269,VIT_17s0053g00840,639,0.3071,Cyclic nucleotide-binding transporter 1,K05391_CNBT1,,vv34626Plant-pathogen_interaction,vv50101Channels_and_pores
270,VIT_04s0023g01330,638,0.3070,Homeobox protein 5,VVHB5,VvHB18,vv60034HB,
271,VIT_18s0089g00630,630,0.3033,CF4,K13470,,vv34626Plant-pathogen_interaction,
272,VIT_16s0050g01900,622,0.3006,Leucine-rich repeat protein kinase,,,,
273,VIT_13s0064g01370,619,0.3005,Polygalacturonase inhibiting protein 1 PGIP1,PGIP,,,
274,VIT_01s0011g03570,613,0.2989,Unknown,,,,
275,VIT_10s0116g00280,618,0.2987,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,K02536,,vv10540Lipopolysaccharide_biosynthesis,
276,VIT_05s0094g00550,605,0.2958,Stearoyl-acyl-[acyl-carrier-protein] desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
277,VIT_06s0080g00570,606,0.2942,Unknown protein,,,,
278,VIT_11s0103g00570,609,0.2929,Microtubule-associated protein Rab GTPase,MAPRAB,,vv44810Regulation_of_actin_cytoskeleton,
279,VIT_06s0080g00560,603,0.2910,Beta-alanine synthase,E3_5_1_53,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
280,VIT_17s0000g00120,599,0.2897,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
281,VIT_06s0009g03380,596,0.2889,ABC transporter G member 14,ABCG14,,vv52010ABC_transporters,
282,VIT_04s0008g01070,598,0.2875,Calmodulin-binding region IQD6,,,,
283,VIT_09s0054g00300,591,0.2861,Disease resistance,,,,
284,VIT_04s0008g06190,591,0.2858,Polyprotein,,,,
285,VIT_07s0151g01070,587,0.2841,Copalyl diphosphate synthase,E5_5_1_12,,vv10904Diterpenoid_biosynthesis,
286,VIT_04s0008g05060,590,0.2835,C-5 cytosine-specific DNA methylase,E2_1_1_37,,vv10271Methionine_metabolism,
287,VIT_10s0003g01700,592,0.2833,ER lumen protein retaining receptor (ERD2),,,,
288,VIT_05s0102g00430,586,0.2828,Unknown protein,,,,
289,VIT_18s0117g00400,585,0.2823,TIR-NBS-LRR-TIR disease resistance protein,,,,
290,VIT_00s0283g00060,583,0.2818,Unknown protein,,,,
291,VIT_01s0011g01660,578,0.2811,VAMP726 (VESICLE-associated membrane protein),K08511,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
292,VIT_11s0149g00070,584,0.2801,Ribosomal protein S6,K02990,,vv23010Ribosome,
293,VIT_07s0289g00100,573,0.2786,Acetyl-CoA carboxylase,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
294,VIT_16s0022g01660,576,0.2785,Receptor kinase homolog LRK10,,,,
295,VIT_05s0020g04210,577,0.2779,Sulfate adenylyltransferase 3,E2_7_7_4,,vv10230Purine_metabolism,vv10450Selenoamino_acid_metabolism
296,VIT_05s0124g00230,568,0.2757,F-box domain containing protein,,,,
297,VIT_05s0029g00130,570,0.2756,High mobility group (HMG1/2),HMG1_2_2,,vv60005ARID,
298,VIT_07s0005g05140,570,0.2754,Zinc finger (HIT type) family protein,ZFHIT_2,,vv60080Other_zf,
299,VIT_04s0008g01030,565,0.2732,Unknown protein,,,,
300,VIT_16s0050g02720<br>VIT_16s0148g00110<br>VIT_00s0425g00030<br>VIT_16s0098g00100,562,0.2707,
301,VIT_02s0109g00290,559,0.2707,CYP76C6,,,,
302,VIT_19s0015g00490,554,0.2680,No hit,,,,
303,VIT_04s0008g00310,553,0.2675,Clavata1 receptor kinase (CLV1),,,,
304,VIT_05s0029g00820,553,0.2674,No hit,,,,
305,VIT_13s0106g00420,555,0.2672,Metalloendopeptidase,,,,
306,VIT_15s0045g01360,550,0.2656,No hit,,,,
307,VIT_17s0000g03380,546,0.2656,Calmodulin binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
308,VIT_08s0040g00930,545,0.2642,Cyclin B-type,CYCB1_2,,vv44110Cell_cycle,
309,VIT_14s0068g01270,538,0.2614,No hit,,,,
310,VIT_00s0409g00010,538,0.2599,Receptor kinase RK20-1,,,,
311,VIT_08s0007g07690,539,0.2590,Polygalacturonase inhibiting protein PGIP1,PGIP,,,
312,VIT_18s0001g00800,537,0.2583,Tetracycline transporter protein,TETRACYCTR,,vv50121Porters_cat_1_to_6,
313,VIT_12s0034g00930,531,0.2578,Band 7 family,BAND7,,vv50108Accessory_factors_involved_in_transport,
314,VIT_19s0014g03780,528,0.2553,Unknown protein,,,,
315,VIT_19s0014g04080,524,0.2552,Serine/threonine-protein kinase receptor ARK3,,,,
316,VIT_04s0008g03370,529,0.2552,YebC,,,,
317,VIT_00s0229g00160,522,0.2532,formyltetrahydrofolate deformylase,E3_5_1_10,,vv10630Glyoxylate_and_dicarboxylate_metabolism,vv10670One_carbon_pool_by_folate
318,VIT_17s0000g06210,520,0.2530,GASA like,GASAL,,vv30010Gibberellin_signaling,
319,VIT_04s0044g00720,522,0.2508,S-receptor kinase,,,,
320,VIT_05s0062g00700,516,0.2494,UDP-glucose:flavonoid 7-O-glucosyltransferase,E2_4_1_237,,vv10941Flavonoid_biosynthesis,
321,VIT_09s0018g01210,513,0.2492,Receptor kinase TRKe,,,,
322,VIT_09s0002g06900,513,0.2489,NtEIG-A1,,,,
323,VIT_06s0004g07220,515,0.2487,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
324,VIT_17s0000g03560,512,0.2487,(myb domain protein 62,MYB62_1,MYB164,vv60044MYB,
325,VIT_11s0016g00570,513,0.2470,Dimethylaniline monooxygenase (N-oxide forming) 2,E1_14_13_8,,vv11000Single_reactions,
326,VIT_01s0011g01350,509,0.2452,No hit,,,,
327,VIT_05s0029g01180,508,0.2452,Unknown,,,,
328,VIT_19s0085g01010,507,0.2419,No hit,,,,
329,VIT_05s0094g00560,499,0.2406,Stearoyl-ACP desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
330,VIT_00s0262g00110,499,0.2404,6-phosphogluconate dehydrogenase  decarboxylating,E1_1_1_44,,vv10030Pentose_phosphate,
331,VIT_14s0068g01730,498,0.2398,ABCNAP14,K02006,,vv52010ABC_transporters,
332,VIT_14s0060g00350,493,0.2390,Aspartic protease,E3_4_23_x,,,
333,VIT_12s0028g03760,495,0.2389,UPF0497 family,,,,
334,VIT_05s0102g01060,492,0.2360,No hit,,,,
335,VIT_17s0000g03510,487,0.2356,Serine/threonine kinase BRLK,,,,
336,VIT_01s0026g00290,487,0.2350,No hit,,,,
337,VIT_05s0062g01140,481,0.2326,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
338,VIT_08s0058g00990,476,0.2315,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
339,VIT_03s0038g04020,476,0.2311,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
340,VIT_18s0041g00220,479,0.2311,TIR-NBS-LRR disease resistance,,,,
341,VIT_05s0102g00850,469,0.2262,Unknown protein,,,,
342,VIT_17s0000g10040,465,0.2253,No hit,,,,
343,VIT_03s0017g01000,465,0.2252,Amine oxidase,E1_4_3_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism
344,VIT_15s0046g02380,463,0.2238,CYP86A8,,,,
345,VIT_06s0004g02280,463,0.2232,Translocation protein SEC62,K12275,,vv23060Protein_export,vv24141Protein_processing_in_endoplasmic_reticulum
346,VIT_15s0048g01500,461,0.2227,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
347,VIT_10s0071g00310,461,0.2226,F-box/LRR-repeat protein 2,,,,
348,VIT_18s0072g00980,461,0.2222,Leucine-rich repeat protein kinase,,,,
349,VIT_14s0030g01890,456,0.2192,Unknown,,,,
350,VIT_12s0059g01210,450,0.2190,RNA-binding protein,,,,
351,VIT_19s0014g01180,451,0.2186,Pathogenesis-related,,,,
352,VIT_14s0108g00160,450,0.2177,Pyrrolo-quinoline quinone,K05889,,vv50101Channels_and_pores,
353,VIT_04s0008g04200,451,0.2173,Unknown protein,,,,
354,VIT_14s0060g02340,445,0.2147,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
355,VIT_07s0031g00760,443,0.2143,EF hand,,,,
356,VIT_12s0059g02420,442,0.2141,Peroxidase ATP11A (gb|X98802).,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
357,VIT_00s0640g00010,442,0.2123,Transcriptional corepressor LEUNIG,LEUNIG_2,,vv30009Flower_development,vv60041LUG
358,VIT_16s0022g01070,438,0.2107,Chalcone synthase [Vitis vinifera],E2_3_1_74,,vv10941Flavonoid_biosynthesis,
359,VIT_05s0049g01420,435,0.2107,Peroxisomal membrane protein PMP22,,,,
360,VIT_14s0066g00760,434,0.2097,Disease resistance protein (NBS-LRR class),,,,
361,VIT_19s0085g01000,432,0.2093,RGLG2 (ring Domain LIGASE2),RGLG2,,vv50004Auxin_transport,
362,VIT_12s0057g00010,429,0.2068,Diacylglycerol kinase,E2_7_1_107,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
363,VIT_19s0014g01540,421,0.2039,ABC transporter G member 14,ABCG14,,vv52010ABC_transporters,
364,VIT_09s0002g02990,419,0.2024,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
365,VIT_10s0071g00680,419,0.2022,Cell division cycle protein 48,K13525,,vv24141Protein_processing_in_endoplasmic_reticulum,vv44110Cell_cycle
366,VIT_00s0201g00020,417,0.2020,Pentatricopeptide repeat-containing protein,,,,
367,VIT_09s0002g08650,413,0.1997,Nodulin,,,,
368,VIT_04s0008g04930,410,0.1995,Paramyosin,PARAMYOSIN,,vv44810Regulation_of_actin_cytoskeleton,
369,VIT_14s0108g00440,409,0.1983,Tubulin alpha,K07374,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
370,VIT_11s0016g01010,405,0.1959,Serine/threonine-protein kinase NAK,,,,
371,VIT_19s0015g02070,402,0.1935,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
372,VIT_00s0187g00020,393,0.1910,No hit,,,,
373,VIT_07s0005g04020,387,0.1868,Leucine Rich Repeat receptor-like kinase,,,,
374,VIT_09s0002g02830,384,0.1862,Light repressible receptor protein kinase,,,,
375,VIT_08s0007g02920,383,0.1858,ATAN11 (ANTHOCYANIN11),,,,
376,VIT_03s0091g00040,375,0.1821,Limonoid UDP-glucosyltransferase,E2_4_1_120,,vv10940Phenylpropanoid_biosynthesis,
377,VIT_06s0004g01560,373,0.1816,Unknown,,,,
378,VIT_04s0069g00980,378,0.1815,WRKY DNA-binding protein 51,WRKY51_4,VvWRKY12,vv60066WRKY,
379,VIT_01s0011g04700,367,0.1780,Heavy-metal-associated domain-containing protein,,,,
380,VIT_18s0001g04820,368,0.1773,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
381,VIT_08s0007g01960,366,0.1772,FtsJ-like methyltransferase,K02427,,,
382,VIT_18s0001g15230,365,0.1759,Unknown,,,,
383,VIT_18s0001g07340,362,0.1750,Aspartic proteinase nepenthesin-1 precursor,E3_4_23_12,,,
384,VIT_14s0060g00330,360,0.1732,Aspartyl protease,E3_4_23_40,,,
385,VIT_18s0001g15120,358,0.1731,Unknown protein,,,,
386,VIT_19s0085g00910,350,0.1702,Organic cation transport protein OCT2,VVOCT2,,vv50121Porters_cat_1_to_6,
387,VIT_04s0008g01290,353,0.1695,CGA1 (cytokinin-responsive GATA factor 1),CGA1,,vv30007Cytokinin_signaling,vv60016C2C2-GATA
388,VIT_00s0203g00120,353,0.1691,Jumonji (jmjC),JMJD1C_4,,vv60038Jumonji,
389,VIT_00s1404g00010,347,0.1682,Calmodulin-binding,,,,
390,VIT_14s0108g00290,345,0.1667,formin 8,FH8,,vv44810Regulation_of_actin_cytoskeleton,
391,VIT_08s0007g00070,344,0.1663,RNA recognition motif (RRM)-containing protein,,,,
392,VIT_17s0000g09270,336,0.1629,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
393,VIT_03s0110g00170,335,0.1626,CF4,K13470,,vv34626Plant-pathogen_interaction,
394,VIT_04s0008g00350,336,0.1621,Clavata1 receptor kinase (CLV1),,,,
395,VIT_02s0154g00510,336,0.1618,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
396,VIT_13s0019g02560,334,0.1616,Subtilisin protease C1,,,,
397,VIT_14s0006g01740,332,0.1604,AAR2 protein,,,,
398,VIT_10s0071g00860,330,0.1592,Disease resistance protein,,,,
399,VIT_01s0011g03860,328,0.1588,RKL1 (Receptor-like kinase 1),,,,
400,VIT_06s0009g02540,328,0.1585,Unknown protein,,,,
401,VIT_14s0006g00050,325,0.1572,Transposase  IS4,,,,
402,VIT_13s0019g04950,324,0.1567,KOW domain-containing transcription factor family protein,KOWDOM,,,
403,VIT_18s0001g00560,322,0.1562,Alpha-amylase / 1 4-alpha-D-glucan glucanohydrolase,E3_2_1_1,,vv10500Starch_and_sucrose_metabolism,
404,VIT_08s0007g03750,322,0.1550,1 4-alpha-glucan branching enzyme IIB  chloroplast precursor,E2_4_1_18,,vv10500Starch_and_sucrose_metabolism,
405,VIT_19s0015g02810,319,0.1536,No hit,,,,
406,VIT_17s0000g07370,315,0.1525,EDS1 (Enhanced disease susceptibility 1),EDS1,,vv30011Jasmonate_signaling,
407,VIT_13s0019g05250,312,0.1522,Malate dehydrogenase [NADP]  chloroplast precursor (NADP-MDH),E1_1_1_82,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
408,VIT_06s0061g00110,312,0.1504,No hit,,,,
409,VIT_06s0009g02740,312,0.1504,Pentatricopeptide (PPR) repeat-containing protein,,,,
410,VIT_18s0001g00550,311,0.1498,Rho guanyl-nucleotide exchange factor ROPGEF1,ROPGEF1,,,
411,VIT_04s0023g00490,309,0.1498,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
412,VIT_18s0001g13670,307,0.1489,Glyoxal oxidase-related,,,,
413,VIT_18s0001g10270,305,0.1476,Basic helix-loop-helix protein SPATULA,SPATULA_1,,vv60011BHLH,
414,VIT_12s0028g00590,305,0.1475,3-hydroxyisobutyryl-CoA hydrolase,E3_1_2_4,,vv10280Valine_leucine_and_isoleucine_degradation,vv10410Beta-alanine_metabolism
415,VIT_01s0011g02200,305,0.1470,Glutamine synthetase,E6_3_1_2,,vv10251Glutamate_metabolism,vv10550Peptidoglycan_biosynthesis
416,VIT_11s0118g00420,304,0.1455,Heparanase protein 3 precursor,E3_2_1_31,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
417,VIT_11s0016g04330,298,0.1444,Unknown,,,,
418,VIT_15s0045g00540,295,0.1434,Vesicle coat complex COPII  subunit SEC23,K14006,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
419,VIT_19s0027g01230,296,0.1425,CF4,K13470,,vv34626Plant-pathogen_interaction,
420,VIT_05s0020g03240,294,0.1421,S-receptor kinase,,,,
421,VIT_00s0541g00010,293,0.1409,Unknown,,,,
422,VIT_14s0066g00310,291,0.1400,Unknown protein,,,,
423,VIT_18s0041g01640,288,0.1387,Leucine-rich repeat family protein,,,,
424,VIT_13s0074g00780,283,0.1381,Late embryogenic abundant protein,,,,
425,VIT_09s0002g02310,286,0.1380,Metallo-beta-lactamase,E3_5_2_6,,vv10311Penicillin_and_cephalosporin_biosynthesis,
426,VIT_04s0008g00740,283,0.1365,Protein phosphatase 2C,E3_1_3_16,,,
427,VIT_06s0061g00470,281,0.1362,Myb domain protein 36,MYB36_1,MYB149,vv60044MYB,
428,VIT_16s0039g01710,279,0.1349,Myb domain protein 9,MYB9,MYB181,vv60044MYB,
429,VIT_04s0008g03220,278,0.1348,Lysophospholipase,E3_1_1_5,,vv10564Glycerophospholipid_metabolism,
430,VIT_02s0033g01320,278,0.1347,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
431,VIT_06s0009g02450,279,0.1346,Integrase,,,,
432,VIT_01s0011g02510,277,0.1333,Zinc finger (DNL type),ZFDNL_1,,vv60080Other_zf,
433,VIT_19s0014g04140,277,0.1332,S-locus protein kinase,,,,
434,VIT_05s0020g03620,272,0.1313,Unknown protein,,,,
435,VIT_01s0011g03210,271,0.1305,Aspartyl protease,E3_4_23_x,,,
436,VIT_14s0066g00620,266,0.1283,Chitinase  class III,E3_2_1_14,,vv10530Aminosugars_metabolism,
437,VIT_06s0009g00320,264,0.1279,U-box protein,,,,
438,VIT_14s0030g02150,264,0.1277,Calmodulin,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
439,VIT_12s0034g02560,263,0.1266,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
440,VIT_14s0006g02770,259,0.1262,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
441,VIT_16s0013g00700,257,0.1252,Multidrug resistance-associated protein 3,MRP3,,vv52010ABC_transporters,
442,VIT_04s0008g03530,258,0.1251,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
443,VIT_13s0047g00740,252,0.1217,Disease resistance protein (NBS class),,,,
444,VIT_03s0088g00780,251,0.1215,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
445,VIT_00s0125g00050,250,0.1201,No hit,,,,
446,VIT_18s0001g07470,245,0.1189,Ulp1 protease,,,,
447,VIT_07s0141g00930,246,0.1188,33 kDa secretory protein,,,,
448,VIT_17s0053g00020,246,0.1187,Unknown,,,,
449,VIT_06s0080g00120,246,0.1186,Male sterility 2 (MS2) Acyl-CoA reductase,,,,
450,VIT_13s0156g00360,244,0.1183,Emsy N terminus domain-containing protein,,,,
451,VIT_07s0151g00440,238,0.1149,AP2 domain containing protein,AINTEGUMENTA_2,VvAP2-18,vv30008Ethylene_signaling,vv60003AP2_EREBP
452,VIT_18s0001g04830,238,0.1146,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
453,VIT_14s0006g01460,238,0.1145,CHAT (acetyl coa:(z)-3-hexen-1-ol acetyltransferase),CHAT,,vv10592alpha-Linolenic_acid_metabolism,
454,VIT_13s0019g00540,237,0.1140,Ethylene-responsive protein,ERUNK_7,,vv30008Ethylene_signaling,vv60011BHLH
455,VIT_17s0000g04210,234,0.1136,Oleosin OLE-5,,,,
456,VIT_02s0025g01390,234,0.1130,Protein phosphatase 2C DBP,DBPPP2C_5,,vv60024DBP,
457,VIT_13s0067g02420,234,0.1130,No hit,,,,
458,VIT_12s0035g00060,233,0.1125,DNA (cytosine-5)-methyltransferase,E2_1_1_37,,vv10271Methionine_metabolism,
459,VIT_05s0094g00740,231,0.1113,Stearoyl-acyl-[acyl-carrier-protein] desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
460,VIT_19s0027g00480,228,0.1105,UDP-glucuronosyl/UDP-glucosyltransferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
461,VIT_01s0137g00050,227,0.1101,Myb family,MYBGE_2,,vv60029G2-like,
462,VIT_15s0046g01140,226,0.1097,WRKY DNA-binding protein 53,WRKY53_3,VvWRKY47,vv60066WRKY,
463,VIT_17s0000g09300,224,0.1086,Pentatricopeptide (PPR) repeat,,,,
464,VIT_00s0480g00030,225,0.1085,Polyphenol oxidase,E1_10_3_1,,vv10350Tyrosine_metabolism,vv50109Incompletely_characterized_transport_systems
465,VIT_18s0089g00510,223,0.1075,Isopentenyltransferase 1,E2_5_1_27,,vv10908Zeatin_biosynthesis,
466,VIT_10s0042g00590,220,0.1060,Leucine-rich repeat receptor-like protein kinase 1,,,,
467,VIT_06s0009g03350,213,0.1023,Phosphatidylglycerol specific phospholipase C,E3_1_4_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10562Inositol_phosphate_metabolism
468,VIT_00s1405g00020,209,0.1010,WD40,,,,
469,VIT_12s0134g00410,208,0.1006,frataxin protein,FRATAXIN,,vv50109Incompletely_characterized_transport_systems,
470,VIT_12s0034g02580,207,0.1001,Leucine Rich Repeat receptor-like kinase,,,,
471,VIT_16s0039g01240<br>VIT_16s0039g01360<br>VIT_16s0039g01130<br>VITisv_009233<br>VIT_16s0039g01100<br>VIT_00s2508g00010<br>VITisv_032212<br>VIT_16s0039g01120<br>VIT_16s0039g01320<br>VIT_00s2849g00010<br>VIT_16s0039g01300<br>VIT_16s0039g01170<br>VIT_16s0039g01280,204,0.0986,
472,VIT_05s0102g00140,204,0.0984,No hit,,,,
473,VIT_10s0092g00220,203,0.0982,Integral membrane family protein UPF0497,,,,
474,VIT_00s0407g00050,203,0.0980,No hit,,,,
475,VIT_06s0004g04380,203,0.0976,Unknown protein,,,,
476,VIT_07s0255g00030,201,0.0969,Lipase GDSL,,,,
477,VIT_03s0038g01080,199,0.0966,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
478,VIT_17s0000g07960,200,0.0964,Ubiquitin-conjugating enzyme E2 H,K10576,,vv24120Ubiquitin_mediated_proteolysis,
479,VIT_15s0048g00350,199,0.0960,3-phosphoshikimate 1-carboxyvinyltransferase  chloroplast precursor,E2_5_1_19,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
480,VIT_06s0009g01960,200,0.0959,Anthocyanin 3-O-galactosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
481,VIT_05s0020g03480,198,0.0957,Ribosomal protein L18P/L5E,K02883,,vv23010Ribosome,
482,VIT_13s0067g03120,198,0.0956,DNA-directed RNA polymerase II subunit A,K03006,,vv23020RNA_polymerase,
483,VIT_11s0052g00780,198,0.0951,No hit,,,,
484,VIT_05s0077g00880,196,0.0947,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
485,VIT_17s0000g03330,195,0.0943,Receptor serine/threonine kinase PR5K,,,,
486,VIT_17s0000g08460,195,0.0938,Carbonic anhydrase  chloroplast precursor,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
487,VIT_08s0040g03180,193,0.0936,APETALA2 (AP2) floral homeotic protein,APETALA2TOE2_3,VvAP2-14,vv30008Ethylene_signaling,vv30009Flower_development
488,VIT_15s0045g00020,192,0.0933,No hit,,,,
489,VIT_13s0019g03680,190,0.0919,Unknown protein,,,,
490,VIT_04s0069g00290,188,0.0901,Glutamate receptor 2.1,GLR2_1,,vv50101Channels_and_pores,
491,VIT_01s0011g04950,185,0.0895,Diadenosine 5' 5'''-P1 P4-tetraphosphate hydrolase,E3_6_1_17,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
492,VIT_13s0064g01880,184,0.0894,No hit,,,,
493,VIT_18s0122g01400,184,0.0891,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
494,VIT_01s0011g00910,183,0.0884,Unknown protein,,,,
495,VIT_07s0031g01380,182,0.0881,ferulate 5-hydroxylase,K09755,,vv10940Phenylpropanoid_biosynthesis,
496,VIT_17s0000g07680,181,0.0876,Alpha-N-acetylglucosaminidase,E3_2_1_50,,vv10511N-Glycan_degradation,
497,VIT_18s0089g00110,181,0.0874,Nematode resistance-like protein,,,,
498,VIT_14s0066g01160,181,0.0873,Unknown protein,,,,
499,VIT_12s0028g01320,178,0.0866,Unknown protein,,,,
500,VIT_12s0028g01630,177,0.0854,S-receptor kinase,,,,
501,VIT_07s0104g00990,177,0.0854,No hit,,,,
502,VIT_14s0060g01540,172,0.0835,Syntaxin 16,K08489,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
503,VIT_08s0058g01260,172,0.0834,No hit,,,,
504,VIT_08s0007g03980,173,0.0834,Pentatricopeptide (PPR) repeat-containing,,,,
505,VIT_19s0014g00620,172,0.0833,Receptor kinase 2,,,,
506,VIT_06s0080g01060,172,0.0832,Calcium-binding EF hand,,,,
507,VIT_14s0066g00710,172,0.0831,Oleosin H-isoform,,,,
508,VIT_06s0061g01550,172,0.0828,No hit,,,,
509,VIT_00s0187g00100,171,0.0828,No hit,,,,
510,VIT_03s0038g03220,170,0.0827,Chitin elicitor-binding CEBIP LysM domain-containing,K13473,,vv34626Plant-pathogen_interaction,
511,VIT_12s0059g01650,170,0.0823,Division site determinant MinD  Plastid,MIND1,,vv44110Cell_cycle,
512,VIT_14s0066g02110,167,0.0810,AAA-type ATPase,,,,
513,VIT_19s0014g01200,167,0.0805,No hit,,,,
514,VIT_03s0017g01980,166,0.0802,Choline-phosphate cytidylyltransferase B,E2_7_7_15,,vv10564Glycerophospholipid_metabolism,
515,VIT_17s0000g06100,165,0.0802,Pentatricopeptide (PPR) repeat-containing protein,,,,
516,VIT_14s0128g00490,165,0.0801,DnaJ homolog  subfamily B  member 5,K09511,,vv50132Primary_active_transporter_cat_A5_to_A8,
517,VIT_18s0041g00230,162,0.0787,TIR-NBS-LRR disease resistance,,,,
518,VIT_09s0002g08930,162,0.0780,Calcium ion binding,,,,
519,VIT_01s0010g00900,161,0.0779,Menaquinone biosynthesis protein,K03183,,vv10130Ubiquinone_biosynthesis,
520,VIT_05s0020g04290,159,0.0768,No hit,,,,
521,VIT_18s0001g01370,157,0.0758,Wall-associated receptor kinase 5,,,,
522,VIT_00s0198g00050,156,0.0756,No hit,,,,
523,VIT_03s0063g00820,156,0.0751,Carboxyesterase 12; CXE12,E3_1_1_1,,,
524,VIT_15s0024g00760,155,0.0750,No hit,,,,
525,VIT_04s0008g00370,153,0.0738,Clavata1 receptor kinase (CLV1),,,,
526,VIT_03s0038g00250<br>VIT_03s0038g00230,151,0.0728,
527,VIT_01s0011g03960,151,0.0728,Protein kinase,,,,
528,VIT_16s0039g02060,150,0.0727,Ankyrin repeat family protein,,,,
529,VIT_03s0180g00320,150,0.0725,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
530,VIT_13s0084g00310,145,0.0703,ACI112,,,,
531,VIT_07s0129g00570,144,0.0695,Transducin family protein / WD-40 repeat,,,,
532,VIT_09s0002g05090,144,0.0695,CENP-C,CENPC,,vv44110Cell_cycle,
533,VIT_00s0338g00010,143,0.0694,F-box family protein,,,,
534,VIT_19s0014g04690,143,0.0687,Indole-3-acetic acid-amido synthetase,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
535,VIT_03s0017g00560,142,0.0685,Disease resistance RPP13 protein 4,,,,
536,VIT_15s0048g00270,141,0.0684,Scarecrow transcription factor 6 (SCL6),SCL6_1,,vv60032GRAS,
537,VIT_08s0007g06060,142,0.0682,Beta 1-3 glucanase,E3_2_1_6,,,
538,VIT_06s0080g01030,141,0.0680,No hit,,,,
539,VIT_09s0002g04570,140,0.0678,Unknown,,,,
540,VIT_18s0001g15150,139,0.0674,Unknown protein,,,,
541,VIT_14s0083g01180,139,0.0672,Unknown protein,,,,
