Vv_m2,2000,1000,VIT_06s0004g01480
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
265,VIT_04s0008g06060,624,0.3020,Unknown,,,,
266,VIT_06s0009g03670,620,0.3008,F-box family protein,,,,
267,VIT_08s0007g09000,620,0.2992,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
268,VIT_00s0286g00030,617,0.2972,S-locus protein kinase,,,,
269,VIT_17s0000g05620,616,0.2969,Integral membrane HPP family protein,,,,
270,VIT_07s0141g00370,612,0.2957,No hit,,,,
271,VIT_18s0001g06790,613,0.2956,Ripening regulated protein DDTFR18,DDTFR18,,vv50125Porters_cat_66_to_94,
272,VIT_11s0052g01630,613,0.2953,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
273,VIT_19s0015g01210,603,0.2916,KH domain-containing protein,,,,
274,VIT_06s0080g00120,605,0.2904,Male sterility 2 (MS2) Acyl-CoA reductase,,,,
275,VIT_11s0052g00670,596,0.2895,Villin,K05768,,vv44810Regulation_of_actin_cytoskeleton,
276,VIT_02s0033g01020,594,0.2849,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
277,VIT_04s0008g06400,588,0.2842,TPR1 (topless-related 1),TPR1,,vv30003Auxin_signaling,
278,VIT_00s0286g00040,579,0.2793,S-locus protein kinase,,,,
279,VIT_14s0066g01690,580,0.2792,Pathogen-inducible alpha-dioxygenase,K10529,,vv10592alpha-Linolenic_acid_metabolism,
280,VIT_01s0010g00710,561,0.2719,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
281,VIT_01s0011g03650,557,0.2700,Map kinase substrate 1 MKS1,,,,
282,VIT_16s0039g01710,547,0.2654,Myb domain protein 9,MYB9,MYB181,vv60044MYB,
283,VIT_01s0146g00180,547,0.2645,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
284,VIT_00s0225g00130,548,0.2644,Alanine transaminase.,E2_6_1_2,,vv10251Glutamate_metabolism,vv10252Alanine_and_aspartate_metabolism
285,VIT_07s0031g03190,534,0.2591,VHS and GAT domain protein,VHSDC,,vv50109Incompletely_characterized_transport_systems,
286,VIT_07s0005g05930<br>VIT_07s0005g05910<br>VIT_07s0005g05920,530,0.2580,
287,VIT_00s0361g00020,534,0.2580,Anthocyanidin reductase [Vitis vinifera],E1_3_1_77,,vv10941Flavonoid_biosynthesis,
288,VIT_12s0028g01810,535,0.2575,Shaggy protein kinase delta,,,,
289,VIT_06s0080g00810,520,0.2532,Lycopene beta cyclase (LYC),K06443,,vv10906Carotenoid_biosynthesis,
290,VIT_09s0002g00600,517,0.2523,RPP27 (resistance to peronospora parasitica 27),,,,
291,VIT_18s0001g09730,520,0.2513,S-domain receptor kinase,,,,
292,VIT_18s0122g01260,506,0.2467,Protein kinase 1B,,,,
293,VIT_10s0116g00680,508,0.2461,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
294,VIT_04s0069g01120,506,0.2440,Acyl-activating enzyme 7,E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
295,VIT_06s0004g07420,505,0.2437,Unknown protein,,,,
296,VIT_13s0067g02120,499,0.2425,Arogenate dehydrogenase,E1_3_1_43,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
297,VIT_01s0026g02690,493,0.2390,YGL010w,,,,
298,VIT_10s0597g00050,488,0.2362,Heat shock transcription factor B2A,HSFB2A_3,,vv60037HSF,
299,VIT_18s0001g09980,490,0.2360,Unknown protein,,,,
300,VIT_07s0151g00740,484,0.2338,Non-specific lipid-transfer protein,,,,
301,VIT_01s0011g04450,482,0.2331,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
302,VIT_04s0008g05700,475,0.2310,ACT domain-containing protein,,,,
303,VIT_04s0023g02790,477,0.2307,Dehydration-responsive protein,,,,
304,VIT_05s0020g03730,476,0.2305,Lipid transfer protein,LTP,,,
305,VIT_08s0058g01030,478,0.2298,Saposin B domain-containing protein,SAPB,,vv50101Channels_and_pores,
306,VIT_06s0004g04820,471,0.2289,Salt stress-inducible protein kinase,,,,
307,VIT_04s0023g03240,465,0.2265,Transcription factor TFIIF,K03138,,vv23022Basal_transcription_factors,
308,VIT_10s0003g00340,465,0.2264,ACR4 (Arabidopsis CRINKLY4),,,,
309,VIT_09s0002g02980,466,0.2245,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
310,VIT_12s0059g00590,464,0.2243,Allergenic protein Pt2L4,,,,
311,VIT_07s0005g05680,461,0.2232,Tetratricopeptide repeat domain male sterility MS5,,,,
312,VIT_18s0001g15120,458,0.2225,Unknown protein,,,,
313,VIT_08s0040g00790,461,0.2225,FK506-binding protein 4/5,K09571,,vv50108Accessory_factors_involved_in_transport,
314,VIT_04s0008g04010,457,0.2214,RNA recognition motif (RRM)-containing protein,,,,
315,VIT_11s0037g00720,456,0.2201,Trehalose-phosphate phosphatase,E3_1_3_12,,vv10500Starch_and_sucrose_metabolism,
316,VIT_16s0039g01330,452,0.2191,Receptor kinase homolog LRK10,,,,
317,VIT_17s0000g05480,450,0.2189,EMB2454 (embryo defective 2454),,,,
318,VIT_07s0151g00010,445,0.2158,No hit,,,,
319,VIT_11s0118g00540,441,0.2149,Calcium-binding EF hand,,,,
320,VIT_18s0001g15650,445,0.2143,Pathogenesis related protein,,,,
321,VIT_05s0094g01280,439,0.2140,Ribosome subunit biogenesis protein 60S,K07565,,,
322,VIT_07s0005g05610,443,0.2137,3-ketoacyl-CoA thiolase PED1,K07513,,vv10062Fatty_acid_elongation_in_mitochondria,vv10071Fatty_acid_metabolism
323,VIT_18s0001g10330,440,0.2133,Subtilisin protease,ARA12,,vv50101Channels_and_pores,
324,VIT_08s0007g00540,440,0.2128,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
325,VIT_04s0008g02270,439,0.2126,Hydroxyproline-rich glycoprotein,HRGP,,vv40006Cell_wall,
326,VIT_05s0062g00640,440,0.2122,UDP-glucose:flavonoid 7-O-glucosyltransferase,E2_4_1_237,,vv10941Flavonoid_biosynthesis,
327,VIT_05s0020g03190,438,0.2116,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
328,VIT_00s0379g00050,439,0.2114,Short-chain dehydrogenase/reductase (SDR),,,,
329,VIT_15s0048g02000,437,0.2113,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
330,VIT_19s0015g01200,435,0.2100,Calcium-binding protein CML,K13448,,vv34626Plant-pathogen_interaction,
331,VIT_18s0122g01240,434,0.2100,Serine/threonine Protein kinase BNK1,,,,
332,VIT_03s0063g02250,434,0.2086,Polyol transporter 5,PLT5,,vv50121Porters_cat_1_to_6,
333,VIT_18s0001g07760,425,0.2056,Unknown protein,,,,
334,VIT_13s0019g00350,424,0.2053,ARF GTPase activator  ARF-GAP Domain 13,AGD13,,vv50110Protein_coat,
335,VIT_00s0262g00070,425,0.2053,No hit,,,,
336,VIT_06s0004g06210,417,0.2037,CYP86A1,,,,
337,VIT_18s0001g11810,421,0.2030,BEL1 homeobox 2 protein (BLH2) (SAWTOOTH 1),BLH2_2,,vv60034HB,
338,VIT_11s0065g00630,418,0.2024,CYP706A12,,,,
339,VIT_05s0020g03750,416,0.2015,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
340,VIT_18s0001g02380,413,0.1996,Kinesin protein (MKRP1),MKRP1,,vv44810Regulation_of_actin_cytoskeleton,
341,VIT_12s0035g00060,411,0.1996,DNA (cytosine-5)-methyltransferase,E2_1_1_37,,vv10271Methionine_metabolism,
342,VIT_18s0086g00590,408,0.1987,Auxin-binding protein ABP19,ABP19,,vv30003Auxin_signaling,
343,VIT_16s0050g01560,407,0.1974,Unknown,,,,
344,VIT_01s0137g00510,407,0.1966,CYP71B10,CYP71B10,,vv10940Phenylpropanoid_biosynthesis,
345,VIT_01s0011g02780,408,0.1961,Unknown protein,,,,
346,VIT_07s0031g01330,399,0.1943,Alanine:glyoxylate aminotransferase 2,E2_6_1_44,,vv10252Alanine_and_aspartate_metabolism,vv10260Glycine_serine_and_threonine_metabolism
347,VIT_04s0008g04300,400,0.1929,DnaJ homolog  subfamily B  member 4,K09510,,vv50132Primary_active_transporter_cat_A5_to_A8,
348,VIT_12s0035g00310,390,0.1897,Protein kinase SPK-3 ASK1,ASK1,,vv30001ABA_signaling,vv30009Flower_development
349,VIT_01s0011g01290,383,0.1845,N-carbamyl-L-amino acid amidohydrolase,E3_5_1_6,,vv10240Pyrimidine_metabolism,vv10410Beta-alanine_metabolism
350,VIT_08s0007g08900,380,0.1845,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
351,VIT_10s0092g00250,383,0.1842,Alpha-glucosidase 1 (AGLU1),E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
352,VIT_13s0019g02810,379,0.1833,Glucuronosyl transferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
353,VIT_04s0008g01250,376,0.1816,Unknown,,,,
354,VIT_19s0015g00780,375,0.1808,DNA-directed RNA Polymerase III subunit C5,K03027,,vv23020RNA_polymerase,
355,VIT_16s0050g02630,371,0.1788,FtsH protease that is localized to the chloroplast,K03798,,vv50133Primary_active_transporter_cat_A9_to_A18,
356,VIT_10s0116g01200,368,0.1783,WRKY DNA-binding protein 6,WRKY6_1,VvWRKY29,vv60066WRKY,
357,VIT_14s0060g02220,369,0.1783,F-actin capping protein alpha subunit,K10364,,vv44810Regulation_of_actin_cytoskeleton,
358,VIT_11s0016g05340,367,0.1768,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
359,VIT_09s0018g01140,366,0.1761,Protein phosphatase 2C,E3_1_3_16,,,
360,VIT_06s0004g06910,359,0.1738,Unknown protein,,,,
361,VIT_08s0058g00990,356,0.1729,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
362,VIT_16s0022g01190<br>VIT_00s1492g00010<br>VIT_16s0022g01000<br>VIT_16s0022g01140,358,0.1729,
363,VIT_10s0003g00900,355,0.1719,Anthranilate N-hydroxycinnamoyl/benzoyltransferase,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
364,VIT_01s0011g02080,353,0.1712,Ribosomal protein L36a/L44 (RPL36aB) 60S,K02920,,vv23010Ribosome,
365,VIT_15s0024g00390,357,0.1711,Ribosomal protein L3,K02906,,vv23010Ribosome,
366,VIT_18s0001g15640,349,0.1693,Pathogenesis-related,,,,
367,VIT_12s0035g00150,348,0.1685,Leucine Rich Repeat receptor-like kinase,,,,
368,VIT_13s0019g02880,342,0.1651,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
369,VIT_11s0037g00710,339,0.1650,Trehalose-phosphate phosphatase,E3_1_3_12,,vv10500Starch_and_sucrose_metabolism,
370,VIT_19s0176g00140,340,0.1639,CID9 (CTC-Interacting Domain 9),,,,
371,VIT_07s0129g00510,336,0.1620,Unknown,,,,
372,VIT_01s0011g05750,333,0.1602,Zinc finger (C3HC4-type ring finger),ZFC3HC4_224,,vv60078Other_zf-C3HC4,
373,VIT_13s0019g00210<br>VIT_13s0019g00230<br>VIT_13s0019g00190<br>VIT_13s0019g00200,328,0.1583,
374,VIT_00s0286g00130,326,0.1577,S-locus lectin protein kinase,,,,
375,VIT_16s0050g00020,324,0.1574,Cullin-4,K10609,,vv23420Nucleotide_excision_repair,vv24120Ubiquitin_mediated_proteolysis
376,VIT_05s0020g03910,324,0.1571,Ribosomal protein S3A (RPS3aA) 40S,K02984,,vv23010Ribosome,
377,VIT_00s0266g00020<br>VIT_00s0372g00020<br>VIT_00s0271g00010<br>VIT_00s0385g00020<br>VIT_00s0522g00020<br>VIT_00s0372g00060<br>VIT_00s0372g00030<br>VIT_00s0385g00010,325,0.1569,
378,VIT_17s0000g06370,323,0.1568,Thioredoxin 2,,,,
379,VIT_08s0007g00890,315,0.1524,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
380,VIT_18s0001g13300,314,0.1513,Unknown,,,,
381,VIT_07s0104g00100,312,0.1509,AL-activated malate transporter 1,ALMT1,,vv50125Porters_cat_66_to_94,
382,VIT_10s0003g01430,311,0.1504,MEE62 (maternal effect embryo arrest 62),,,,
383,VIT_11s0016g04410,310,0.1502,Unknown protein,,,,
384,VIT_06s0009g02460,309,0.1493,Zinc finger (C2H2 type) family,C2H2FAM_49,,vv60017C2H2,
385,VIT_10s0003g02170<br>VIT_10s0003g02220,307,0.1485,
386,VIT_13s0067g01570<br>VIT_13s0067g01640,306,0.1478,
387,VIT_05s0049g00720,302,0.1460,No hit,,,,
388,VIT_05s0020g04100,302,0.1459,Dymeclin,,,,
389,VIT_14s0128g00100,299,0.1451,Aminotransferase class IV,E2_6_1_42,,vv10280Valine_leucine_and_isoleucine_degradation,vv10290Valine_leucine_and_isoleucine_biosynthesis
390,VIT_02s0033g01050,300,0.1448,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
391,VIT_03s0063g02460,296,0.1431,Transcription termination factor mitochondrial mTERF,MTERF_26,,vv60085MTERF,
392,VIT_08s0040g02900,290,0.1402,Aluminum sensitive 3,ALS3,,vv52010ABC_transporters,
393,VIT_10s0003g03620,287,0.1387,Lupeol synthase 2,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
394,VIT_03s0017g00250,286,0.1386,No hit,,,,
395,VIT_15s0048g01600,284,0.1379,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
396,VIT_03s0038g03690,285,0.1378,Unknown protein,,,,
397,VIT_10s0092g00220,282,0.1366,Integral membrane family protein UPF0497,,,,
398,VIT_11s0016g04270,274,0.1334,Hydrolase  alpha/beta fold,,,,
399,VIT_06s0061g01160,275,0.1328,Unknown protein,,,,
400,VIT_00s0225g00050,271,0.1313,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
401,VIT_02s0033g00080,268,0.1305,Pleckstriny (PH) domain-containing protein,,,,
402,VIT_06s0080g00060,270,0.1300,Arabidopsis histidine phosphotransfer AHP3,AHP3,,vv30007Cytokinin_signaling,
403,VIT_06s0080g00680,269,0.1298,No hit,,,,
404,VIT_11s0052g00970,267,0.1297,AAA-type ATPase,,,,
405,VIT_03s0110g00110<br>VIT_00s0344g00020<br>VIT_00s1871g00010,266,0.1289,
406,VIT_03s0017g00180,266,0.1284,No hit,,,,
407,VIT_09s0002g02620,262,0.1261,Lectin jacalin,,,,
408,VIT_19s0014g01900,257,0.1246,Protein transport protein Sec24,K14007,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
409,VIT_04s0079g00790,258,0.1242,Acyl-CoA synthetases (Acyl-activating enzyme 11),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
410,VIT_04s0008g05330,256,0.1242,DEAD  box  RNA helicase RH15,K12812,,vv23013RNA_transport,vv23015mRNA_surveillance_pathway
411,VIT_15s0045g01160,256,0.1234,Avr9/Cf-9 rapidly elicited protein,,,,
412,VIT_18s0041g00330,256,0.1230,ATP-dependent protease La (LON) domain-containing protein,E3_4_21_53,,,
413,VIT_08s0007g01660,255,0.1230,Chaperone protein dnaJ-related,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
414,VIT_01s0026g02280,253,0.1229,Binding,,,,
415,VIT_07s0104g01400,251,0.1211,Glutaredoxin,,,,
416,VIT_08s0007g00920,243,0.1173,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
417,VIT_14s0006g01120,244,0.1173,Lipase GDSL,,,,
418,VIT_05s0020g01040,243,0.1172,Unknown protein,,,,
419,VIT_06s0009g03380,242,0.1169,ABC transporter G member 14,ABCG14,,vv52010ABC_transporters,
420,VIT_00s0360g00030,240,0.1159,No hit,,,,
421,VIT_07s0104g00610,238,0.1157,Glutamine synthetase,E6_3_1_2,,vv10251Glutamate_metabolism,vv10550Peptidoglycan_biosynthesis
422,VIT_02s0025g01030,240,0.1155,Aldose 1-epimerase,E5_1_3_3,,vv10010Glycolysis,
423,VIT_17s0000g03340,236,0.1141,Wall-associated kinase 4,,,,
424,VIT_14s0060g00090,237,0.1139,SNARE YKT6 1,K08516,,vv24130SNARE_interactions_in_vesicular_transport,
425,VIT_09s0002g03030,235,0.1130,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
426,VIT_02s0025g03570,229,0.1111,DNA binding / hydrolase  acting on ester bonds,,,,
427,VIT_03s0110g00290,229,0.1107,No hit,,,,
428,VIT_18s0122g01250,228,0.1104,No hit,,,,
429,VIT_13s0067g03060,225,0.1097,Methionyl-tRNA synthetase,E6_1_1_10,,vv10271Methionine_metabolism,vv10450Selenoamino_acid_metabolism
430,VIT_18s0122g00170,223,0.1077,Diphenol oxidase,E1_10_3_1,,vv10350Tyrosine_metabolism,vv50109Incompletely_characterized_transport_systems
431,VIT_12s0028g01770,219,0.1061,FAD-linked oxidoreductase 1,,,,
432,VIT_07s0005g04070,217,0.1058,Leucine Rich Repeat receptor-like kinase,,,,
433,VIT_05s0020g03140,215,0.1043,Sugar transporter 13,STP13,,vv50121Porters_cat_1_to_6,
434,VIT_13s0019g03700,217,0.1043,Lateral organ boundaries protein 1,LBD1_8,,vv60007AS2,
435,VIT_18s0089g00380,212,0.1028,Carboxyesterase18 CXE18,E3_1_1_1,,,
436,VIT_13s0019g03290,213,0.1027,Unknown protein,,,,
437,VIT_09s0002g06770,208,0.1015,Unknown protein,,,,
438,VIT_18s0041g00490,208,0.1009,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
439,VIT_13s0067g02290,209,0.1005,BTB/POZ domain-containing protein,BTBDOM_12,,vv60093TRAF,
440,VIT_15s0021g02430,207,0.1000,Enoyl-CoA-hydratase,E4_2_1_17,vv10650Butanoate_metabolism,vv10062Fatty_acid_elongation_in_mitochondria,vv10071Fatty_acid_metabolism
441,VIT_05s0102g01190,204,0.0989,Calreticulin-3 precursor,K10098,,,
442,VIT_04s0044g00310,202,0.0976,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
443,VIT_13s0320g00030,202,0.0975,Unknown protein,,,,
444,VIT_14s0066g01410,201,0.0969,Peptidylprolyl isomerase,K01802,,,
445,VIT_06s0004g04930,200,0.0967,Oxysterol binding protein,,,,
446,VIT_14s0068g00160,195,0.0947,No hit,,,,
447,VIT_14s0060g01050,196,0.0945,Pentatricopeptide (PPR) repeat-containing protein,,,,
448,VIT_12s0028g00590,194,0.0936,3-hydroxyisobutyryl-CoA hydrolase,E3_1_2_4,,vv10280Valine_leucine_and_isoleucine_degradation,vv10410Beta-alanine_metabolism
449,VIT_00s0391g00070,194,0.0934,3-deoxy-D-arabino-heptulosonate 7-phosphate synthase,E2_5_1_54,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
450,VIT_09s0018g01280,193,0.0933,Ribulose bisphosphate carboxylase/oxygenase activase 2,,,,
451,VIT_17s0000g02930,191,0.0924,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
452,VIT_05s0029g01040,191,0.0923,Aspartate aminotransferase,E2_6_1_1,vv10710Carbon_fixation,vv10252Alanine_and_aspartate_metabolism,vv10272Cysteine_metabolism
453,VIT_02s0012g00430,187,0.0906,Oxidoreductase  2OG-Fe(II) oxygenase,,,,
454,VIT_11s0016g02210,187,0.0902,GATA transcription factor 24,GAT24,,vv60016C2C2-GATA,
455,VIT_00s0477g00030,186,0.0898,MATE efflux family protein ripening responsive,MATE,,vv50125Porters_cat_66_to_94,
456,VIT_02s0087g00470,184,0.0890,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
457,VIT_08s0007g08190,184,0.0889,LOI1 (lovastatin insensitive 1),,,,
458,VIT_08s0217g00040,181,0.0881,Importin 11,IPO11,,,
459,VIT_09s0002g06750,181,0.0875,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
460,VIT_09s0054g00840,180,0.0873,Unknown protein,,,,
461,VIT_05s0051g00780,180,0.0871,Glutamate receptor protein,GLR2_7,,vv50101Channels_and_pores,
462,VIT_01s0011g04010,179,0.0864,Catalytic,,,,
463,VIT_09s0002g00490,176,0.0851,Lipase GDSL 5,,,,
464,VIT_15s0046g00310,176,0.0850,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
465,VIT_16s0098g01870,175,0.0848,SOS3 (salt overly sensitive 3),E3_1_3_16,,,
466,VIT_02s0087g00490,174,0.0846,10-deacetylbaccatin III 10-O-acetyltransferase,E2_3_1_167,,vv10904Diterpenoid_biosynthesis,
467,VIT_17s0000g04590,173,0.0837,Strictosidine synthase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
468,VIT_03s0088g01170,170,0.0826,Proline iminopeptidase,E3_4_11_5,,vv10330Arginine_and_proline_metabolism,
469,VIT_01s0010g02770,169,0.0820,Adenylate kinase-b,E2_7_4_3,,vv10230Purine_metabolism,
470,VIT_04s0023g01020,170,0.0820,BEL1 homeobox 2 protein (BLH2) (SAWTOOTH 1),BLH2_1,VvHB17,vv60034HB,
471,VIT_16s0098g01790,168,0.0816,Calmodulin-binding region IQD21,,,,
472,VIT_10s0003g05550<br>VIT_10s0003g05620,168,0.0807,
473,VIT_00s0214g00040,166,0.0807,Lectin phloem protein 2-like B1 PP2-B1,,,,
474,VIT_09s0018g02100,165,0.0796,Anthocyaninless2 (ANL2),ANL2_2,,vv60034HB,
475,VIT_10s0003g04990,162,0.0782,feronia receptor-like kinase,,,,
476,VIT_07s0151g00700,156,0.0755,EDA4 (embryo sac development arrest 4),EDA4,,vv50109Incompletely_characterized_transport_systems,
477,VIT_09s0002g02900,156,0.0750,Leucine-rich repeat protein kinase,,,,
478,VIT_06s0061g00470,153,0.0733,Myb domain protein 36,MYB36_1,MYB149,vv60044MYB,
479,VIT_14s0083g00380,152,0.0733,Unknown,,,,
480,VIT_04s0008g06380,150,0.0727,TPR1 (topless-related 1),TPR1,,vv30003Auxin_signaling,
481,VIT_03s0038g03870,146,0.0710,Calcium ion binding protein,,,,
482,VIT_05s0020g04410,147,0.0707,Unknown,,,,
483,VIT_16s0050g02660,146,0.0705,Pyruvate kinase,E2_7_1_40,,vv10010Glycolysis,vv10230Purine_metabolism
484,VIT_16s0050g01980,146,0.0705,EIX receptor 2,,,,
485,VIT_07s0005g02950,146,0.0704,AN3 (ANGUSITFOLIA3),AN3_2,,vv60031GIF,
486,VIT_19s0090g00890,145,0.0702,No hit,,,,
487,VIT_07s0005g00950,144,0.0697,Carrier protein  Mitochondrial,K03454,,vv44146Peroxisome,vv50123Porters_cat_18_to_29
488,VIT_12s0034g01750,142,0.0691,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
489,VIT_06s0004g01550,142,0.0689,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
490,VIT_19s0085g01150,142,0.0688,Isocitrate dehydrogenase  chloroplast precursor,E1_1_1_42,,vv10020Citrate_cycle,vv10720Reductive_carboxylate_cycle
491,VIT_06s0004g04520,142,0.0687,OBP3 (OBF-binding protein 3),OBP3_2,,vv30011Jasmonate_signaling,vv60015C2C2-DOF
492,VIT_14s0128g00160,140,0.0679,Protein kinase CDG1,,,,
493,VIT_11s0016g01300,138,0.0670,TT2 (transparent testa 2),TT2_4,MYBPAR,vv44110Cell_cycle,vv60044MYB
494,VIT_18s0001g01990,137,0.0663,Pseudouridylate synthase,E4_2_1_70,,vv10240Pyrimidine_metabolism,
495,VIT_15s0048g02620,136,0.0656,Pentatricopeptide (PPR) repeat-containing protein,,,,
496,VIT_14s0066g01310,135,0.0655,CAAX farnesyltransferase beta subunit,ERA1,,vv34020Calcium_signaling_pathway,
497,VIT_18s0001g03910,134,0.0649,Nitrate reductase 2 (NR2),E1_7_1_1,,vv10910Nitrogen_metabolism,vv34020Calcium_signaling_pathway
498,VIT_07s0005g03780,134,0.0647,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
499,VIT_00s0179g00150,133,0.0643,Heat shock transcription factor A6B,HSFA6B_4,,vv60037HSF,
500,VIT_00s0254g00010,132,0.0637,Unknown,,,,
501,VIT_01s0011g03440,132,0.0635,DNA mismatch repair protein,,,,
502,VIT_13s0019g02700,131,0.0634,MEE60 (maternal effect embryo arrest 60),,,,
503,VIT_11s0118g00390,131,0.0634,Oxidoreductase  2OG-Fe(II) oxygenase,,,,
504,VIT_08s0040g00380,129,0.0628,Zinc finger (DHHC type) family,ZFDHHC_22,,vv60079Other_zf-DHHC,
505,VIT_18s0001g06690,128,0.0622,Gibberellin 20 oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
506,VIT_09s0002g06780,128,0.0621,Unknown protein,,,,
507,VIT_08s0058g00450,129,0.0620,Substrate carrier  Mitochondrial,K03454,,vv50123Porters_cat_18_to_29,
508,VIT_05s0020g01150,128,0.0619,Cation/hydrogen exchanger (CHX19),CHX19,,vv50124Porters_cat_30_to_64,
509,VIT_09s0054g01390,128,0.0617,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
510,VIT_13s0019g04650,127,0.0615,Thioredoxin 8,,,,
511,VIT_17s0000g02950,127,0.0612,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
512,VIT_17s0000g01090,124,0.0599,Acyl-(acyl carrier protein) thioesterase,E3_1_2_14,,vv10061Fatty_acid_biosynthesis,
513,VIT_11s0016g04880,124,0.0596,Salt-inducible protein kinase,,,,
514,VIT_16s0050g01570,122,0.0589,Synbindin TRAPPC1,TRAPPC1,,vv50110Protein_coat,
515,VIT_12s0028g00610,120,0.0577,Aspartyl protease,E3_4_23_x,,,
516,VIT_06s0080g01020,119,0.0576,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
517,VIT_01s0011g00220,119,0.0572,WRKY DNA-binding protein 3,WRKY3,VvWRKY58,vv60066WRKY,
518,VIT_12s0035g00550,118,0.0572,Unknown protein,,,,
519,VIT_06s0004g00380,119,0.0572,Unknown protein,,,,
520,VIT_06s0004g04010,116,0.0565,Exocyst subunit EXO70 H7,EXO70H7,,vv50111Tethering_factors,
521,VIT_00s0357g00120,117,0.0565,Transcription factor TEIL/ethylene-insensitive,EIL4,,vv30008Ethylene_signaling,vv60027EIL
522,VIT_07s0095g00180,115,0.0560,S-receptor kinase 1,,,,
523,VIT_00s0361g00090,116,0.0558,Phototropic-responsive NPH3 protein,,,,
524,VIT_09s0002g04170,115,0.0557,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
525,VIT_12s0059g02240,113,0.0550,Unknown,,,,
526,VIT_04s0008g06390,113,0.0547,TPR1 (topless-related 1),TPR1,,vv30003Auxin_signaling,
