Vv_m2,2000,1000,VIT_07s0141g00340
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
279,VIT_09s0002g03490,505,0.2466,DNA repair/transcription protein Mms19,,,,
280,VIT_19s0177g00190,502,0.2436,No hit,,,,
281,VIT_19s0027g00360,501,0.2420,CYP716A2,,,,
282,VIT_15s0021g02760,492,0.2376,Unknown,,,,
283,VIT_19s0014g03840,489,0.2360,Unknown protein,,,,
284,VIT_12s0034g00060,488,0.2347,UDP-glucose glucosyltransferase,E2_4_1_35,,vv10500Starch_and_sucrose_metabolism,
285,VIT_09s0002g04150,486,0.2346,Isochorismatase protein rutB,E3_3_2_1,,vv10130Ubiquinone_biosynthesis,
286,VIT_00s0131g00170,485,0.2342,Annexin ANN4,ANN4,,vv50101Channels_and_pores,
287,VIT_10s0003g01040,485,0.2341,Lipase class 3,,,,
288,VIT_10s0003g05170,481,0.2334,Wall-associated kinase 3 (WAK3),,,,
289,VIT_02s0025g03790,480,0.2309,ATP-dependent RNA helicase DDX6/DHH1,K12614,,vv23018RNA_degradation,vv50133Primary_active_transporter_cat_A9_to_A18
290,VIT_05s0051g00310,476,0.2295,Glutathione S-transferase 9 GSTU9,E2_5_1_18_GSTU9,,vv10480Glutathione_metabolism,
291,VIT_06s0009g02210,475,0.2295,No hit,,,,
292,VIT_10s0042g01150,478,0.2294,ARGONAUTE 2 (AGO2),,,,
293,VIT_14s0066g00770,477,0.2292,No hit,,,,
294,VIT_07s0005g02670,472,0.2288,3-N-debenzoyl-2-deoxytaxol N-benzoyltransferase,DBTNBT,,vv10904Diterpenoid_biosynthesis,
295,VIT_19s0027g00820,473,0.2287,Unknown,,,,
296,VIT_02s0033g00590,474,0.2287,BRXL1 (Brevis radix like 1),,,,
297,VIT_13s0320g00070,470,0.2273,Myosin-like protein XIF,MYOSINXIF,,vv44810Regulation_of_actin_cytoskeleton,
298,VIT_14s0068g00490,458,0.2223,UDP-glucuronosyl/UDP-glucosyltransferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
299,VIT_12s0057g00810,462,0.2223,Serine-threonine protein kinase,,,,
300,VIT_06s0004g06720,461,0.2222,Microsomal omega-3 fatty acid desaturase,K10257,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
301,VIT_03s0063g00020,459,0.2221,LRX2 (leucine-rich repeat/extensin 2),EXTENSIN,,vv40006Cell_wall,
302,VIT_19s0015g01030,452,0.2202,No hit,,,,
303,VIT_17s0000g09780,452,0.2198,Methionine sulfoxide reductase A,E1_8_4_11,,vv10271Methionine_metabolism,
304,VIT_09s0054g01590,453,0.2194,Membrane related protein CP5,,,,
305,VIT_00s0184g00200,451,0.2180,No hit,,,,
306,VIT_09s0002g07480,449,0.2169,CwfJ,,,,
307,VIT_07s0151g00030,448,0.2165,Ankyrin,K10380,,vv50108Accessory_factors_involved_in_transport,
308,VIT_00s0160g00090,448,0.2158,TIR-NBS-LRR-TIR disease resistance protein,,,,
309,VIT_00s0203g00110,445,0.2147,Jumonji (jmjC),JMJD1C_1,,vv60038Jumonji,
310,VIT_05s0020g00620,444,0.2146,Kinesin phragmoplast orienting kinesin 1,POK1,,vv44810Regulation_of_actin_cytoskeleton,
311,VIT_03s0017g02170,442,0.2138,Zinc transporter ZIP5,ZIP5,,vv50121Porters_cat_1_to_6,
312,VIT_15s0024g01760,436,0.2112,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
313,VIT_16s0013g00050,437,0.2111,Unknown,,,,
314,VIT_15s0046g02250,427,0.2069,Angustifolia,,,,
315,VIT_00s0527g00030,424,0.2062,Arabinogalactan protein AGP31,AGP31,,vv40006Cell_wall,
316,VIT_18s0001g09020,419,0.2040,Exo70 exocyst complex subunit G1,EXO70G1,,vv50111Tethering_factors,
317,VIT_08s0007g00600,415,0.2018,Laccase-17 precursor,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
318,VIT_13s0019g05140,416,0.2008,No hit,,,,
319,VIT_14s0030g00850,409,0.1987,No hit,,,,
320,VIT_10s0003g04540,409,0.1980,Cationic amino acid transporter 1,AAT1,,vv50121Porters_cat_1_to_6,
321,VIT_00s0805g00020,408,0.1978,CDKC;1; CDKC;1 (CYCLIN-dependent kinase C;1),CDKC1,,vv44110Cell_cycle,
322,VIT_18s0072g00510,411,0.1975,No hit,,,,
323,VIT_09s0002g08710,409,0.1970,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
324,VIT_07s0095g00220<br>VIT_00s0279g00010<br>VIT_02s0012g03180,402,0.1935,
325,VIT_06s0004g06670,397,0.1925,Phosphoinositide-specific phospholipase C,E3_1_4_11,,vv10562Inositol_phosphate_metabolism,vv30001ABA_signaling
326,VIT_13s0074g00130,399,0.1922,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
327,VIT_17s0000g05720,392,0.1905,No hit,,,,
328,VIT_08s0007g03480,391,0.1890,No hit,,,,
329,VIT_08s0056g00540,391,0.1883,No hit,,,,
330,VIT_15s0045g00640,391,0.1875,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
331,VIT_00s0868g00030<br>VIT_00s0865g00020,388,0.1872,
332,VIT_13s0084g00220,382,0.1857,Unknown protein,,,,
333,VIT_17s0000g07150,382,0.1843,Dentin sialophosphoprotein,,,,
334,VIT_04s0008g07010,371,0.1797,Dynamin-like protein 2b,E3_6_5_5,,vv50109Incompletely_characterized_transport_systems,vv50110Protein_coat
335,VIT_15s0045g00130,370,0.1793,No hit,,,,
336,VIT_01s0010g02010,369,0.1790,Anionic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
337,VIT_13s0175g00050,370,0.1789,Heat shock protein-related,,,,
338,VIT_06s0004g03780,361,0.1758,Wuschel-related homeobox 3 pressed flower,WOX3,VvHB24,vv60034HB,
339,VIT_04s0069g01130,361,0.1743,No hit,,,,
340,VIT_18s0089g00670,357,0.1730,No hit,,,,
341,VIT_08s0032g00100,355,0.1724,Heat shock  HSP20 family protein,K13993,,vv24141Protein_processing_in_endoplasmic_reticulum,
342,VIT_18s0072g00530,355,0.1717,No hit,,,,
343,VIT_17s0053g00950,348,0.1687,Cyclic nucleotide-binding transporter 1,K05391_CNBT1,,vv34626Plant-pathogen_interaction,vv50101Channels_and_pores
344,VIT_13s0147g00140,349,0.1683,RNase H,E3_1_26_4,,,
345,VIT_00s1365g00010,343,0.1669,fimbrin 1,FIMBRIN1,,vv44810Regulation_of_actin_cytoskeleton,
346,VIT_09s0002g01690,344,0.1667,Unknown protein,,,,
347,VIT_00s0131g00140,338,0.1642,Annexin ANN3,ANN3,,vv50101Channels_and_pores,
348,VIT_17s0000g05380,338,0.1635,Dynein light chain LC8-type,K10418,,vv44810Regulation_of_actin_cytoskeleton,
349,VIT_03s0017g00700,338,0.1630,Oxidoreductase  2OG-Fe(II) oxygenase,,,,
350,VIT_06s0004g02260,335,0.1616,No hit,,,,
351,VIT_06s0004g04050,331,0.1613,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
352,VIT_07s0005g01800,333,0.1599,Agenet domain-containing protein,,,,
353,VIT_16s0098g01910,329,0.1596,Germin-like protein subfamily 3 member 4,,,,
354,VIT_08s0058g01250,332,0.1594,Unknown protein,,,,
355,VIT_11s0016g02340,329,0.1593,Cytidine deaminase,E3_5_4_5,,vv10240Pyrimidine_metabolism,
356,VIT_04s0069g00940,325,0.1582,Laccase (diphenol oxidase)-like protein,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
357,VIT_17s0000g06510,327,0.1578,Exonuclease,E3_1_13_1,,,
358,VIT_05s0049g00920,322,0.1565,Inorganic phosphate transporter 1-4,PHT1_4,,vv50121Porters_cat_1_to_6,
359,VIT_07s0005g04110,321,0.1559,Cellulose synthase CESA4,E2_4_1_12_CESA4,,vv40006Cell_wall,
360,VIT_00s0131g00200,318,0.1543,Hcr2-0B,,,,
361,VIT_10s0116g01250,318,0.1535,BGAL10 (beta-galactosidase 10),,,,
362,VIT_07s0095g00100,315,0.1523,CC-NBS-LRR class,,,,
363,VIT_13s0106g00030,316,0.1522,Ankyrin repeat,,,,
364,VIT_18s0001g11040,314,0.1518,Heme oxygenase 2,E1_14_99_3,,vv10860Porphyrin_and_chlorophyll_metabolism,
365,VIT_12s0121g00290,315,0.1514,Diacylglycerol kinase,E2_7_1_107,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
366,VIT_16s0022g01580,310,0.1509,3-ketoacyl-CoA synthase,,,,
367,VIT_10s0042g00260,312,0.1505,CYP708A1,,,,
368,VIT_14s0068g01730,308,0.1494,ABCNAP14,K02006,,vv52010ABC_transporters,
369,VIT_03s0097g00400,309,0.1491,No hit,,,,
370,VIT_02s0025g03060,303,0.1467,Unknown protein,,,,
371,VIT_06s0080g01100,287,0.1388,Unknown protein,,,,
372,VIT_00s0163g00010,287,0.1382,No hit,,,,
373,VIT_05s0094g00270,284,0.1379,Chitinase  class IV [Vitis vinifera],E3_2_1_14,,vv10530Aminosugars_metabolism,
374,VIT_18s0001g08370,284,0.1371,Glycosyl hydrolase family 10 protein,,,,
375,VIT_04s0008g04130,280,0.1362,RD22 [Vitis vinifera],,,,
376,VIT_09s0002g04230,280,0.1357,Unknown,,,,
377,VIT_15s0048g00700,281,0.1350,Unknown protein,,,,
378,VIT_06s0004g06460,276,0.1341,CYP71E,,,,
379,VIT_05s0020g01680,276,0.1329,No hit,,,,
380,VIT_09s0054g00850,277,0.1327,Lipase GDSL,,,,
381,VIT_03s0097g00160,273,0.1318,MADS-box agamous-like 21,AGL21_1,,vv60042MADS,
382,VIT_05s0020g01540,272,0.1318,Protein arginine N-methyltransferase,K00599,,vv10340Histidine_metabolism,vv10350Tyrosine_metabolism
383,VIT_01s0010g00610,273,0.1316,DNA glycosylase,,,,
384,VIT_12s0028g00400,271,0.1310,1 3-beta-glucan synthase,E2_4_1_34,,vv10500Starch_and_sucrose_metabolism,
385,VIT_18s0001g08930,269,0.1298,Nucleobase-ascorbate transporter 7 (NAT7),NAT7,,vv50124Porters_cat_30_to_64,
386,VIT_11s0103g00470,268,0.1295,Unknown,,,,
387,VIT_19s0027g00080,266,0.1290,Kinesin motor protein,KMOTOR,,vv44810Regulation_of_actin_cytoskeleton,
388,VIT_16s0050g00220,263,0.1268,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
389,VIT_09s0070g00460,262,0.1264,No hit,,,,
390,VIT_00s0346g00100<br>VIT_00s0371g00040<br>VIT_00s0346g00120<br>VIT_00s0371g00060<br>VIT_00s0371g00010,261,0.1263,
391,VIT_12s0028g04040,260,0.1262,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
392,VIT_01s0011g06450,258,0.1239,Deoxymugineic acid synthase,DMAS,,vv10271Methionine_metabolism,
393,VIT_13s0158g00420,241,0.1177,No hit,,,,
394,VIT_18s0001g12800,242,0.1174,Dihydroflavonol 4-reductase,E1_1_1_219,,vv10941Flavonoid_biosynthesis,
395,VIT_14s0083g00350,244,0.1171,Beta-glucan-binding protein 5,E3_2_1_23,,vv10052Galactose_metabolism,vv10511N-Glycan_degradation
396,VIT_10s0092g00580,241,0.1161,No hit,,,,
397,VIT_12s0059g02730,238,0.1155,Unknown protein,,,,
398,VIT_13s0139g00220,233,0.1132,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
399,VIT_05s0094g01030,234,0.1131,UDP-glucose:salicylic acid glucosyltransferase,E2_4_1_35,,vv10500Starch_and_sucrose_metabolism,
400,VIT_14s0108g01090,232,0.1117,No hit,,,,
401,VIT_00s0160g00130,230,0.1113,No hit,,,,
402,VIT_00s0220g00060,230,0.1112,Pentatricopeptide (PPR) repeat-containing protein,,,,
403,VIT_13s0019g00170,227,0.1100,Unknown,,,,
404,VIT_08s0040g01420,227,0.1100,Bromodomain associated,,,,
405,VIT_06s0004g03770,217,0.1046,Embryo-specific protein,,,,
406,VIT_09s0002g06240,214,0.1035,RPS5 (resistant to p. syringae 5),K13460,,vv34627R_proteins_from_Plant-pathogen_interaction,
407,VIT_06s0080g00350,212,0.1028,Myo-inositol-1-phosphate synthase,E5_5_1_4,,vv10562Inositol_phosphate_metabolism,
408,VIT_16s0115g00440,213,0.1028,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
409,VIT_03s0063g00740,208,0.1008,Carboxylesterase CXE,E3_1_1_1,,,
410,VIT_10s0003g01790,210,0.1006,BES1/BZR1 homolog protein 4,BES1_1,,vv30005Brassinosteroids_signaling,vv60010BES1
411,VIT_00s0611g00010,205,0.0997,Splicing factor U2AF 65 kDa subunit,K12837,,vv23040Spliceosome,
412,VIT_19s0014g05150,204,0.0977,RPS2 (resistant to p. syringae 2),K13459,,vv34626Plant-pathogen_interaction,
413,VIT_07s0151g00020,200,0.0969,Ankyrin,K10380,,,
414,VIT_01s0010g00820,199,0.0968,2-oxoglutarate decarboxylase,E4_1_1_71,,vv10251Glutamate_metabolism,
415,VIT_07s0031g01730,200,0.0963,Iron-sulfur assembly protein IscA  chloroplast precursor,,,,
416,VIT_19s0015g02260<br>VIT_19s0015g02300<br>VIT_19s0015g02150<br>VIT_19s0015g02440,199,0.0960,
417,VIT_06s0004g05370,196,0.0950,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
418,VIT_12s0142g00280,196,0.0949,Cell division cyle protein 45,K06628,,vv44110Cell_cycle,
419,VIT_00s0901g00010,191,0.0928,Ankyrin repeat protein,,,,
420,VIT_06s0009g00530,192,0.0924,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
421,VIT_07s0104g00880,181,0.0875,Arabidopsis histidine phosphotransfer AHP1,AHP1,,vv30007Cytokinin_signaling,
422,VIT_00s1235g00010,177,0.0855,Unknown protein,,,,
423,VIT_08s0058g00480,177,0.0852,Unknown protein,,,,
424,VIT_11s0037g01370,175,0.0843,Ankyrin,K10380,,,
425,VIT_14s0060g02080,174,0.0828,Lipase GDSL,,,,
426,VIT_01s0010g02590,168,0.0814,ATP-dependent DNA helicase RecQ,K10901,,vv23440Homologous_recombination,vv50122Porters_cat_7_to_17
427,VIT_02s0025g00280,167,0.0806,Heat shock protein 90-1,K04079,,vv24141Protein_processing_in_endoplasmic_reticulum,vv34626Plant-pathogen_interaction
428,VIT_03s0017g01950,167,0.0802,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
429,VIT_01s0026g01240,166,0.0800,Beta-1 3 galactosyltransferase 5,K03877,,vv10602Glycosphingolipid_biosynthesis,
430,VIT_15s0046g03050,165,0.0792,DTA2 (downstream target of AGL15 2),,,,
431,VIT_18s0001g10680,163,0.0788,Lipin  N-terminal conserved region family protein  expressed,,,,
432,VIT_12s0035g02220,163,0.0782,No hit,,,,
433,VIT_00s0131g00420,161,0.0778,Isoamylase isoform 3,E2_4_1_18,,vv10500Starch_and_sucrose_metabolism,
434,VIT_16s0022g02430,161,0.0777,Carboxyesterase 20 CXE20,E3_1_1_1,,,
435,VIT_05s0077g00680,160,0.0770,No hit,,,,
436,VIT_00s0288g00070<br>VIT_18s0001g03530,158,0.0765,
437,VIT_03s0017g00460,158,0.0760,Magnesium-dependent phosphatase 1,,,,
438,VIT_04s0008g05460,157,0.0755,Unknown protein,,,,
439,VIT_02s0087g00500,156,0.0755,MAP kinase 9,,,,
440,VIT_17s0000g07250,153,0.0741,Accumulation of photosystem one 3 (APO3),,,,
441,VIT_04s0008g06080,149,0.0719,Unknown protein,,,,
442,VIT_12s0034g01230,143,0.0689,Thaumatin ATLP-1,,,,
443,VIT_10s0003g04250,143,0.0689,Glutathione S-transferase GSTU22,E2_5_1_18_GSTU22,,vv10480Glutathione_metabolism,
444,VIT_15s0048g02400,141,0.0681,Serine/threonine-protein kinase,,,,
445,VIT_11s0037g01350,141,0.0679,Ankyrin,K10380,,,
446,VIT_13s0064g01270,139,0.0676,TRNA/rRNA methyltransferase (SpoU),K02533,,,
447,VIT_12s0059g02270,140,0.0674,Glutamate receptor protein GLR3.4b,GLR3_4,,vv50101Channels_and_pores,
448,VIT_18s0041g01340,138,0.0673,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
449,VIT_04s0043g00360,139,0.0672,Unknown protein,,,,
450,VIT_16s0022g02070,139,0.0672,Unknown protein,,,,
451,VIT_14s0066g02130,138,0.0669,Thaumatin,,,,
452,VIT_14s0171g00050,138,0.0664,Cf-2 gene,K13466,,vv34626Plant-pathogen_interaction,
453,VIT_07s0104g00620,131,0.0633,Lipase GDSL,,,,
454,VIT_17s0000g05470,130,0.0632,Nodulin,,,,
455,VIT_06s0061g01280,130,0.0626,Protein serine/threonine kinase,,,,
456,VIT_02s0025g02460,130,0.0626,Unknown protein,,,,
457,VIT_08s0058g00770,129,0.0625,WAVE3,WAVE3,,vv44810Regulation_of_actin_cytoskeleton,
458,VIT_07s0005g02290,130,0.0625,Unknown protein,,,,
459,VIT_13s0019g00440,129,0.0623,Auxin-regulated protein,AUXREG,,vv30003Auxin_signaling,
460,VIT_00s1677g00010,129,0.0621,Peroxidase 64,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
461,VIT_09s0070g00350,125,0.0606,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
462,VIT_07s0031g02500,125,0.0602,RNA polymerase II transcriptional coactivator KIWI,KIWI_1,,vv60081COAP15,
463,VIT_13s0019g04340,123,0.0594,ATP binding protein,,,,
464,VIT_07s0130g00480,123,0.0593,Unknown protein,,,,
465,VIT_15s0046g00040,123,0.0593,Calcium-transporting ATPase 2  endoplasmic reticulum-type ECA2,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
466,VIT_04s0023g00650,122,0.0593,Protein arginine N-methyltransferase 5,K02516,,vv23013RNA_transport,
467,VIT_18s0122g00790,121,0.0583,Cysteine endopeptidase  papain-type (XCP1),E3_4_22_2,,,
468,VIT_12s0034g02040,119,0.0576,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
469,VIT_06s0004g03050,119,0.0571,fasciclin arabinogalactan-protein (FLA11),FLA11,,vv40006Cell_wall,
470,VIT_10s0003g03440,112,0.0541,No hit,,,,
471,VIT_07s0005g01890,111,0.0538,Patatin,,,,
472,VIT_07s0141g00560,111,0.0536,No hit,,,,
473,VIT_17s0000g08490,110,0.0535,Exosome complex component RRP40,K03681,,vv23018RNA_degradation,
474,VIT_09s0018g02010,110,0.0534,EXO70-G1 protein,EXO70G1,,vv50111Tethering_factors,
475,VIT_04s0079g00240,109,0.0531,Leucine Rich Repeat receptor-like kinase,,,,
476,VIT_14s0081g00550,109,0.0531,Metal ion binding,,,,
477,VIT_07s0005g01860,110,0.0530,Patatin,,,,
478,VIT_17s0053g00730,109,0.0528,Calcium-dependent protein kinase / CDPK,,,,
479,VIT_03s0088g00460,107,0.0518,Angustifolia,,,,
480,VIT_03s0097g00490,106,0.0512,Unknown protein,,,,
481,VIT_14s0066g01390,103,0.0500,Metal-dependent phosphohydrolase HD domain-containing protein,K07023,,,
482,VIT_00s0929g00010,103,0.0498,AP2-like AIL6 (AINTEGUMENTA-like 6),AIL6_4,,vv30008Ethylene_signaling,vv60003AP2_EREBP
483,VIT_03s0091g00710,103,0.0497,Mitotic checkpoint protein BUB3,K02180,,vv44110Cell_cycle,vv50109Incompletely_characterized_transport_systems
484,VIT_13s0019g02020,101,0.0490,Thaumatin,,,,
485,VIT_01s0127g00760,99,0.0481,Polyamine Oxidase,E1_5_3_11,,vv11000Single_reactions,
486,VIT_13s0019g00920,99,0.0479,Unknown,,,,
487,VIT_00s0477g00020,99,0.0477,No hit,,,,
488,VIT_13s0074g00760,98,0.0472,Calmodulin-binding,,,,
489,VIT_06s0004g06950,97,0.0467,N-acetyltransferase hookless1 HLS1,HLS1_3,,vv30008Ethylene_signaling,vv50004Auxin_transport
490,VIT_19s0090g00970,96,0.0464,Chromosome associate protein subunit H,,,,
491,VIT_11s0016g02500,94,0.0454,Pentatricopeptide (PPR) repeat-containing protein,,,,
492,VIT_18s0001g11670,93,0.0451,Ras GTP-binding protein (RAN2),K07936,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv23013RNA_transport
493,VIT_03s0063g02210,92,0.0446,Unknown protein,,,,
494,VIT_04s0043g00140,92,0.0443,Cadmium-induced protein AS8,,,,
495,VIT_05s0020g01890,91,0.0441,CRK1 protein,,,,
496,VIT_07s0130g00150,91,0.0440,Thioesterase family,,,,
497,VIT_08s0056g00550,90,0.0437,ZIP family transporter,ZIPFT,,vv50121Porters_cat_1_to_6,
498,VIT_02s0033g00050,89,0.0434,Scarecrow transcription factor 3 (SCL3),SCL3_2,,vv60032GRAS,
499,VIT_07s0129g00460,90,0.0434,Prolyl 4-hydroxylase,E1_14_11_2,,vv10330Arginine_and_proline_metabolismis,
500,VIT_07s0129g00010,90,0.0433,Unknown protein,,,,
501,VIT_18s0072g01260,88,0.0427,No hit,,,,
502,VIT_14s0030g00540,88,0.0425,Copine BON3 (BONZAI 3),BON3,,,
503,VIT_08s0007g06140,88,0.0424,Anthranilate phosphoribosyltransferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
504,VIT_16s0039g02850,87,0.0420,Unknown,,,,
505,VIT_07s0129g00800,87,0.0419,CYP81E1 Isoflavone 2'-hydroxylase,E1_14_13_89,,vv10943Isoflavonoid_biosynthesis,
506,VIT_06s0080g01030,86,0.0418,No hit,,,,
507,VIT_12s0028g01690,86,0.0416,WRKY DNA-binding protein 65,WRKY65_2,,vv60066WRKY,
508,VIT_13s0064g00950,85,0.0411,Unknown protein,,,,
509,VIT_17s0000g00030,85,0.0411,Substrate carrier family mitochondrial,K03454,,vv50123Porters_cat_18_to_29,
510,VIT_10s0003g03430,84,0.0405,No hit,,,,
511,VIT_10s0003g03420,84,0.0403,No hit,,,,
512,VIT_19s0090g00500,84,0.0403,Unknown protein,,,,
513,VIT_01s0011g00220,83,0.0398,WRKY DNA-binding protein 3,WRKY3,VvWRKY58,vv60066WRKY,
514,VIT_17s0000g05730,82,0.0397,No hit,,,,
515,VIT_03s0088g00210,82,0.0396,STT3B (staurosporin and temperature sensitive 3-like B),K07151,,vv10510N-Glycan_biosynthesis,vv24141Protein_processing_in_endoplasmic_reticulum
516,VIT_06s0004g03420,82,0.0395,Dof zinc finger protein DOF5.3,DOF5_3_2,,vv60015C2C2-DOF,
517,VIT_08s0007g04540,82,0.0394,Oxidoreductase  2OG-Fe(II) oxygenase,,,,
518,VIT_00s0262g00080,81,0.0390,Receptor kinase RK20-1,,,,
519,VIT_07s0031g01510,79,0.0382,Unknown protein,,,,
520,VIT_16s0013g01160,78,0.0379,Receptor kinase homolog LRK10,,,,
521,VIT_06s0004g06430,78,0.0375,Receptor ser/thr protein kinase,,,,
522,VIT_11s0103g00370,77,0.0372,Cd2+-exporting ATPase HMA2 (Heavy metal ATPase 2),K01532,,vv50131Primary_active_transporter_cat_A2_to_A4,
523,VIT_03s0017g01550,77,0.0372,CRK10 (cysteine-rich RLK10),,,,
524,VIT_18s0075g00490,76,0.0368,Unknown,,,,
525,VIT_13s0067g02400,76,0.0368,Myosin heavy chain,K10352,,vv44810Regulation_of_actin_cytoskeleton,
526,VIT_12s0028g03930,75,0.0364,Retrotransposon protein  Unclassified,,,,
527,VIT_04s0023g03220,75,0.0362,Myosin-related,MYOSINR,,vv44810Regulation_of_actin_cytoskeleton,
528,VIT_17s0000g08640,73,0.0355,Unknown protein,,,,
529,VIT_10s0116g00930,73,0.0355,Root hair defective 3 GTP-binding (RHD3),,,,
530,VIT_00s0400g00040,73,0.0352,Dynamin-2A,E3_6_5_5,,,
531,VIT_13s0139g00420<br>VIT_13s0139g00460<br>VIT_00s0131g00310<br>VIT_00s0131g00180,72,0.0349,
532,VIT_00s0240g00010,71,0.0344,Glutathione S-transferase 23 GSTU23,E2_5_1_18_GSTU23,,vv10480Glutathione_metabolism,
533,VIT_15s0107g00150,70,0.0339,Glutathione S-transferase 8 GSTU8,E2_5_1_18_GSTU8,,vv10480Glutathione_metabolism,
534,VIT_03s0017g02280,69,0.0334,Myb family,MYBGE_22,,vv60029G2-like,
535,VIT_13s0067g00830,69,0.0334,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
536,VIT_11s0016g03470,68,0.0330,Unknown protein,,,,
537,VIT_04s0023g00400,68,0.0327,RIC4 (ROP-Interactive crib motif-containing protein 4),RIC4,,vv44810Regulation_of_actin_cytoskeleton,
538,VIT_11s0016g00770,67,0.0325,Actin beta/gamma 1,K05692,,vv44810Regulation_of_actin_cytoskeleton,
539,VIT_02s0154g00510,67,0.0324,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
540,VIT_00s0125g00150,67,0.0322,SHR5-receptor-like kinase,,,,
541,VIT_04s0023g02870,66,0.0321,Disease resistance protein Hcr2-5D,,,,
542,VIT_19s0014g03320,66,0.0321,Peroxisomal membrane protein,,,,
543,VIT_11s0103g00140,64,0.0312,Potassium-sodium symporter HKT1,HKT1,,vv50124Porters_cat_30_to_64,
544,VIT_03s0088g01140,63,0.0305,Squalene monooxygenase 2,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
545,VIT_18s0001g04510,63,0.0305,(+)-delta-cadinene synthase isozyme XC1,E4_2_3_13,,vv10900Terpenoid_biosynthesis,
546,VIT_14s0030g00600<br>VIT_14s0030g00500,62,0.0300,
547,VIT_07s0005g03120,62,0.0299,Zinc finger (C3HC4-type ring finger),ZFC3HC4_205,,vv60078Other_zf-C3HC4,
548,VIT_13s0019g01410,62,0.0299,OBP3 (OBF-binding protein 3),OBP3_3,,vv30011Jasmonate_signaling,vv60015C2C2-DOF
549,VIT_10s0116g00780,62,0.0298,Dalcochinin 8'-O-beta-glucoside beta-glucosidase,,,,
550,VIT_13s0073g00150,61,0.0297,Heat shock protein-related,,,,
551,VIT_15s0046g00420,61,0.0295,EMB1703,,,,
552,VIT_10s0116g01630,61,0.0294,Endonuclease/exonuclease/phosphatase family,,,,
553,VIT_16s0013g02060,60,0.0290,No hit,,,,
554,VIT_13s0158g00380,59,0.0285,BZIP transcription factor bZIP121,BZIP121,VvbZIP36,vv60012BZIP,
555,VIT_06s0004g00330,59,0.0285,Hcr2-p4.1,,,,
556,VIT_14s0036g00260,57,0.0275,Cc-nbs-lrr resistance protein,,,,
557,VIT_04s0023g02760,56,0.0272,Protein kinase,,,,
558,VIT_13s0019g00180,56,0.0271,Unknown,,,,
559,VIT_13s0067g00020,56,0.0271,Tetratricopeptide repeat (TPR)-containing SET domain protein,SETTRP_3,,vv60056SET_PCG,
560,VIT_18s0041g01410,54,0.0262,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
561,VIT_15s0046g02360,54,0.0261,Unknown,,,,
562,VIT_08s0007g02260,54,0.0261,Carboxylic ester hydrolase,E3_1_1_1,,,
563,VIT_14s0006g01680,54,0.0259,CYP96A10,,,,
564,VIT_08s0040g02590,53,0.0257,Kinesin motor protein,KMOTOR,,vv44810Regulation_of_actin_cytoskeleton,
565,VIT_09s0002g03720,53,0.0256,Unknown protein,,,,
566,VIT_12s0028g03710,52,0.0253,No hit,,,,
567,VIT_12s0055g00560,52,0.0252,RPS2 (resistant to p. syringae 2),,,,
