Vv_m2,2000,1000,VIT_06s0004g01470
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
264,VIT_00s0215g00100,742,0.3576,RHO-related protein from plants 2 ROP2,ROP2,,,
265,VIT_06s0080g00680,737,0.3569,No hit,,,,
266,VIT_09s0002g07760,728,0.3546,NADPH quinone oxidoreductase,E1_6_5_5,,vv10740Riboflavin_metabolism,
267,VIT_16s0100g01310,722,0.3513,DNA mismatch repair protein MSH3,K08736,,vv23430Mismatch_repair,
268,VIT_19s0177g00270,727,0.3512,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
269,VIT_14s0030g02080,726,0.3509,Ca2+-ATPase 12 ACA12  plasma membrane,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
270,VIT_19s0014g02680,729,0.3498,Ribosomal protein S2,K02967,,vv23010Ribosome,
271,VIT_12s0034g01530,714,0.3461,No hit,,,,
272,VIT_04s0044g00240,717,0.3449,No hit,,,,
273,VIT_14s0128g00270,707,0.3411,Unknown,,,,
274,VIT_01s0010g01000,699,0.3395,NIK1 (NSP- interacting  kinase 1),,,,
275,VIT_12s0142g00180,701,0.3377,Myosin heavy chain-like protein,K10352,,vv44810Regulation_of_actin_cytoskeleton,
276,VIT_14s0083g00130,700,0.3370,RAV1-like ethylene-responsive transcription factor,RAV1_2,VvRAV2,vv30008Ethylene_signaling,vv60003AP2_EREBP
277,VIT_03s0017g01650,696,0.3357,Major Facilitator Superfamily,MFS,,vv50121Porters_cat_1_to_6,
278,VIT_02s0087g00400,690,0.3341,Pectinacetylesterase,PAE,,vv40006Cell_wall,
279,VIT_13s0019g00770,690,0.3309,Lipase GDSL 7,,,,
280,VIT_11s0016g04470,685,0.3303,Ornithine decarboxylase,E4_1_1_17,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
281,VIT_01s0127g00920,682,0.3287,ADP-ribosylation factor A1B,ARFA1B,,vv50110Protein_coat,
282,VIT_15s0024g00680,684,0.3285,No hit,,,,
283,VIT_17s0000g06390,683,0.3284,Pentatricopeptide (PPR) repeat-containing protein,,,,
284,VIT_07s0205g00180,680,0.3276,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
285,VIT_12s0035g00290,677,0.3269,Sugar transporter ERD6-like 6,ERD6L6,,vv50121Porters_cat_1_to_6,
286,VIT_00s0218g00100,675,0.3259,Metal transporter Nramp6,NRAMP6,,vv50124Porters_cat_30_to_64,
287,VIT_12s0142g00760,675,0.3255,Leucine-rich repeat protein kinase,,,,
288,VIT_19s0177g00190,671,0.3253,No hit,,,,
289,VIT_18s0122g01050,667,0.3239,Pentatricopeptide (PPR) repeat,,,,
290,VIT_18s0001g14390,665,0.3216,Transducin protein,,,,
291,VIT_06s0061g00500,665,0.3203,S-adenosylmethionine synthetase,E2_5_1_6,,vv10271Methionine_metabolism,vv10450Selenoamino_acid_metabolism
292,VIT_19s0027g00120,658,0.3173,No hit,,,,
293,VIT_08s0007g06140,656,0.3171,Anthranilate phosphoribosyltransferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
294,VIT_09s0002g02980,654,0.3155,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
295,VIT_03s0017g01320,648,0.3124,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
296,VIT_08s0058g01230,644,0.3110,Non-specific lipid-transfer protein,,,,
297,VIT_06s0080g01030,637,0.3106,No hit,,,,
298,VIT_14s0060g01080,646,0.3104,ferroportin,FERROPORTIN,,vv50109Incompletely_characterized_transport_systems,
299,VIT_07s0005g00890,641,0.3104,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
300,VIT_00s0692g00010,642,0.3095,S-linalool synthase,E4_2_3_25,,vv10900Terpenoid_biosynthesis,
301,VIT_05s0020g01040,633,0.3076,Unknown protein,,,,
302,VIT_08s0040g02790,627,0.3044,Unknown protein,,,,
303,VIT_18s0001g01990,625,0.3033,Pseudouridylate synthase,E4_2_1_70,,vv10240Pyrimidine_metabolism,
304,VIT_19s0014g04850,622,0.3014,Germacrene-D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
305,VIT_10s0003g00680,619,0.3009,Glutamate receptor protein,GLR2_7,,vv50101Channels_and_pores,
306,VIT_19s0027g01150,617,0.2995,Phenylalanine-tRNA synthetase,E6_1_1_20,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,vv20970Aminoacyl-tRNA_biosynthesis
307,VIT_06s0061g00250,623,0.2991,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
308,VIT_11s0052g01630,616,0.2973,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
309,VIT_16s0013g00250,612,0.2965,No hit,,,,
310,VIT_06s0004g07640,612,0.2964,Pentatricopeptide (PPR) repeat-containing protein,,,,
311,VIT_18s0001g13400,604,0.2914,Papain cysteine proteinase isoform I,E3_4_22_2,,,
312,VIT_14s0006g02550,600,0.2893,Non-specific lipid-transfer protein 2 (LTP 2),,,,
313,VIT_09s0070g00620,599,0.2892,Leucine-rich repeat family protein,,,,
314,VIT_07s0104g01660,596,0.2886,HAK5 (High affinity K+ transporter 5),HAK5,,vv50125Porters_cat_66_to_94,
315,VIT_08s0056g00070,593,0.2851,Methylenetetrahydrofolate dehydrogenase,E1_5_1_15,,vv10670One_carbon_pool_by_folate,
316,VIT_02s0012g00390,585,0.2836,Norcoclaurine synthase,E4_2_1_78,,vv10950Alkaloid_biosynthesis_I,
317,VIT_10s0042g00190,582,0.2786,No hit,,,,
318,VIT_08s0056g00380,565,0.2752,Purple acid phosphatase 10 ATPAP10/PAP10,E3_1_3_2,,vv10740Riboflavin_metabolism,
319,VIT_15s0046g03090,570,0.2742,DTA2 (downstream target of AGL15 2),,,,
320,VIT_00s0245g00030,561,0.2719,Integral membrane family protein,,,,
321,VIT_00s0120g00280,562,0.2715,No hit,,,,
322,VIT_09s0070g00110,566,0.2711,S-adenosyl-L-methionine Mg-protoporphyrin IX methyltranserase,E2_1_1_11,,vv10860Porphyrin_and_chlorophyll_metabolism,
323,VIT_14s0066g01550,558,0.2702,Aldehyde dehydrogenase 1 precursor,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
324,VIT_02s0109g00240,560,0.2697,No hit,,,,
325,VIT_09s0002g02900,555,0.2697,Leucine-rich repeat protein kinase,,,,
326,VIT_08s0007g01890,558,0.2694,Unknown protein,,,,
327,VIT_10s0116g00590,553,0.2673,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
328,VIT_05s0062g00050,549,0.2651,Protease Do-like 2  chloroplastic DEGP2,,,,
329,VIT_14s0060g01540,547,0.2645,Syntaxin 16,K08489,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
330,VIT_05s0049g00220,541,0.2617,2-oxoglutarate-dependent dioxygenase,,,,
331,VIT_19s0014g00260,540,0.2611,Protein kinase PKN/PRK1,,,,
332,VIT_19s0014g04880,537,0.2587,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
333,VIT_14s0030g00960,530,0.2575,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
334,VIT_04s0008g06510,533,0.2571,Unknown,,,,
335,VIT_09s0002g04310,526,0.2550,Rho guanyl-nucleotide exchange factor ROPGEF8,ROPGEF8,,,
336,VIT_02s0025g03980,524,0.2546,LIM domain containing protein,LIMDOM_5,,vv60040LIM,
337,VIT_14s0060g00910,527,0.2545,Metallopeptidase M24,K01423,,vv10300Lysine_biosynthesis,vv10780Biotin_metabolism
338,VIT_16s0039g00310,528,0.2542,Unknown protein,,,,
339,VIT_08s0040g00720,527,0.2540,Snf1 protein kinase (KIN10) (SKIN10),K08800,,,
340,VIT_06s0061g01320,522,0.2536,No hit,,,,
341,VIT_06s0009g01190,525,0.2533,RNA-binding protein AKIP1,,,,
342,VIT_11s0016g02420,517,0.2508,UDP-N-acetylglucosamine O-acyltransferase protein,E2_3_1_129,,vv10540Lipopolysaccharide_biosynthesis,
343,VIT_12s0028g01810,511,0.2485,Shaggy protein kinase delta,,,,
344,VIT_05s0020g04030,512,0.2482,Bax inhibitor,VVBI1,,vv50109Incompletely_characterized_transport_systems,
345,VIT_12s0059g00590,505,0.2449,Allergenic protein Pt2L4,,,,
346,VIT_00s0336g00010,504,0.2438,Arginine decarboxylase [Vitis vinifera],E4_1_1_19,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10251Glutamate_metabolism
347,VIT_05s0049g00740,492,0.2390,No hit,,,,
348,VIT_01s0010g00150,490,0.2377,No hit,,,,
349,VIT_05s0051g00890,490,0.2364,No hit,,,,
350,VIT_16s0098g00450,488,0.2359,No hit,,,,
351,VIT_13s0067g02120,482,0.2354,Arogenate dehydrogenase,E1_3_1_43,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
352,VIT_07s0104g01630,485,0.2350,Myb family,MYBREL_2,,vv60045MYBrelated,
353,VIT_06s0080g01100,478,0.2313,Unknown protein,,,,
354,VIT_18s0001g15350,476,0.2308,Pentatricopeptide (PPR) repeat-containing protein,,,,
355,VIT_09s0002g03870,475,0.2295,RPS5 (resistant to p. syringae 5),K13460,,vv34627R_proteins_from_Plant-pathogen_interaction,
356,VIT_08s0007g02340,472,0.2289,Exocyst subunit EXO70 A2,EXO70A2,,vv50111Tethering_factors,
357,VIT_19s0027g00820,473,0.2280,Unknown,,,,
358,VIT_01s0010g02110,469,0.2272,Zinc finger (C3HC4-type ring finger),ZFC3HC4,,,
359,VIT_12s0028g00570,467,0.2268,Vacuolar protein sorting 16 VCL1 (vacuoleless 1),VCL1,,vv50111Tethering_factors,
360,VIT_09s0002g02260,467,0.2262,H(+)-ATPase 9 AHA9,K01535,,vv10190Oxidative_phosphorylation,vv50131Primary_active_transporter_cat_A2_to_A4
361,VIT_06s0080g00270,467,0.2245,Zinc finger (C2H2 type) protein (WIP3),WIP3_2,,vv60017C2H2,
362,VIT_04s0008g02790,461,0.2236,Short-chain dehydrogenase/reductase (SDR),,,,
363,VIT_08s0007g00630,466,0.2234,No hit,,,,
364,VIT_00s0225g00130,458,0.2220,Alanine transaminase.,E2_6_1_2,,vv10251Glutamate_metabolism,vv10252Alanine_and_aspartate_metabolism
365,VIT_12s0035g00070,457,0.2217,Leucine Rich Repeat receptor-like kinase,,,,
366,VIT_06s0004g00520,459,0.2205,No hit,,,,
367,VIT_08s0058g01270,450,0.2176,Zinc finger (C3HC4-type ring finger),ZFC3HC4_94,,vv60078Other_zf-C3HC4,
368,VIT_08s0007g08960,453,0.2172,Ca2+-transporting ATPase type 2 isoform 4,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
369,VIT_00s0125g00430,445,0.2167,Root hair defective 3 GTP-binding (RHD3),,,,
370,VIT_04s0008g01290,445,0.2157,CGA1 (cytokinin-responsive GATA factor 1),CGA1,,vv30007Cytokinin_signaling,vv60016C2C2-GATA
371,VIT_10s0042g00570,446,0.2156,Pentatricopeptide (PPR) repeat-containing,,,,
372,VIT_15s0024g00720,431,0.2107,Delta 1-pyrroline-5-carboxylate synthetase,E1_5_1_2,,vv10330Arginine_and_proline_metabolism,
373,VIT_12s0034g02410,438,0.2106,Unknown,,,,
374,VIT_05s0077g01770,437,0.2102,PUMILIO 24 (APUM24),,,,
375,VIT_08s0056g00740,433,0.2101,Unknown protein,,,,
376,VIT_02s0087g00440,434,0.2095,Beta-amylase 8,E3_2_1_2_BMY2_1,,vv10500Starch_and_sucrose_metabolism,vv60010BES1
377,VIT_11s0206g00020,430,0.2085,Isopentenyl diphosphate isomerase 2,E5_3_3_2,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
378,VIT_04s0008g02210,426,0.2055,RPD1 (root primordium defective 1),,,,
379,VIT_04s0044g00300,426,0.2043,Unknown protein,,,,
380,VIT_09s0002g02910,421,0.2035,Leucine-rich repeat protein kinase,,,,
381,VIT_19s0090g00010,420,0.2030,H(+)-ATPase 9 AHA9,K01535,,vv10190Oxidative_phosphorylation,vv50131Primary_active_transporter_cat_A2_to_A4
382,VIT_15s0048g00950,416,0.2013,Glutathione S-transferase Z2 GSTZ2,E2_5_1_18_GSTZ2,,vv10480Glutathione_metabolism,
383,VIT_16s0050g02720<br>VIT_16s0148g00110<br>VIT_00s0425g00030<br>VIT_16s0098g00100,408,0.1964,
384,VIT_12s0028g00840,401,0.1959,Chromatin remodeling 17,CHR17,,vv60058SNF2,
385,VIT_09s0002g03370,401,0.1934,No hit,,,,
386,VIT_10s0003g00780,398,0.1917,Glutamate receptor 3.4,GLR3_4,,vv50101Channels_and_pores,
387,VIT_03s0091g00370,393,0.1904,Pentatricopeptide (PPR) repeat-containing protein,,,,
388,VIT_14s0081g00700,395,0.1904,Peptidyl-prolyl cis-trans isomerase A (cyclophilin A),K03767,,,
389,VIT_14s0171g00040,391,0.1897,Cf-2 gene,K13466,,vv34626Plant-pathogen_interaction,
390,VIT_05s0049g00690,387,0.1875,No hit,,,,
391,VIT_00s1309g00010,387,0.1870,Monocopper oxidase SKS11 (SKU5 Similar 11),SKS11,,vv50109Incompletely_characterized_transport_systems,
392,VIT_05s0020g04930,385,0.1867,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
393,VIT_12s0057g00320,381,0.1844,Exopolygalacturonase,E3_2_1_15,,vv40006Cell_wall,
394,VIT_01s0026g01070,379,0.1839,Unknown protein,,,,
395,VIT_07s0141g00030,380,0.1834,fatty acid elongase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
396,VIT_15s0048g01530,375,0.1816,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
397,VIT_02s0025g01930,377,0.1813,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
398,VIT_06s0080g01000,372,0.1802,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
399,VIT_12s0028g01340,370,0.1788,Transducin protein,,,,
400,VIT_04s0023g02810,368,0.1785,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
401,VIT_13s0019g00350,369,0.1780,ARF GTPase activator  ARF-GAP Domain 13,AGD13,,vv50110Protein_coat,
402,VIT_04s0069g01120,364,0.1751,Acyl-activating enzyme 7,E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
403,VIT_00s2745g00010,361,0.1746,Receptor kinase RK20-1,,,,
404,VIT_00s0228g00070<br>VIT_00s0228g00010<br>VIT_00s0411g00050,360,0.1737,
405,VIT_19s0015g00780,357,0.1721,DNA-directed RNA Polymerase III subunit C5,K03027,,vv23020RNA_polymerase,
406,VIT_17s0000g01900,356,0.1719,No hit,,,,
407,VIT_05s0020g03040,351,0.1701,Unknown,,,,
408,VIT_05s0029g00050,344,0.1659,BHLH transcription factor FMA (FAMA),FAMA,,vv60011BHLH,
409,VIT_13s0067g01920,335,0.1621,Exportin 7,XPO7,,vv50112Nuclear_pore_complex,
410,VIT_00s0768g00030,336,0.1619,Isopentenyl diphosphate isomerase 2,E5_3_3_2,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
411,VIT_12s0028g00050,334,0.1617,Beta-1 3 glucanase,E3_2_1_6,,,
412,VIT_04s0023g01870,334,0.1615,DNA-3-methyladenine glycosylase 1,K01246,,vv23410Base_excision_repair,
413,VIT_15s0046g03650,332,0.1610,(+)-neomenthol dehydrogenase,E1_1_1_208,,vv10902Monoterpenoid_biosynthesis,
414,VIT_14s0060g02370,332,0.1604,DegP protease,E3_4_21_107,,,
415,VIT_18s0001g07750,332,0.1602,Sas10/U3 ribonucleoprotein,,,,
416,VIT_06s0061g01440,330,0.1593,Unknown protein,,,,
417,VIT_00s0187g00140,326,0.1579,Photosystem II 44 kDa reaction center psbC,K02705,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
418,VIT_14s0081g00570,324,0.1576,Unknown protein,,,,
419,VIT_16s0013g00400,327,0.1570,No hit,,,,
420,VIT_14s0108g01200,322,0.1557,Vesicle transport v-SNARE 13,K08493,,vv24130SNARE_interactions_in_vesicular_transport,
421,VIT_12s0059g01000,322,0.1553,Cellulose synthase CSLB04,E2_4_1_12_CSLB04,,vv40006Cell_wall,
422,VIT_13s0073g00320,319,0.1540,Poly(A) polymerase,K00970,,vv23018RNA_degradation,
423,VIT_12s0034g02490,318,0.1538,Unknown,,,,
424,VIT_03s0063g01720,318,0.1533,S-N-methylcoclaurine 3'-hydroxylase,E1_14_13_71,,vv10950Alkaloid_biosynthesis_I,
425,VIT_14s0006g00880,316,0.1526,Protein phosphatase 2C,E3_1_3_16,,,
426,VIT_11s0016g04370,316,0.1526,Syntaxin 5,K08490,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
427,VIT_12s0034g02370,311,0.1511,Unknown protein,,,,
428,VIT_19s0015g02100,308,0.1485,CYP72A59,K13400,,vv10902Monoterpenoid_biosynthesis,
429,VIT_19s0014g04630,305,0.1481,S-locus protein kinase,,,,
430,VIT_00s0245g00010,304,0.1478,Integral membrane protein,,,,
431,VIT_09s0002g03100,306,0.1475,Light repressible receptor protein kinase,,,,
432,VIT_07s0005g02490,302,0.1465,CYP709B2,,,,
433,VIT_06s0061g01050,303,0.1465,Protein kinase SRPK1,,,,
434,VIT_16s0039g01150<br>VIT_00s0258g00070<br>VIT_00s0258g00060<br>VIT_00s0425g00020<br>VIT_16s0148g00150,299,0.1454,
435,VIT_08s0007g04330,302,0.1453,CHUP1 (chloroplast unusual positioning 1),CHUP1,,vv44810Regulation_of_actin_cytoskeleton,
436,VIT_14s0066g01310,299,0.1447,CAAX farnesyltransferase beta subunit,ERA1,,vv34020Calcium_signaling_pathway,
437,VIT_15s0046g02090,298,0.1436,Late embryogenesis abundant group 14,,,,
438,VIT_18s0001g05950,297,0.1435,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
439,VIT_12s0034g02450,290,0.1397,Unknown,,,,
440,VIT_08s0007g02000,289,0.1394,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
441,VIT_17s0000g06990,286,0.1378,Ribosomal protein L2,K02886,,vv23010Ribosome,
442,VIT_01s0011g01000,284,0.1369,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
443,VIT_02s0025g00690,280,0.1349,Calcium-dependent protein kinase 6 CDPK6,CDPK6,,vv34626Plant-pathogen_interaction,
444,VIT_18s0122g00530,280,0.1349,FAR1-related sequence 5,FRS5_10,,vv60071Orphans_far-red,
445,VIT_12s0057g01210,279,0.1348,Nitrate-responsive NOI protein,,,,
446,VIT_17s0000g04570,279,0.1347,No hit,,,,
447,VIT_00s0374g00040,276,0.1323,S-locus lectin protein kinase,,,,
448,VIT_12s0121g00370,273,0.1320,NADH dehydrogenase (ubiquinone) flavoprotein 1,K03942,,vv10190Oxidative_phosphorylation,vv50134Primary_active_transporter_cat_D1
449,VIT_02s0012g01000,272,0.1311,Protein tyrosine phosphatase,K01104,,,
450,VIT_15s0048g01500,267,0.1298,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
451,VIT_04s0008g03280,270,0.1297,No hit,,,,
452,VIT_00s1205g00020,266,0.1284,Trehalose-phosphate synthase 1,E2_4_1_15,,vv10500Starch_and_sucrose_metabolism,
453,VIT_18s0001g00510,265,0.1282,Prolyl endopeptidase,E3_4_21_26,,,
454,VIT_19s0014g04840,264,0.1275,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
455,VIT_07s0031g03180,263,0.1264,No hit,,,,
456,VIT_02s0012g01030,261,0.1259,AL-activated malate transporter 1,ALMT1,,vv50125Porters_cat_66_to_94,
457,VIT_11s0037g00060,258,0.1252,Elongation factor 1-alpha-like protein,K03231,,vv23013RNA_transport,
458,VIT_16s0050g00920,257,0.1248,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
459,VIT_14s0108g00470,257,0.1246,Binding,,,,
460,VIT_11s0103g00560,260,0.1245,Pentatricopeptide (PPR) repeat,,,,
461,VIT_12s0028g03820,257,0.1243,No hit,,,,
462,VIT_06s0080g01040,256,0.1242,PR5K (PR5-like receptor kinase),,,,
463,VIT_09s0002g01120,256,0.1237,Exportin PAUSED,K14288,,vv23013RNA_transport,vv50112Nuclear_pore_complex
464,VIT_04s0023g00390,256,0.1236,Tetratricopeptide helical,,,,
465,VIT_14s0081g00540,256,0.1228,No hit,,,,
466,VIT_13s0067g03710,253,0.1228,Unknown,,,,
467,VIT_00s0484g00040,253,0.1222,S-locus lectin protein kinase,,,,
468,VIT_12s0059g01220,252,0.1221,Pyrophosphate-dependent phosphofructokinase beta subunit,E2_7_1_11,,vv10010Glycolysis,vv10030Pentose_phosphate
469,VIT_03s0180g00240,252,0.1216,No hit,,,,
470,VIT_06s0080g01020,248,0.1203,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
471,VIT_08s0007g05720,247,0.1194,No hit,,,,
472,VIT_11s0052g00400,243,0.1176,DC2 protein,,,,
473,VIT_10s0116g01150,242,0.1171,Unknown,,,,
474,VIT_18s0075g01060,242,0.1162,Poly(A) binding protein 8,,,,
475,VIT_04s0079g00780,234,0.1138,Unknown,,,,
476,VIT_11s0016g02250,236,0.1132,Unknown protein,,,,
477,VIT_19s0014g01350,231,0.1117,Ribulose bisphosphate carboxylase  large chain,E4_1_1_39,,vv10710Carbon_fixation,
478,VIT_18s0001g05590,231,0.1113,CCR4-NOT transcription complex subunit 6,K12603,,vv23018RNA_degradation,
479,VIT_12s0059g01480,228,0.1099,Lipase family,,,,
480,VIT_08s0032g00520,226,0.1095,Transmembrane protein 9,,,,
481,VIT_02s0087g00470,225,0.1088,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
482,VIT_15s0045g00540,226,0.1086,Vesicle coat complex COPII  subunit SEC23,K14006,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
483,VIT_03s0038g01970,226,0.1082,Amidase,E3_5_1_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10360Phenylalanine_metabolism
484,VIT_12s0057g01160,224,0.1082,AarF domain containing kinase,K08869,,,
485,VIT_00s1869g00010,222,0.1076,Polyprotein,,,,
486,VIT_05s0029g01430,220,0.1062,Ankyrin,K10380,,vv50108Accessory_factors_involved_in_transport,
487,VIT_11s0037g01210,219,0.1051,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
488,VIT_18s0166g00080,216,0.1049,ABC transporter G member 4,K05680,,vv52010ABC_transporters,
489,VIT_10s0042g01130,216,0.1047,Zinc finger (C3HC4-type ring finger),ZFC3HC4_114,,vv60078Other_zf-C3HC4,
490,VIT_13s0019g01790,216,0.1046,Scarecrow transcription factor 14 (SCL14),SCL14_2,,vv60032GRAS,
491,VIT_17s0000g09940,217,0.1046,No hit,,,,
492,VIT_04s0008g02300,215,0.1036,Pyruvate dehydrogenase E1 beta subunit,E1_2_4_1,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
493,VIT_16s0148g00170,213,0.1029,Protein binding / zinc ion binding,,,,
494,VIT_05s0029g00510,213,0.1028,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
495,VIT_15s0048g01240,212,0.1024,MADS-box protein AGL20,SOC1_3,,vv30009Flower_development,vv60042MADS
496,VIT_05s0020g03560,213,0.1024,No hit,,,,
497,VIT_18s0041g00520,210,0.1015,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
498,VIT_14s0068g01180,209,0.1014,Unknown protein,,,,
499,VIT_08s0058g00630,210,0.1011,DNA-directed RNA polymerase II subunit A,K03006,,vv23020RNA_polymerase,
500,VIT_16s0013g01470,210,0.1010,Lysyl-tRNA synthetase,E6_1_1_6,,vv10300Lysine_biosynthesis,vv20970Aminoacyl-tRNA_biosynthesis
501,VIT_05s0077g00740,208,0.1004,Prefoldin subunit 3,,,,
502,VIT_01s0011g03560,204,0.0985,fiber protein Fb34,,,,
503,VIT_01s0011g00990,204,0.0983,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
504,VIT_18s0122g01240,202,0.0982,Serine/threonine Protein kinase BNK1,,,,
505,VIT_05s0077g01900,203,0.0980,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
506,VIT_00s0455g00030,202,0.0980,EMB2744 (embryo defective 2744),,,,
507,VIT_17s0000g04450,201,0.0975,Phospholipid-transporting ATPase,K01530,,vv50131Primary_active_transporter_cat_A2_to_A4,
508,VIT_02s0025g04360,200,0.0965,S-N-methylcoclaurine 3'-hydroxylase,E1_14_13_71,,vv10950Alkaloid_biosynthesis_I,
509,VIT_19s0015g01660,200,0.0961,Phenylalanine-tRNA ligase,E6_1_1_20,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,vv20970Aminoacyl-tRNA_biosynthesis
510,VIT_10s0003g01280,197,0.0955,Ribulose bisphosphate carboxylase  large chain,E4_1_1_39,,vv10710Carbon_fixation,
511,VIT_13s0047g00910,195,0.0939,Molybdopterin biosynthesis MoaE,K03635,,vv10790Folate_biosynthesis,
512,VIT_14s0108g00560,194,0.0936,Ankyrin repeat,ANKYRIN_CCCH,,vv50108Accessory_factors_involved_in_transport,vv60018C3H
513,VIT_16s0022g01660,193,0.0929,Receptor kinase homolog LRK10,,,,
514,VIT_05s0049g00880,187,0.0905,Activating signal cointegrator,K01529,,vv10500Starch_and_sucrose_metabolism,vv10790Folate_biosynthesis
515,VIT_19s0090g00230,185,0.0899,Calcineurin phosphoesterase,,,,
516,VIT_01s0010g01350,186,0.0899,ADP-glucose pyrophosphorylase large subunit CagpL2,E2_7_7_27,,vv10500Starch_and_sucrose_metabolism,
517,VIT_15s0021g00990,180,0.0877,LOL3 (LSD ONE like 3),LOL3,,,
518,VIT_05s0051g00330,180,0.0876,F-box domain containing protein,,,,
519,VIT_07s0005g04000,179,0.0865,No hit,,,,
520,VIT_09s0002g05360<br>VIT_09s0002g05400<br>VIT_09s0002g05490<br>VIT_09s0002g05590,175,0.0844,
521,VIT_05s0020g04540,172,0.0833,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
522,VIT_12s0028g03960,172,0.0832,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
523,VIT_14s0006g02890,173,0.0829,ATSYTE/NTMC2T3.2/NTMC2TYPE3.2/SYTE,NTMC2T3_2,,vv50109Incompletely_characterized_transport_systems,
524,VIT_05s0020g04310,170,0.0826,No hit,,,,
525,VIT_19s0015g02160,169,0.0816,CYP72A58,K13400,,vv10902Monoterpenoid_biosynthesis,
526,VIT_13s0047g00440,169,0.0815,No hit,,,,
527,VIT_15s0048g00940,167,0.0812,ATP-dependent DNA helicase 2 subunit 2,K10885,,vv23450Non_homologous_end_joining,
528,VIT_18s0086g00190,168,0.0811,Permease nonimprinted in Prader-Willi/Angelman,NIPA,,vv50122Porters_cat_7_to_17,
