Vv_m2,2000,1000,VIT_06s0004g01500
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
265,VIT_05s0165g00270,774,0.3730,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
266,VIT_01s0010g00150,768,0.3703,No hit,,,,
267,VIT_01s0010g01870,758,0.3669,Salicylic acid-induced fragment 1 protein,,,,
268,VIT_08s0056g00730,758,0.3644,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
269,VIT_15s0046g00890,751,0.3644,No hit,,,,
270,VIT_04s0008g06600,747,0.3637,WRKY DNA-binding protein 32,WRKY32_1,VvWRKY09,vv60066WRKY,
271,VIT_07s0130g00300,751,0.3637,MAPKKK21,,,,
272,VIT_19s0014g05410,755,0.3637,No hit,,,,
273,VIT_03s0017g00450,747,0.3614,MADS-box protein SVP (short vegetative phase),SVP_8,,vv30009Flower_development,vv60042MADS
274,VIT_16s0098g00010,745,0.3609,Receptor-like protein kinase,,,,
275,VIT_12s0028g03480,747,0.3600,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
276,VIT_18s0072g00430,749,0.3594,Alginate_lyase2,E4_2_2_11,,,
277,VIT_18s0001g09020,745,0.3577,Exo70 exocyst complex subunit G1,EXO70G1,,vv50111Tethering_factors,
278,VIT_19s0014g04880,735,0.3566,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
279,VIT_07s0197g00050,738,0.3562,Tubulin gamma Misato,K10389,,vv44810Regulation_of_actin_cytoskeleton,
280,VIT_12s0057g01150,729,0.3542,AarF domain containing kinase,K08869,,,
281,VIT_00s0211g00070,726,0.3533,Glycine hydroxymethyltransferase,E2_1_2_1,,vv10260Glycine_serine_and_threonine_metabolism,vv10460Cyanoamino_acid_metabolism
282,VIT_12s0034g01770,726,0.3521,Unknown,,,,
283,VIT_12s0028g04040,729,0.3515,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
284,VIT_03s0017g01290,727,0.3510,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
285,VIT_19s0027g00520,718,0.3475,Peptidase  trypsin serine and cysteine proteases,,,,
286,VIT_03s0038g03080,718,0.3467,Catechol O-methyltransferase,E2_1_1_6,,vv10350Tyrosine_metabolism,
287,VIT_09s0054g00420,718,0.3447,Translocon-associated protein beta TRAP complex,K13250,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50133Primary_active_transporter_cat_A9_to_A18
288,VIT_09s0054g01340,710,0.3432,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
289,VIT_10s0003g00390,708,0.3417,Glutaredoxin,,,,
290,VIT_03s0038g02160,708,0.3417,Thaumatin,,,,
291,VIT_00s0179g00310,704,0.3416,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
292,VIT_12s0035g00050,697,0.3370,No hit,,,,
293,VIT_02s0025g04360,695,0.3369,S-N-methylcoclaurine 3'-hydroxylase,E1_14_13_71,,vv10950Alkaloid_biosynthesis_I,
294,VIT_16s0148g00280,691,0.3338,Receptor kinase homolog LRK10,,,,
295,VIT_15s0021g01690,691,0.3332,Calcium-binding protein,,,,
296,VIT_11s0016g01530,684,0.3324,Ankyrin repeat family protein,,,,
297,VIT_00s0362g00010,686,0.3314,DnaJ homolog  subfamily A  member 2,K09503,,vv50132Primary_active_transporter_cat_A5_to_A8,
298,VIT_00s0420g00030,683,0.3311,S-locus lectin protein kinase,,,,
299,VIT_09s0054g01110,682,0.3306,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
300,VIT_14s0060g02370,682,0.3296,DegP protease,E3_4_21_107,,,
301,VIT_08s0007g07800,680,0.3280,RAB GTPase RABA4D,K07976,,,
302,VIT_08s0040g00580,671,0.3256,No hit,,,,
303,VIT_13s0084g00270,672,0.3232,Unknown protein,,,,
304,VIT_10s0116g00800,660,0.3190,CYP77A3,,,,
305,VIT_13s0019g02480,662,0.3181,Subtilisin serine endopeptidase (XSP1),XSP1,,vv50101Channels_and_pores,
306,VIT_16s0050g00990,657,0.3180,ferric reduction oxidase 4,FRO4,,vv50105Transport_electron_carriers,
307,VIT_18s0041g00800,656,0.3178,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
308,VIT_12s0035g00010,651,0.3163,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
309,VIT_11s0118g00550,655,0.3161,CTV.13 Jp18,,,,
310,VIT_10s0071g00420,649,0.3146,GRAM domain-containing protein / ABA-responsive,,,,
311,VIT_07s0031g01670,647,0.3138,CYP96A10,,,,
312,VIT_19s0085g00940,643,0.3118,Myb domain protein 67,MYB67_1,MYB67B,vv60044MYB,
313,VIT_12s0035g01720,639,0.3109,Chloride channel protein (CLC-c),K05393_CLCC,,vv50124Porters_cat_30_to_64,
314,VIT_18s0001g05590,636,0.3081,CCR4-NOT transcription complex subunit 6,K12603,,vv23018RNA_degradation,
315,VIT_03s0038g01850,631,0.3068,Proline-rich protein 4,,,,
316,VIT_04s0008g02920,634,0.3064,Desiccation protein PCC13-62 precursor,,,,
317,VIT_09s0054g01390,635,0.3050,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
318,VIT_14s0006g01980,626,0.3048,Zinc finger (C3HC4-type ring finger),ZFC3HC4_70,,vv60078Other_zf-C3HC4,
319,VIT_10s0003g03560,628,0.3037,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
320,VIT_19s0014g04920,620,0.2992,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
321,VIT_11s0037g01210,621,0.2984,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
322,VIT_19s0090g01550,613,0.2982,Mo25,K08272,,vv34150mTOR_signaling_pathway,
323,VIT_14s0006g01700,608,0.2963,Isopentenyl diphosphate isomerase 2,E5_3_3_2,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
324,VIT_18s0001g03340,607,0.2951,No hit,,,,
325,VIT_01s0011g02330,603,0.2936,Unknown protein,,,,
326,VIT_11s0016g01700,593,0.2880,Unknown protein,,,,
327,VIT_16s0100g00610,592,0.2879,CYP87A3,,,,
328,VIT_18s0075g00060,596,0.2875,Anaphase-promoting complex component APC1,K03348,,vv24120Ubiquitin_mediated_proteolysis,vv44110Cell_cycle
329,VIT_00s0181g00010,595,0.2873,Sugar transporter 1,STP1,,vv50121Porters_cat_1_to_6,
330,VIT_11s0016g04720,595,0.2867,Blight-associated protein p12 precursor,,,,
331,VIT_06s0004g01510,592,0.2860,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
332,VIT_00s0245g00010,590,0.2852,Integral membrane protein,,,,
333,VIT_07s0005g02420,587,0.2841,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
334,VIT_12s0028g03400,582,0.2838,No hit,,,,
335,VIT_14s0083g00370,583,0.2823,Unknown protein,,,,
336,VIT_14s0036g00020,578,0.2818,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
337,VIT_19s0027g01230,575,0.2791,CF4,K13470,,vv34626Plant-pathogen_interaction,
338,VIT_01s0010g01490,578,0.2790,Lysine histidine transporter 1,LHT1,,vv50123Porters_cat_18_to_29,
339,VIT_04s0008g00840,575,0.2779,Ser/Thr specific protein phosphatase 2A B regulatory subunit beta isoform,K04354,,vv23015mRNA_surveillance_pathway,vv34020Calcium_signaling_pathway
340,VIT_15s0024g01160,565,0.2744,No hit,,,,
341,VIT_08s0032g00790,571,0.2743,ABC transporter G member 4,K05680,,vv52010ABC_transporters,
342,VIT_15s0048g01600,563,0.2708,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
343,VIT_06s0009g03690,558,0.2700,F-box domain containing protein,,,,
344,VIT_18s0001g04080,558,0.2696,Sesquiterpene synthase,E2_5_1_21,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
345,VIT_18s0075g00270,557,0.2693,Unknown,,,,
346,VIT_12s0035g01850,554,0.2680,MATE antiporter/ drug transporter,MATE,,vv50125Porters_cat_66_to_94,
347,VIT_16s0148g00270,553,0.2679,No hit,,,,
348,VIT_16s0013g01220,553,0.2677,Receptor kinase homolog LRK10,,,,
349,VIT_01s0127g00910,548,0.2673,AERO1 (arabidopsis endoplasmic reticulum oxidoreductins 1),,,,
350,VIT_18s0001g14790,550,0.2661,Lipase 3 (EXL3) family II extracellular,,,,
351,VIT_19s0015g01210,550,0.2644,KH domain-containing protein,,,,
352,VIT_18s0001g14770,541,0.2611,Lipase 3 (EXL3) family II extracellular,,,,
353,VIT_06s0004g03350,541,0.2611,Lateral organ boundaries protein 1,LBD1_5,,vv60007AS2,
354,VIT_12s0028g00050,540,0.2607,Beta-1 3 glucanase,E3_2_1_6,,,
355,VIT_08s0105g00300,536,0.2599,Phospholipase C,E3_1_4_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10562Inositol_phosphate_metabolism
356,VIT_17s0119g00150,539,0.2594,Alpha-amylase/subtilisin inhibitor,E3_2_1_1,,vv10500Starch_and_sucrose_metabolism,
357,VIT_06s0061g01440,536,0.2578,Unknown protein,,,,
358,VIT_11s0206g00020,531,0.2578,Isopentenyl diphosphate isomerase 2,E5_3_3_2,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
359,VIT_18s0001g14250,536,0.2576,Unknown protein,,,,
360,VIT_08s0040g02720,534,0.2566,CCT chaperonin beta subunit,,,,
361,VIT_16s0100g00230,528,0.2564,Glucose-methanol-choline (GMC) oxidoreductase family protein,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
362,VIT_17s0000g09270,525,0.2542,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
363,VIT_19s0014g00970,522,0.2524,Unknown protein,,,,
364,VIT_18s0001g00300,518,0.2518,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
365,VIT_14s0006g03240,515,0.2498,Regulator of chromosome condensation (RCC1),RCC1,,vv50112Nuclear_pore_complex,
366,VIT_16s0148g00060,510,0.2478,Receptor kinase homolog LRK10,,,,
367,VIT_00s2485g00010,513,0.2477,CRK10 (cysteine-rich RLK10),,,,
368,VIT_13s0064g01420,512,0.2477,Succinate dehydrogenase [ubiquinone] flavoprotein subunit,K00234,,vv10020Citrate_cycle,vv10190Oxidative_phosphorylation
369,VIT_19s0014g00680,509,0.2472,RKF1 (receptor-like kinase in flowers 1),,,,
370,VIT_17s0000g08880,512,0.2471,Transcription factor jumonji  jmjC,JMJD4_2,,vv60038Jumonji,
371,VIT_01s0137g00160,510,0.2471,B-keto acyl reductase,,,,
372,VIT_03s0091g00930<br>VIT_04s0023g00210<br>VIT_10s0071g00470,510,0.2464,
373,VIT_09s0002g03370,510,0.2464,No hit,,,,
374,VIT_15s0107g00390,507,0.2458,5'-adenylylsulfate reductase (APR3),E1_8_4_8,,vv10920Sulfur_metabolism,
375,VIT_04s0023g00250,504,0.2442,GRAM domain-containing protein / ABA-responsive,,,,
376,VIT_02s0234g00120,496,0.2407,FUS5,,,,
377,VIT_15s0021g00490,501,0.2397,No hit,,,,
378,VIT_18s0041g01810,495,0.2388,Taxadiene 5-alpha-hydroxylase,E1_14_99_37,,vv10904Diterpenoid_biosynthesis,
379,VIT_04s0069g00540,494,0.2377,Glutamate receptor protein,GLR2_7,,vv50101Channels_and_pores,
380,VIT_09s0018g00230,489,0.2350,Phosphoglucomutase/phosphomannomutase C terminal,E5_4_2_2,,vv10010Glycolysis,vv10030Pentose_phosphate
381,VIT_00s0258g00040,485,0.2348,Ser/Thr receptor-like kinase1,,,,
382,VIT_13s0139g00160,484,0.2346,Golgin candidate 6,GOLGINC6,,vv50109Incompletely_characterized_transport_systems,
383,VIT_17s0000g03940,475,0.2297,ferulate 5-hydroxylase,K09755,,vv10940Phenylpropanoid_biosynthesis,
384,VIT_11s0016g01680,475,0.2289,No hit,,,,
385,VIT_12s0142g00760,469,0.2283,Leucine-rich repeat protein kinase,,,,
386,VIT_10s0003g03540,467,0.2245,Lupeol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
387,VIT_19s0014g04900,456,0.2203,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
388,VIT_16s0050g00470,452,0.2184,DD1A protein,,,,
389,VIT_12s0034g02560,448,0.2175,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
390,VIT_06s0009g02450,450,0.2168,Integrase,,,,
391,VIT_03s0017g00080,444,0.2160,S-adenosylmethionine synthetase MAT3,E2_5_1_6,,vv10271Methionine_metabolism,vv10450Selenoamino_acid_metabolism
392,VIT_04s0008g02850,445,0.2152,Proteasome 20S beta subunit A (PBA1) (PRCD),K02738a,,vv23050Proteasome,
393,VIT_05s0020g04930,440,0.2130,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
394,VIT_01s0011g05280,440,0.2127,Unknown protein,,,,
395,VIT_06s0061g00400,441,0.2117,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
396,VIT_12s0142g00130,427,0.2067,MAPK (MPK20),,,,
397,VIT_07s0005g05430,424,0.2053,No hit,,,,
398,VIT_05s0062g01090,423,0.2049,Unknown,,,,
399,VIT_05s0102g00900,423,0.2044,Unknown protein,,,,
400,VIT_10s0003g02790,421,0.2042,Double-stranded DNA-binding protein,,,,
401,VIT_08s0007g02660,421,0.2037,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
402,VIT_19s0090g00890,421,0.2034,No hit,,,,
403,VIT_15s0048g01440,418,0.2024,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
404,VIT_07s0005g04760,417,0.2014,PfkB-type carbohydrate kinase,,,,
405,VIT_11s0052g01850,417,0.2010,Transcription initiation factor IIE (TFIIE) alpha subunit,K03136,,vv23022Basal_transcription_factors,
406,VIT_19s0014g02350,414,0.1989,Squamosa promoter-binding protein 4 (SPL4),SPL4_1,,vv60055SBP,
407,VIT_08s0007g00050,406,0.1980,EMB1674 (embryo defective 1674) kinase interacting family protein,EMB1674_5,,vv60087Orphans_KIP1_SANTA,
408,VIT_18s0001g10830,408,0.1966,Patatin,,,,
409,VIT_12s0034g02600,404,0.1952,Leucine Rich Repeat receptor-like kinase,,,,
410,VIT_02s0025g00840,401,0.1934,Intracellular protein transport protein USO1,,,,
411,VIT_09s0002g02720,398,0.1929,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
412,VIT_03s0088g00270,396,0.1905,No hit,,,,
413,VIT_03s0063g01720,397,0.1904,S-N-methylcoclaurine 3'-hydroxylase,E1_14_13_71,,vv10950Alkaloid_biosynthesis_I,
414,VIT_13s0067g01580,392,0.1900,Anthocyaninless2 (ANL2),ANL2_4,,vv60034HB,
415,VIT_19s0015g01020,391,0.1890,ABA-responsive element-binding protein ABF2,ABF2,VvbZIP53,vv30001ABA_signaling,vv60012BZIP
416,VIT_10s0003g00830,380,0.1838,Sodium/calcium exchanger family protein,NACAEX,,vv50123Porters_cat_18_to_29,
417,VIT_01s0011g04950,376,0.1828,Diadenosine 5' 5'''-P1 P4-tetraphosphate hydrolase,E3_6_1_17,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
418,VIT_16s0098g00850,376,0.1814,Caffeic acid O-methyltransferase,E2_1_1_68,,vv10940Phenylpropanoid_biosynthesis,
419,VIT_11s0118g00180,372,0.1800,HHP1 (heptahelical protein 1),,,,
420,VIT_06s0004g02060,369,0.1798,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
421,VIT_03s0038g03920,374,0.1796,Glutamate receptor 2 GLUR2,GLUR2,,vv50101Channels_and_pores,
422,VIT_08s0040g02750,371,0.1786,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
423,VIT_04s0008g03510,370,0.1786,Lignostilbene-alpha beta-dioxygenase and related enzymes,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
424,VIT_12s0028g01570,368,0.1783,Zinc finger (C3HC4-type ring finger),ZFC3HC4_12,,vv60078Other_zf-C3HC4,
425,VIT_13s0067g00300<br>VIT_13s0067g00130<br>VIT_13s0067g00290,369,0.1779,
426,VIT_16s0100g01310,361,0.1741,DNA mismatch repair protein MSH3,K08736,,vv23430Mismatch_repair,
427,VIT_13s0074g00680,357,0.1735,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
428,VIT_00s0409g00030,359,0.1725,Unknown,,,,
429,VIT_10s0116g01240,351,0.1694,SLAH1 (SLAC1 homologue 1),SLAH1,,vv50122Porters_cat_7_to_17,
430,VIT_04s0023g02320,350,0.1693,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
431,VIT_12s0028g02410,345,0.1668,1-aminocyclopropane-1-carboxylate oxidase,E1_14_17_4,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
432,VIT_05s0049g00990,343,0.1657,Metallothionein 2A,,,,
433,VIT_00s0532g00070,339,0.1650,CRK10 (cysteine-rich RLK10); kinase,,,,
434,VIT_05s0094g00140,341,0.1644,Protein binding protein,,,,
435,VIT_07s0104g00270,338,0.1633,Isopentenyltransferase 5,E2_5_1_27,,vv10908Zeatin_biosynthesis,
436,VIT_12s0059g01210,332,0.1606,RNA-binding protein,,,,
437,VIT_00s0215g00100,334,0.1606,RHO-related protein from plants 2 ROP2,ROP2,,,
438,VIT_06s0009g01290,330,0.1597,Unknown,,,,
439,VIT_14s0060g02220,329,0.1594,F-actin capping protein alpha subunit,K10364,,vv44810Regulation_of_actin_cytoskeleton,
440,VIT_13s0074g00660,327,0.1589,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
441,VIT_06s0009g00320,324,0.1577,U-box protein,,,,
442,VIT_17s0053g00070,326,0.1571,Metal-nicotianamine transporter YSL5,YSL5,,vv50125Porters_cat_66_to_94,
443,VIT_05s0020g02680,323,0.1570,Zinc finger (C3HC4-type ring finger),ZFC3HC4_220,,vv60078Other_zf-C3HC4,
444,VIT_00s0525g00050,323,0.1566,Metal transporter CNNM4 (Cyclin-M4),CNNM4,,vv50109Incompletely_characterized_transport_systems,
445,VIT_10s0003g03580,324,0.1565,Aquaporin PIP3,PIP3,,vv50101Channels_and_pores,
446,VIT_14s0081g00360,322,0.1559,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
447,VIT_07s0005g00080,318,0.1539,Desiccation protein PCC13-62,,,,
448,VIT_11s0037g01170,319,0.1539,Photosystem I P700 chlorophyll A apoprotein A1,K02689,,vv10195Photosynthesis,vv50105Transport_electron_carriers
449,VIT_01s0113g00400,310,0.1509,No hit,,,,
450,VIT_04s0023g02790,311,0.1503,Dehydration-responsive protein,,,,
451,VIT_07s0031g01270,306,0.1489,Ring-H2 finger A2A,RHA2A,,vv60078Other_zf-C3HC4,
452,VIT_12s0028g02590,306,0.1485,BZIP transcription factor,BZIPDOM_18,VvbZIP29,vv60012BZIP,
453,VIT_06s0061g00260,304,0.1473,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
454,VIT_12s0059g02710,304,0.1470,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
455,VIT_14s0006g00680,303,0.1457,Leucine-rich repeat family protein,,,,
456,VIT_11s0016g03400,300,0.1449,MSS1 (sugar transport protein 13),MSS1,,vv50121Porters_cat_1_to_6,
457,VIT_07s0031g00850,301,0.1445,Patatin,,,,
458,VIT_09s0002g03050,298,0.1441,Lipase GDSL,,,,
459,VIT_18s0001g11290,297,0.1430,Signal peptidase 1,K03100,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
460,VIT_19s0015g01500,293,0.1413,Heavy-metal-associated domain-containing protein,,,,
461,VIT_02s0025g04160,287,0.1397,Unknown protein,,,,
462,VIT_02s0012g01630,289,0.1395,Transmembrane protein 41B,TMEM41B,,vv50109Incompletely_characterized_transport_systems,
463,VIT_03s0038g04360,286,0.1390,COP9 signalosome subunit 5A,COP9,,vv30003Auxin_signaling,
464,VIT_08s0058g01060,287,0.1386,No hit,,,,
465,VIT_06s0009g03380,280,0.1355,ABC transporter G member 14,ABCG14,,vv52010ABC_transporters,
466,VIT_03s0038g04110,281,0.1355,AT-hook DNA-binding protein,,,,
467,VIT_01s0127g00920,278,0.1344,ADP-ribosylation factor A1B,ARFA1B,,vv50110Protein_coat,
468,VIT_14s0006g02770,278,0.1337,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
469,VIT_08s0007g09000,272,0.1319,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
470,VIT_18s0076g00240,271,0.1313,Preprotein translocase SecY subunit,K03076,,vv23060Protein_export,vv50113Thylakoid_targeting_pathway
471,VIT_00s0612g00010,271,0.1309,Phospholipase/carboxylesterase,E3_1_1_1,,,
472,VIT_09s0002g03120,269,0.1303,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
473,VIT_12s0142g00460,268,0.1300,Basic helix-loop-helix (bHLH) family,BHLHDOM_25,,vv60011BHLH,
474,VIT_12s0034g00930,269,0.1298,Band 7 family,BAND7,,vv50108Accessory_factors_involved_in_transport,
475,VIT_12s0028g02990,267,0.1297,fasciclin arabinogalactan-protein (FLA13),FLA13,,vv40006Cell_wall,
476,VIT_14s0006g02550,267,0.1294,Non-specific lipid-transfer protein 2 (LTP 2),,,,
477,VIT_06s0080g01040,266,0.1287,PR5K (PR5-like receptor kinase),,,,
478,VIT_18s0001g08400,264,0.1274,No hit,,,,
479,VIT_14s0068g00280,260,0.1259,Unknown protein,,,,
480,VIT_07s0031g00240,259,0.1255,SEC-C motif-containing protein / OTU cysteine protease,,,,
481,VIT_01s0026g01400,259,0.1250,Unknown protein,,,,
482,VIT_11s0016g03790,256,0.1239,No hit,,,,
483,VIT_00s0254g00010,256,0.1237,Unknown,,,,
484,VIT_16s0148g00320,254,0.1235,Ser/Thr receptor-like kinase1,,,,
485,VIT_06s0061g00230,253,0.1234,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
486,VIT_17s0053g00400,253,0.1227,S-receptor protein kinase,,,,
487,VIT_16s0039g01700,250,0.1215,Inositol 1 3 4-triphosphate 5/6 kinase,E2_7_1_134,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
488,VIT_08s0056g00750,254,0.1215,far-red impaired responsive protein,,,,
489,VIT_17s0000g03380,252,0.1211,Calmodulin binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
490,VIT_13s0067g00320,251,0.1206,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
491,VIT_15s0048g02460,249,0.1203,Quercetin 3-O-methyltransferase 1,E2_1_1_76,,vv10941Flavonoid_biosynthesis,
492,VIT_13s0064g00780,248,0.1192,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
493,VIT_15s0048g01900,247,0.1189,Unknown protein,,,,
494,VIT_19s0093g00440,240,0.1164,3-ketoacyl-CoA synthase,,,,
495,VIT_01s0026g01170,239,0.1158,Unknown,,,,
496,VIT_10s0116g00990,240,0.1158,Pentatricopeptide (PPR) repeat-containing protein,,,,
497,VIT_19s0015g00460,238,0.1154,TRNA-splicing endonuclease positive effector,,,,
498,VIT_15s0048g01060,237,0.1152,UDP-galactose transporter 2 ATUTR2/UTR2,UTR2,,vv50122Porters_cat_7_to_17,
499,VIT_19s0015g02130,236,0.1148,Ankyrin repeat,,,,
500,VIT_14s0006g03020,237,0.1144,No hit,,,,
501,VIT_14s0083g00380,234,0.1143,Unknown,,,,
502,VIT_12s0034g02350,234,0.1133,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
503,VIT_03s0063g01850,232,0.1119,AOS (allene oxide synthase),E4_2_1_92,,vv10592alpha-Linolenic_acid_metabolism,
504,VIT_08s0058g01260,230,0.1110,No hit,,,,
505,VIT_02s0109g00310,228,0.1103,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
506,VIT_07s0141g00780,229,0.1101,Pentatricopeptide (PPR) repeat-containing protein,,,,
507,VIT_02s0033g01050,227,0.1101,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
508,VIT_05s0029g00150,227,0.1100,No hit,,,,
509,VIT_13s0019g03290,225,0.1090,Unknown protein,,,,
510,VIT_16s0022g01700,226,0.1089,No hit,,,,
511,VIT_08s0007g00960,223,0.1081,Wall-associated receptor kinase-like 20,,,,
512,VIT_12s0035g01250,224,0.1077,Disease resistance protein (NBS-LRR class),,,,
513,VIT_09s0002g03020,223,0.1077,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
514,VIT_03s0038g01840,221,0.1070,Proline-rich protein 4,,,,
515,VIT_13s0019g02470,218,0.1053,RAB GTPase RABA2B,K07976,,,
516,VIT_08s0007g07600,216,0.1042,Pyruvate kinase  cytosolic isozyme,E2_7_1_40,,vv10010Glycolysis,vv10230Purine_metabolism
517,VIT_10s0003g03570,214,0.1039,Cycloartenol Synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
518,VIT_09s0054g00470,211,0.1015,Transposase_MuDR,,,,
519,VIT_12s0057g01210,211,0.1012,Nitrate-responsive NOI protein,,,,
520,VIT_19s0014g00190,208,0.1006,Unknown,,,,
521,VIT_06s0004g05440,207,0.1000,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
522,VIT_10s0092g00250,207,0.0999,Alpha-glucosidase 1 (AGLU1),E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
523,VIT_09s0002g02330,205,0.0992,Nucleosome/chromatin assembly factor group A,,,,
524,VIT_09s0002g02190,203,0.0979,Tubulin beta-1,K07375,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
525,VIT_07s0095g00720,202,0.0977,Heat shock protein 81-4 (HSP81-4),K04079,,vv24141Protein_processing_in_endoplasmic_reticulum,vv34626Plant-pathogen_interaction
526,VIT_08s0058g01080,202,0.0973,No hit,,,,
527,VIT_18s0041g00490,202,0.0973,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
528,VIT_08s0040g02790,197,0.0955,Unknown protein,,,,
529,VIT_16s0100g00250,197,0.0952,Mandelonitrile lyase-like protein,E4_1_2_10,,vv10460Cyanoamino_acid_metabolism,
530,VIT_00s0174g00130,197,0.0949,far-red impaired responsive family protein,FRSFAM_7,,vv60071Orphans_far-red,
531,VIT_16s0039g01250,189,0.0918,Receptor kinase homolog LRK10,,,,
532,VIT_10s0042g00590,190,0.0916,Leucine-rich repeat receptor-like protein kinase 1,,,,
533,VIT_12s0028g01810,189,0.0912,Shaggy protein kinase delta,,,,
534,VIT_00s0286g00110,189,0.0911,S-locus protein kinase,,,,
535,VIT_12s0057g00950,189,0.0909,No hit,,,,
536,VIT_11s0016g05710,187,0.0906,UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter,UDPGLUCUTR,,vv50122Porters_cat_7_to_17,
