Vv_m2,2000,1000,VIT_01s0010g02750
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
255,VIT_13s0067g00870,625,0.3021,Peptidyl-prolyl cis-trans isomerase ROC7 (rotamase CyP 7),ROC7,,,
256,VIT_14s0108g01460,618,0.2984,Circadian clock coupling factor,,,,
257,VIT_15s0048g00500,612,0.2959,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
258,VIT_12s0057g00950,613,0.2953,No hit,,,,
259,VIT_13s0019g00750,609,0.2946,Annexin ANN4,ANN4,,vv50101Channels_and_pores,
260,VIT_06s0004g00220,606,0.2937,Protein kinase APK1B,,,,
261,VIT_06s0004g07790,613,0.2933,Lateral organ boundaries Domain 15,LBD15_1,,vv60007AS2,
262,VIT_10s0003g02960,608,0.2922,Glycosyl hydrolase family 17 protein,,,,
263,VIT_11s0016g00070,596,0.2910,Zinc finger (C3HC4-type ring finger),ZFC3HC4_95,,vv60078Other_zf-C3HC4,
264,VIT_09s0070g00240,599,0.2906,Cinnamoyl-CoA reductase,E1_2_1_44,,vv10940Phenylpropanoid_biosynthesis,
265,VIT_00s0125g00080,595,0.2891,No hit,,,,
266,VIT_03s0017g01210,594,0.2877,Phosphate-induced protein 1,,,,
267,VIT_04s0023g00530,596,0.2868,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
268,VIT_15s0046g01040,588,0.2861,Lipase class 3,,,,
269,VIT_16s0100g00390,589,0.2832,AP2 domain-containing transcription factor TINY,TINY_7,,vv30008Ethylene_signaling,vv60003AP2_EREBP
270,VIT_08s0056g00180,584,0.2825,Translation initiation factor IF-2B subunit delta,K03680,,,
271,VIT_07s0005g02480,580,0.2813,Myb domain protein 61,MYB61_1,MYB55A,vv60044MYB,
272,VIT_01s0011g03470,583,0.2803,Ethylene-responsive transcription factor ERF118,ERF118,VvERF122,vv30008Ethylene_signaling,vv60003AP2_EREBP
273,VIT_04s0008g01720,578,0.2800,Mechanosensitive ion channel,MSCSREL,,vv50101Channels_and_pores,
274,VIT_07s0129g00660,579,0.2777,Indole-3-acetic acid-amido synthetase GH3.2,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
275,VIT_05s0077g00270,574,0.2776,SPX1 (SYG1/Pho81/XPR1) domain-containing protein SPX1,SPX1,,vv50125Porters_cat_66_to_94,
276,VIT_18s0001g07410,573,0.2765,Basic helix-loop-helix (bHLH) family,BHLHDOM_65,,vv60011BHLH,
277,VIT_13s0019g02320,552,0.2680,No hit,,,,
278,VIT_10s0116g00980,553,0.2674,Unknown protein,,,,
279,VIT_18s0001g08550,549,0.2664,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
280,VIT_04s0023g02150,548,0.2658,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
281,VIT_02s0033g00290,550,0.2657,Pinoresinol-lariciresinol reductase,PLR,,vv10940Phenylpropanoid_biosynthesis,
282,VIT_03s0017g00270,546,0.2639,Carbonic anhydrase  chloroplast precursor,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
283,VIT_12s0028g03010,546,0.2633,Glutaredoxin,,,,
284,VIT_05s0020g00400,541,0.2625,Galactosyltransferase family protein,E2_4_x_x,,,
285,VIT_18s0041g02040,542,0.2622,12-oxophytodienoate reductase,E1_3_1_42,,vv10592alpha-Linolenic_acid_metabolism,
286,VIT_15s0021g02270,543,0.2617,Unknown protein,,,,
287,VIT_14s0060g00990,544,0.2612,Unknown,,,,
288,VIT_18s0001g02920,537,0.2603,Late embryogenesis abundant proteins,,,,
289,VIT_01s0011g00350,538,0.2585,CYP78A5,,,,
290,VIT_01s0010g01730,530,0.2568,Aldose reductase,E1_1_1_21,,vv10561Glycerolipid_metabolism,
291,VIT_13s0158g00130,524,0.2562,Lactoylglutathione lyase,E4_4_1_5,,vv10620Pyruvate_metabolism,
292,VIT_10s0116g00440,528,0.2559,Protein kinase G11A,,,,
293,VIT_02s0012g00940,526,0.2545,Late embryogenesis abundant group 1,,,,
294,VIT_11s0016g04510,523,0.2519,No hit,,,,
295,VIT_12s0055g00800,517,0.2496,Arachidonic acid-induced DEA1,,,,
296,VIT_04s0008g05430,512,0.2490,RDR6 (RNA-dependent RNA polymerase 6),,,,
297,VIT_01s0011g02750,506,0.2460,Nudix hydrolase 1,,,,
298,VIT_02s0154g00090,510,0.2459,Vacuolar invertase 2  GIN2,E3_2_1_26,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
299,VIT_15s0045g01490,509,0.2455,Isoflavone methyltransferase/Orcinol O-methyltransferase 2 oomt2,E2_1_1_46,,vv10943Isoflavonoid_biosynthesis,
300,VIT_01s0011g05000,507,0.2453,Auxin-independent growth promoter,,,,
301,VIT_12s0028g01050,507,0.2453,Helicase in vascular tissue and TAPETUM,HVT1,,vv23040Spliceosome,
302,VIT_00s0226g00040,509,0.2451,Myb family,MYBREL_19,,vv60045MYBrelated,
303,VIT_08s0032g00470,507,0.2435,Periplasmic beta-glucosidase precursor,E3_2_1_21,,vv10460Cyanoamino_acid_metabolism,vv10500Starch_and_sucrose_metabolism
304,VIT_17s0000g00110,501,0.2431,Rubredoxin,C00340,,vv10071Fatty_acid_metabolism,
305,VIT_10s0003g00720,505,0.2429,No hit,,,,
306,VIT_04s0023g01560,494,0.2386,Unknown protein,,,,
307,VIT_01s0011g04100,490,0.2382,No hit,,,,
308,VIT_06s0080g01060,494,0.2374,Calcium-binding EF hand,,,,
309,VIT_06s0080g00610,492,0.2370,No hit,,,,
310,VIT_12s0057g01400,486,0.2344,Steroid nuclear receptor  ligand-binding,,,,
311,VIT_08s0007g06480,480,0.2322,Unknown protein,,,,
312,VIT_15s0021g00970,472,0.2293,NAK-type protein kinase,,,,
313,VIT_18s0072g00110,473,0.2281,Light stress-responsive one-helix protein,,,,
314,VIT_02s0025g00510,469,0.2272,Respiratory burst oxidase protein F (RBOHF),RBOHF,,vv30001ABA_signaling,vv34626Plant-pathogen_interaction
315,VIT_16s0098g00290,463,0.2251,GLT1 (NADH-dependent glutamate synthase 1 gene),E1_4_1_14,,vv10251Glutamate_metabolism,vv10910Nitrogen_metabolism
316,VIT_02s0025g01300,468,0.2249,Unknown protein,,,,
317,VIT_06s0004g04180,468,0.2247,Zinc finger (C2H2 type) protein (ZAT11),ZAT11,,vv60017C2H2,
318,VIT_02s0087g00880,458,0.2218,Nodulin,MTN21,,vv50122Porters_cat_7_to_17,
319,VIT_01s0010g03620,457,0.2212,LHCA2 (Photosystem I light harvesting complex gene 2),K08908,,vv10196Photosynthesis_antenna_proteins,vv50105Transport_electron_carriers
320,VIT_08s0007g08330,452,0.2189,Polygalacturonase PG1,E3_2_1_15,,vv40006Cell_wall,
321,VIT_14s0219g00130,452,0.2187,PQ-loop repeat / transmembrane,PQLOOP,,vv50124Porters_cat_30_to_64,
322,VIT_07s0005g02960,448,0.2186,Kelch repeat-containing F-box protein,,,,
323,VIT_18s0166g00250,449,0.2184,No hit,,,,
324,VIT_09s0002g05280,447,0.2165,2-oxoglutarate-dependent dioxygenase,,,,
325,VIT_18s0089g00070,448,0.2160,TIR-NBS-LRR-TIR disease resistance protein,,,,
326,VIT_16s0022g01310,447,0.2150,Hydroxymethylglutaryl coenzyme A synthase,E4_1_3_4,,vv10072Synthesis_and_degradation_of_ketone_bodies,vv10280Valine_leucine_and_isoleucine_degradation
327,VIT_07s0005g05960,440,0.2131,Cytokinin dehydrogenase 5 precursor,E1_5_99_12,,vv10908Zeatin_biosynthesis,
328,VIT_06s0004g07090,439,0.2122,Unknown protein,,,,
329,VIT_00s0454g00010,437,0.2121,Subtilase,,,,
330,VIT_19s0015g01970,430,0.2076,Unknown,,,,
331,VIT_17s0000g03200,422,0.2054,Unknown protein,,,,
332,VIT_05s0102g00590,421,0.2047,No hit,,,,
333,VIT_17s0000g06360,414,0.1992,Alpha-expansin 3,EXPA3,,vv30003Auxin_signaling,
334,VIT_18s0001g11520,415,0.1990,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
335,VIT_07s0129g00510,413,0.1985,Unknown,,,,
336,VIT_13s0064g00670,403,0.1952,No hit,,,,
337,VIT_18s0001g00280,402,0.1947,OPCL1 (OPC-8:0 COA ligase1),K10526,,vv10592alpha-Linolenic_acid_metabolism,vv50104Group_translocators
338,VIT_09s0002g04110,394,0.1905,Peroxisome assembly protein 2 (Peroxin-2) (PEX2),K06664,,vv44146Peroxisome,vv50133Primary_active_transporter_cat_A9_to_A18
339,VIT_16s0039g00220,391,0.1902,Aquaporin BETA-TIP,TIP_BETA,,vv50101Channels_and_pores,
340,VIT_05s0094g01150,391,0.1901,Allyl alcohol dehydrogenase,,,,
341,VIT_07s0205g00070,394,0.1895,Phosphoenolpyruvate carboxykinase,E4_1_1_49,,vv10020Citrate_cycle,vv10620Pyruvate_metabolism
342,VIT_02s0033g01410,393,0.1890,Alpha-glucosidase 2,E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
343,VIT_14s0066g02580,388,0.1872,Zinc finger (C3HC4-type ring finger),ZFC3HC4_86,,vv60078Other_zf-C3HC4,
344,VIT_10s0071g01080,382,0.1854,Unknown protein,,,,
345,VIT_11s0016g05770,382,0.1838,Alkaline alpha galactosidase 2,E3_2_1_22,,vv10052Galactose_metabolism,vv10561Glycerolipid_metabolism
346,VIT_16s0022g02150,379,0.1827,Lectin,,,,
347,VIT_10s0003g01980,375,0.1799,RKF1 (receptor-like kinase in flowers 1),,,,
348,VIT_12s0034g01980,369,0.1789,Globulin-like protein,,,,
349,VIT_04s0044g01520,367,0.1777,GA 20-oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
350,VIT_01s0010g01170,360,0.1737,YGGT,,,,
351,VIT_12s0142g00400,357,0.1724,Copper-transporting ATPase PAA1,K01533_PAA1,,vv50131Primary_active_transporter_cat_A2_to_A4,
352,VIT_10s0003g04070,352,0.1692,Metallo-beta-lactamase,E3_5_2_6,,vv10311Penicillin_and_cephalosporin_biosynthesis,
353,VIT_13s0019g00730,350,0.1684,Annexin ANN3,ANN3,,vv50101Channels_and_pores,
354,VIT_00s1525g00010,346,0.1676,GAE3 (UDP-D- glcucuronate  4-epimerase 3),E5_1_3_6,,vv10500Starch_and_sucrose_metabolism,vv10520Nucleotide_sugars_metabolism
355,VIT_14s0006g02720,347,0.1672,Hexose transporter  Plastid,VVPGLT,,vv50121Porters_cat_1_to_6,
356,VIT_07s0005g00390,338,0.1642,Beta Glucosidase 11,BGLU11,,,
357,VIT_18s0001g07700,334,0.1621,Ethylene-inducible CTR1,CTR1,,vv30008Ethylene_signaling,
358,VIT_03s0063g01060,333,0.1610,Myb family,MYBGE_19,,vv60029G2-like,
359,VIT_06s0004g07950,332,0.1606,Superoxide dismutase  Fe-Mn family,K04564,,vv44146Peroxisome,
360,VIT_02s0025g03700,329,0.1587,ATP binding protein,,,,
361,VIT_01s0127g00680,326,0.1578,SRO2 (similar to rcd one 2),E2_4_2_30,,vv10760Nicotinate_and_nicotinamide_metabolism,
362,VIT_09s0002g05070,319,0.1549,RPS5 (resistant to p. syringae 5),K13460,,vv34627R_proteins_from_Plant-pathogen_interaction,
363,VIT_17s0000g03510,316,0.1530,Serine/threonine kinase BRLK,,,,
364,VIT_06s0004g06620,316,0.1528,Zinc finger (C3HC4-type ring finger),ZFC3HC4_100,,vv60078Other_zf-C3HC4,
365,VIT_09s0002g06820,311,0.1510,Equilibrative nucleoside transporter ENT8,ENT8,,vv50124Porters_cat_30_to_64,
366,VIT_00s0389g00020,309,0.1489,Acyl-CoA oxidase (ACX1),E1_3_3_6_ACX1,,vv10071Fatty_acid_metabolism,vv10592Alpha-linolenic_acid_metabolism
367,VIT_07s0104g00830,308,0.1484,Sugar transporter ERD6-like 7,ERD6L7,,vv50121Porters_cat_1_to_6,
368,VIT_08s0040g01820,301,0.1451,No hit,,,,
369,VIT_06s0004g04380,296,0.1427,Unknown protein,,,,
370,VIT_18s0001g01610,291,0.1411,Heat shock protein 16.9 kDa class I,K13993,,vv24141Protein_processing_in_endoplasmic_reticulum,
371,VIT_11s0052g00920,290,0.1402,Unknown protein,,,,
372,VIT_19s0014g03370,286,0.1390,Methyltransferase type 11,,,,
373,VIT_01s0010g03890,277,0.1343,Unknown,,,,
374,VIT_19s0090g01390,273,0.1318,Acyltransferase,E2_3_1_x,,,
375,VIT_09s0018g00080,270,0.1300,No hit,,,,
376,VIT_14s0068g01580,265,0.1283,Basic helix-loop-helix (bHLH) family,BHLHDOM_50,,vv60011BHLH,
377,VIT_13s0047g01230,263,0.1276,flavonoid 1-2 rhamnosyltransferase,E2_4_1_236,,vv10941Flavonoid_biosynthesis,
378,VIT_02s0025g03240,265,0.1271,Protein kinase,,,,
379,VIT_00s1291g00030<br>VIT_00s0768g00040<br>VIT_00s0929g00020,258,0.1254,
380,VIT_18s0076g00290,252,0.1214,No hit,,,,
381,VIT_16s0039g02550,250,0.1203,Seed specific protein Bn15D1B,,,,
382,VIT_04s0008g07340,250,0.1198,Constans-like 4,COL4,,vv30009Flower_development,vv34710Circadian_rhythm
383,VIT_00s0253g00020<br>VIT_00s1380g00030,247,0.1197,
384,VIT_12s0142g00630,247,0.1195,Calcineurin-like phosphoesterase family,,,,
385,VIT_18s0001g15000,246,0.1189,ACT domain containing protein (ACR4),,,,
386,VIT_16s0100g00570,241,0.1169,Dehydration-responsive protein,,,,
387,VIT_06s0061g00180,241,0.1165,WD40,,,,
388,VIT_01s0011g05390,240,0.1152,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
389,VIT_01s0011g05070,237,0.1146,Major latex-like protein 34,,,,
390,VIT_00s0414g00010,235,0.1133,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
391,VIT_17s0000g01500,232,0.1123,SWIB complex BAF60b domain-containing protein,SWIB_1,,vv60092SWIB,
392,VIT_11s0065g00470,229,0.1117,Protein kinase APK1B,,,,
393,VIT_07s0005g00890,229,0.1109,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
394,VIT_02s0241g00180,227,0.1097,UDP-D- glcucuronate  4-epimerase 5 GAE5,E5_1_3_6,,vv10500Starch_and_sucrose_metabolism,vv10520Nucleotide_sugars_metabolism
395,VIT_10s0003g04090,226,0.1087,Remorin,,,,
396,VIT_11s0016g00770,226,0.1084,Actin beta/gamma 1,K05692,,vv44810Regulation_of_actin_cytoskeleton,
397,VIT_02s0234g00110,224,0.1077,Oleosin OLE-4,,,,
398,VIT_19s0015g01760,220,0.1064,Photosystem I reaction center subunit V (PSAG),K08905,,vv10195Photosynthesis,vv50105Transport_electron_carriers
399,VIT_12s0055g00820,215,0.1037,Serine carboxypeptidase II,,,,
400,VIT_16s0098g01050,211,0.1027,RNA binding / nucleic acid binding / nucleotide binding [Arabidopsis thaliana],,,,
401,VIT_05s0020g03490,210,0.1021,ferredoxin,K02639,,vv10195Photosynthesis,
402,VIT_01s0137g00520<br>VIT_01s0137g00560<br>VIT_01s0137g00550,211,0.1019,
403,VIT_00s0125g00330,211,0.1018,TET10 (tetraspanin10),,,,
404,VIT_14s0066g02530,208,0.1005,Fumarate reductase/succinate dehydrogenase flavoprotein,E1_3_99_1,,vv10020Citrate_cycle,vv10190Oxidative_phosphorylation
405,VIT_08s0007g00980,204,0.0995,Integral membrane family protein UPF0497,,,,
406,VIT_11s0016g00800,205,0.0988,Unknown protein,,,,
407,VIT_14s0030g01470,206,0.0987,Late embryogenesis abundant protein D-34 (LEA D-34),,,,
408,VIT_04s0044g00770,205,0.0985,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
409,VIT_09s0002g07060,202,0.0980,Receptor protein kinase PERK1,,,,
410,VIT_01s0010g01340,200,0.0970,GTPase activating protein,,,,
411,VIT_16s0022g00500,199,0.0965,ABC transporter C member 12,K05672,,vv52010ABC_transporters,
412,VIT_18s0001g11460,199,0.0959,CYP82C4,,,,
413,VIT_18s0001g14350,192,0.0930,No hit,,,,
414,VIT_13s0019g04290,192,0.0930,No hit,,,,
415,VIT_17s0000g00520,191,0.0924,Forever young oxidoreductase,,,,
416,VIT_14s0066g00700,188,0.0910,Oleosin H-isoform,,,,
417,VIT_06s0009g01470,185,0.0898,Embryo-abundant protein-related,,,,
418,VIT_12s0035g00130,183,0.0884,TIR1 (transport inhibitor response 1),TIR1,,vv30003Auxin_signaling,
419,VIT_06s0061g00670,180,0.0874,Salutaridine reductase,E1_1_1_248,,vv10950Alkaloid_biosynthesis_I,
420,VIT_07s0104g01290,179,0.0868,TUBBY like protein 3 TLP3,TLP3_9,,vv60063TUB,
421,VIT_11s0016g05110,180,0.0868,Sodium hypersensitive 1,SHS1,,vv50123Porters_cat_18_to_29,
422,VIT_02s0025g03810,178,0.0862,Potassium channel AKT5,AKT5,,vv50101Channels_and_pores,
423,VIT_15s0048g01880,171,0.0829,Armadillo/beta-catenin repeat,,,,
424,VIT_01s0011g03360,173,0.0829,Unknown,,,,
425,VIT_05s0077g02100,167,0.0808,Senescence-associated protein,,,,
426,VIT_06s0004g02870,168,0.0807,Unknown protein,,,,
427,VIT_05s0051g00070,165,0.0799,Coenzyme F420 hydrogenase/dehydrogenase beta subunit,E1_12_98_1,,,
428,VIT_08s0007g06420,165,0.0796,No hit,,,,
429,VIT_00s0253g00100,160,0.0775,Methyl jasmonate esterase,MEJAE,,vv10592alpha-Linolenic_acid_metabolism,
430,VIT_17s0000g09080,159,0.0765,Myb domain protein 4,MYB4_3,MYB147,vv60044MYB,
431,VIT_07s0005g04920,158,0.0762,Photosystem I reaction center subunit IV B (PSAE B),K02693,,vv10195Photosynthesis,vv50105Transport_electron_carriers
432,VIT_16s0050g02650,155,0.0751,Unknown protein,,,,
433,VIT_15s0021g00940,154,0.0746,Senescence-associated protein,,,,
434,VIT_19s0015g01550,152,0.0736,Phenylalanine-tRNA ligase,E6_1_1_20,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,vv20970Aminoacyl-tRNA_biosynthesis
435,VIT_07s0129g00500,151,0.0729,Seed maturation protein PM21,,,,
436,VIT_12s0057g01240,150,0.0729,Indole-3-glycerol phosphate synthase,E4_1_1_48,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
437,VIT_02s0025g01930,151,0.0728,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
438,VIT_06s0004g03340,149,0.0716,Ribose-5-phosphate isomerase,E5_3_1_6,,vv10030Pentose_phosphate,vv10710Carbon_fixation
439,VIT_18s0001g06130,147,0.0713,No hit,,,,
440,VIT_16s0100g00400,145,0.0699,Ethylene-responsive transcription factor ERF025,ERF025,VvERF019,vv30008Ethylene_signaling,vv60003AP2_EREBP
441,VIT_15s0024g00040,143,0.0688,LHCA3 (Photosystem I light harvesting complex gene 3),K08909,,vv10196Photosynthesis_antenna_proteins,vv50105Transport_electron_carriers
442,VIT_13s0019g00820,138,0.0667,Early-responsive to dehydration,,,,
443,VIT_04s0023g01680,136,0.0653,No hit,,,,
444,VIT_13s0067g01770,136,0.0652,Steroid 5alpha-reductase,K09591,,vv10905Brassinosteroid_biosynthesis,
445,VIT_14s0030g01160,133,0.0639,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
446,VIT_12s0028g01080,132,0.0635,Photosystem II oxygen-evolving complex precursor  23kda PSBP,K02717,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
447,VIT_03s0091g00670,131,0.0634,Lateral organ boundaries protein 38,LBD38_1,,vv60007AS2,
448,VIT_18s0001g03660,130,0.0629,Aspartokinase-homoserine dehydrogenase,E2_7_2_4,,vv10260Glycine_serine_and_threonine_metabolism,vv10300Lysine_biosynthesis
449,VIT_00s0199g00190,130,0.0628,14-3-3 protein GF14 kappa (GRF8),,,,
450,VIT_04s0023g00510,129,0.0627,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
451,VIT_02s0109g00230,129,0.0624,Early-responsive to dehydration protein / ERD protein,,,,
452,VIT_14s0128g00340,126,0.0612,Seed maturation protein PM34,,,,
453,VIT_12s0028g01350,126,0.0610,RKF1 (receptor-like kinase in flowers 1),,,,
454,VIT_14s0128g00790,126,0.0607,Lipoxygenase (LOX1),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
455,VIT_16s0039g00500,125,0.0607,No hit,,,,
456,VIT_14s0030g00250,125,0.0606,Sugar transporter ERD6-like 3,ERD6L3,,vv50121Porters_cat_1_to_6,
457,VIT_15s0107g00240,125,0.0601,Unknown protein,,,,
458,VIT_07s0005g02080,122,0.0593,No hit,,,,
459,VIT_14s0060g00010,121,0.0586,Ribosomal protein L21,K02888,,vv23010Ribosome,
460,VIT_16s0050g02340,119,0.0578,Regulator of nonsense transcripts 1,K14326,,vv23013RNA_transport,vv23015mRNA_surveillance_pathway
461,VIT_06s0061g01300,117,0.0566,Prephenate dehydratase,E4_2_1_51,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
462,VIT_15s0048g01870,117,0.0565,Arginine/serine-rich splicing factor RSP41,,,,
463,VIT_05s0094g01080,116,0.0560,Ankyrin protein kinase,K10380,,vv50108Accessory_factors_involved_in_transport,
464,VIT_00s1213g00020,114,0.0551,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
465,VIT_00s1543g00010<br>VIT_00s0194g00160,112,0.0541,
466,VIT_03s0038g04280,111,0.0538,Protein BCCIP homolog,,,,
467,VIT_19s0014g02190,112,0.0537,Tyrosine aminotransferase,E2_6_1_5,,vv10271Methionine_metabolism,vv10350Tyrosine_metabolism
468,VIT_03s0063g01890,111,0.0535,Ring-H2 finger protein ATL3G,,,,
469,VIT_03s0038g03730,110,0.0533,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
470,VIT_06s0004g05950,108,0.0522,Unknown protein,,,,
471,VIT_07s0031g03080,105,0.0509,No hit,,,,
472,VIT_04s0023g00310,104,0.0503,CBS domain-containing protein,,,,
473,VIT_01s0026g01300,101,0.0487,Unknown protein,,,,
474,VIT_13s0019g02040,100,0.0483,Lectin protein kinase,,,,
475,VIT_08s0007g02860,100,0.0482,RNA-binding protein,,,,
476,VIT_01s0011g04960,100,0.0482,Unknown protein,,,,
477,VIT_04s0008g06660,99,0.0478,Unknown protein,,,,
478,VIT_19s0015g01300,98,0.0475,Amino acid permease 7,AAP7,,vv50123Porters_cat_18_to_29,
479,VIT_10s0116g00140,96,0.0465,Abnormal leaf shape 1 ALE1,,,,
480,VIT_08s0040g03070,96,0.0465,TTG2 (transparent testa GLABRA 2),TTG2,VvWRKY26,vv44110Cell_cycle,vv60066WRKY
481,VIT_01s0127g00540,94,0.0455,Protein disulfide isomerase,E5_3_4_1,,,
482,VIT_12s0059g01790,94,0.0454,Caffeic acid O-methyltransferase,E2_1_1_68,,vv10940Phenylpropanoid_biosynthesis,
483,VIT_18s0001g15070,94,0.0451,No hit,,,,
484,VIT_04s0008g04730,89,0.0431,Unknown protein,,,,
485,VIT_14s0030g00210,88,0.0425,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
486,VIT_02s0012g00570,87,0.0421,Pseudo-response regulator 2 (APRR2) (TOC2),APRR2,,vv30007Cytokinin_signaling,vv60006ARR-B
487,VIT_00s2191g00010<br>VIT_07s0005g06010<br>VIT_00s2520g00010,87,0.0420,
488,VIT_14s0068g00380,85,0.0411,NLI interacting factor (NIF) family protein,,,,
489,VIT_07s0141g00020,85,0.0411,Sensitive to proton rhizotoxicity 1,STOP1_3,,vv60017C2H2,
490,VIT_05s0020g04490,85,0.0410,No hit,,,,
491,VIT_01s0026g01940,83,0.0402,No hit,,,,
492,VIT_10s0003g05000,83,0.0401,VTC2 (vitamin C defective),VTC2,,vv10053Ascorbate_and_aldarate_metabolism,
493,VIT_04s0023g01670,82,0.0398,Unknown protein,,,,
494,VIT_05s0094g01000,80,0.0386,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
495,VIT_02s0025g05100,78,0.0379,AT-hook DNA-binding protein,,,,
496,VIT_11s0016g01850,78,0.0378,Anthocyanidin-3-glucoside rhamnosyltransferase,RHATR,,vv10942Anthocyanin_biosynthesis,
497,VIT_14s0060g02720,79,0.0378,Alpha-L-fucosidase 2 precursor,E3_2_1_51,,vv10511N-Glycan_degradation,
498,VIT_13s0019g01220,76,0.0369,Scarecrow transcription factor 3 (SCL3),SCL3_3,,vv60032GRAS,
499,VIT_19s0015g00110,76,0.0367,CYP71D10,E1_14_13_73,,vv10902Monoterpenoid_biosynthesis,
500,VIT_02s0025g04120,76,0.0366,Calmodulin binding protein,,,,
501,VIT_02s0025g02900,75,0.0362,Zinc transporter MTPA2,MTPA2,,vv50121Porters_cat_1_to_6,
502,VIT_08s0007g02020,75,0.0362,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
503,VIT_05s0029g01140,73,0.0353,Sucrose-phosphate synthase,E2_4_1_14,,vv10500Starch_and_sucrose_metabolism,
504,VIT_09s0002g02430,73,0.0351,ABC transporter C member 12,K05672,,vv52010ABC_transporters,
505,VIT_18s0072g00820,72,0.0347,VFB3 (VIER F- box  proteinE 3),,,,
506,VIT_11s0118g00800,71,0.0344,KNAT2 (knotted1-like homeobox gene 3),KNAT3_2,VvHB40,vv60034HB,
507,VIT_00s1235g00020<br>VIT_00s0976g00010,71,0.0343,
508,VIT_03s0038g00250<br>VIT_03s0038g00230,70,0.0338,
509,VIT_04s0008g03630,69,0.0333,Binding,,,,
510,VIT_00s0665g00040,69,0.0332,RAB GTPase RABH1E,K07976,,,
511,VIT_13s0067g02950,69,0.0332,Appr-1-p processing enzyme,,,,
512,VIT_19s0090g00830,67,0.0324,Phytepsin,K08245,,vv50101Channels_and_pores,
513,VIT_03s0017g00560,65,0.0315,Disease resistance RPP13 protein 4,,,,
514,VIT_06s0061g00640,65,0.0313,Salutaridine reductase,E1_1_1_248,,vv10950Alkaloid_biosynthesis_I,
515,VIT_01s0127g00840,65,0.0313,DNA-binding protein,,,,
516,VIT_14s0060g01100,65,0.0313,Unknown protein,,,,
517,VIT_05s0051g00880,64,0.0311,No hit,,,,
518,VIT_03s0132g00430,64,0.0309,Kinesin family member 22,K10403,,vv44810Regulation_of_actin_cytoskeleton,
519,VIT_18s0075g00650,63,0.0306,No hit,,,,
520,VIT_00s0291g00050,63,0.0303,Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein,,,,
521,VIT_09s0018g01790,62,0.0302,Integral membrane Yip1 family protein,YIP1,,vv50110Protein_coat,
522,VIT_11s0065g00100,62,0.0300,Carbonic anhydrase,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
523,VIT_02s0012g01020,61,0.0296,Zinc finger (C3HC4-type ring finger),ZFC3HC4_174,,vv60078Other_zf-C3HC4,
524,VIT_02s0025g03820,61,0.0296,Potassium transporter 2,KUP2,,vv50125Porters_cat_66_to_94,
525,VIT_17s0000g04490,61,0.0296,Extracellular Ca2+ sensing receptor,,,,
526,VIT_00s2879g00020,59,0.0286,ATP-dependent Clp protease proteolytic subunit,E3_4_21_92,,,
527,VIT_00s0908g00010<br>VIT_10s0003g00020,59,0.0285,
528,VIT_00s2269g00010,59,0.0285,Armadillo/beta-catenin repeat,,,,
