Vv_m2,2000,1000,VIT_12s0035g00150
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
294,VIT_18s0001g14760,599,0.2911,Lipase 3 (EXL3) family II extracellular,,,,
295,VIT_00s0163g00050,599,0.2890,Argininosuccinate synthase,E6_3_4_5,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10252Alanine_and_aspartate_metabolism
296,VIT_18s0089g00450,590,0.2886,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
297,VIT_14s0066g02680,594,0.2883,Leucine-rich repeat protein kinase,,,,
298,VIT_14s0068g00100,595,0.2872,feronia receptor-like kinase,,,,
299,VIT_03s0017g00100,590,0.2861,Ankyrin repeat protein,,,,
300,VIT_17s0000g07400,592,0.2856,Disease resistance protein (EDS1),EDS1,,vv30011Jasmonate_signaling,
301,VIT_11s0016g05030,587,0.2840,No hit,,,,
302,VIT_09s0002g07100,588,0.2839,EMB2744 (embryo defective 2744),,,,
303,VIT_13s0067g01400,589,0.2839,ABI4 (ABA insensitive 4),ABI4,,vv30001ABA_signaling,vv60003AP2_EREBP
304,VIT_18s0001g15220,588,0.2838,Unknown protein,,,,
305,VIT_08s0058g01230,585,0.2833,Non-specific lipid-transfer protein,,,,
306,VIT_01s0010g03430,586,0.2828,HcrVf1 protein,,,,
307,VIT_19s0014g04640,583,0.2822,S-locus protein kinase,,,,
308,VIT_01s0011g03960,583,0.2814,Protein kinase,,,,
309,VIT_16s0039g02370,578,0.2807,EIX receptor 2,,,,
310,VIT_09s0054g01420,579,0.2801,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
311,VIT_16s0050g02750,578,0.2800,Zinc finger (C3HC4-type ring finger),ZFC3HC4_40,,vv60078Other_zf-C3HC4,
312,VIT_16s0039g02360,578,0.2787,Disease resistance protein (NBS-LRR class),,,,
313,VIT_16s0050g01550,567,0.2755,HcrVf2 protein,,,,
314,VIT_13s0147g00120,566,0.2750,TIR-NBS-LRR-TIR disease resistance protein,,,,
315,VIT_16s0148g00160,568,0.2729,Receptor serine/threonine kinase,,,,
316,VIT_15s0048g01440,563,0.2704,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
317,VIT_00s0144g00170,557,0.2699,HcrVf1 protein,,,,
318,VIT_02s0025g01590,559,0.2697,Triacylglycerol lipase,E3_1_1_3,,vv10561Glycerolipid_metabolism,
319,VIT_03s0017g00510,560,0.2694,Peru 1,,,,
320,VIT_15s0048g00930,549,0.2652,ATP-dependent DNA helicase 2 subunit 2 ku80,K10885,,vv23450Non_homologous_end_joining,
321,VIT_16s0050g02780<br>VIT_16s0148g00390,546,0.2638,
322,VIT_18s0001g05030,536,0.2599,Glucan 1 3-beta-glucosidase precursor,E3_2_1_58,,vv10500Starch_and_sucrose_metabolism,
323,VIT_04s0008g02520,531,0.2566,ATP binding protein,,,,
324,VIT_16s0050g01960,528,0.2545,Curculin (mannose-binding) lectin,,,,
325,VIT_12s0035g00550,530,0.2544,Unknown protein,,,,
326,VIT_00s0398g00050,526,0.2542,Inter-alpha-trypsin inhibitor heavy chain,,,,
327,VIT_14s0128g00010,527,0.2537,No hit,,,,
328,VIT_07s0104g01650,521,0.2523,HAK5 (High affinity K+ transporter 5),HAK5,,vv50125Porters_cat_66_to_94,
329,VIT_12s0055g00060,521,0.2521,UDP-glycosyltransferase 71A13,,,,
330,VIT_03s0063g00740,509,0.2463,Carboxylesterase CXE,E3_1_1_1,,,
331,VIT_04s0008g00310,512,0.2457,Clavata1 receptor kinase (CLV1),,,,
332,VIT_06s0004g01400,505,0.2450,S-receptor kinase,,,,
333,VIT_13s0067g03740,499,0.2419,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
334,VIT_04s0008g07250,497,0.2380,Aspartyl protease,E3_4_23_x,,,
335,VIT_09s0002g03100,488,0.2376,Light repressible receptor protein kinase,,,,
336,VIT_10s0092g00250,493,0.2374,Alpha-glucosidase 1 (AGLU1),E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
337,VIT_04s0079g00780,489,0.2368,Unknown,,,,
338,VIT_04s0008g00430,486,0.2363,Clavata1 receptor kinase (CLV1),,,,
339,VIT_10s0003g03560,484,0.2348,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
340,VIT_00s0409g00030,482,0.2348,Unknown,,,,
341,VIT_14s0081g00360,490,0.2346,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
342,VIT_14s0006g02340,484,0.2335,No hit,,,,
343,VIT_05s0020g04030,484,0.2330,Bax inhibitor,VVBI1,,vv50109Incompletely_characterized_transport_systems,
344,VIT_01s0026g00720,481,0.2328,Unknown protein,,,,
345,VIT_08s0007g03980,480,0.2319,Pentatricopeptide (PPR) repeat-containing,,,,
346,VIT_02s0025g01730,482,0.2315,3-oxoacyl-[acyl-carrier-protein] synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
347,VIT_13s0156g00580,474,0.2288,S-receptor kinase,,,,
348,VIT_15s0021g02770,470,0.2268,DNA binding / hydrolase  acting on ester bonds,,,,
349,VIT_06s0061g00060,467,0.2265,THUMP domain-containing protein 1,,,,
350,VIT_00s2844g00010,466,0.2247,Autoinhibited H+ ATPase,,,,
351,VIT_02s0033g00310,463,0.2239,No hit,,,,
352,VIT_16s0013g00590,462,0.2235,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
353,VIT_00s0261g00050,460,0.2225,No hit,,,,
354,VIT_19s0014g04080,458,0.2223,Serine/threonine-protein kinase receptor ARK3,,,,
355,VIT_05s0029g00510,458,0.2208,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
356,VIT_19s0014g04490,454,0.2205,S-locus protein kinase,,,,
357,VIT_15s0046g00500,447,0.2166,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
358,VIT_16s0050g01950,446,0.2153,Disease resistance family protein / LRR family,,,,
359,VIT_12s0059g00980,444,0.2149,Cellulose synthase CSLB04,E2_4_1_12_CSLB04,,vv40006Cell_wall,
360,VIT_04s0008g05070,442,0.2148,Pentatricopeptide (PPR) repeat-containing,,,,
361,VIT_18s0001g00270,439,0.2125,No hit,,,,
362,VIT_15s0107g00390,431,0.2085,5'-adenylylsulfate reductase (APR3),E1_8_4_8,,vv10920Sulfur_metabolism,
363,VIT_14s0006g02780,429,0.2082,No hit,,,,
364,VIT_10s0092g00220,427,0.2067,Integral membrane family protein UPF0497,,,,
365,VIT_13s0101g00300,428,0.2067,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
366,VIT_04s0023g00620,430,0.2065,Unknown,,,,
367,VIT_00s0271g00070,420,0.2038,Pentatricopeptide (PPR) repeat-containing protein,,,,
368,VIT_17s0000g01750,422,0.2037,Auxin-independent growth promoter,,,,
369,VIT_07s0095g00640,419,0.2026,Serine/threonine kinase BRLK,,,,
370,VIT_17s0000g06260,416,0.2019,Pentatricopeptide (PPR) repeat-containing protein,,,,
371,VIT_01s0011g02330,417,0.2014,Unknown protein,,,,
372,VIT_07s0031g01340,412,0.1998,Pentatricopeptide (PPR) repeat,,,,
373,VIT_06s0004g00970,411,0.1990,Dirigent protein,,,,
374,VIT_12s0057g00950,408,0.1979,No hit,,,,
375,VIT_09s0070g00630,406,0.1971,No hit,,,,
376,VIT_03s0088g00810,408,0.1968,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
377,VIT_04s0069g00610,407,0.1957,Glutamate receptor protein,GLR2_7,,vv50101Channels_and_pores,
378,VIT_15s0024g01160,405,0.1957,No hit,,,,
379,VIT_04s0079g00110,402,0.1948,Kinesin 4 motor protein,K10395,,vv44810Regulation_of_actin_cytoskeleton,
380,VIT_16s0098g01410,402,0.1942,Pentatricopeptide (PPR) repeat-containing,,,,
381,VIT_12s0034g01770,401,0.1935,Unknown,,,,
382,VIT_08s0007g02850,397,0.1917,F-box family protein,,,,
383,VIT_13s0047g00020,397,0.1911,ZIF1 (zinc induced facilitator 1); carbohydrate transporter,ZIF1,,vv50121Porters_cat_1_to_6,
384,VIT_17s0000g02930,392,0.1899,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
385,VIT_14s0060g02340,394,0.1897,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
386,VIT_12s0028g02850,393,0.1895,Isoflavone methyltransferase/Orcinol O-methyltransferase 2 oomt2,E2_1_1_46,,vv10943Isoflavonoid_biosynthesis,
387,VIT_17s0000g09950,388,0.1881,Heat shock cognate 70 kDa protein 1 (HSC70-1) (HSP70-1),HSC701,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
388,VIT_14s0030g01530,390,0.1879,SF21,,,,
389,VIT_13s0074g00800,383,0.1861,CCHC-type integrase,,,,
390,VIT_04s0069g01020,383,0.1861,NBS1 (nijmegen breakage syndrome 1),NBS1_1,,vv60028FHA,
391,VIT_09s0002g03120,381,0.1851,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
392,VIT_09s0054g01390,379,0.1829,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
393,VIT_14s0036g01330,377,0.1827,No hit,,,,
394,VIT_05s0077g00640,376,0.1820,No hit,,,,
395,VIT_10s0092g00260,372,0.1803,Alpha-glucosidase 1 (AGLU1),E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
396,VIT_16s0050g02060,372,0.1798,Receptor kinase homolog LRK10,,,,
397,VIT_08s0058g00180,366,0.1780,Male sterility 2 (MS2),,,,
398,VIT_00s0201g00020,367,0.1777,Pentatricopeptide repeat-containing protein,,,,
399,VIT_08s0007g04330,369,0.1775,CHUP1 (chloroplast unusual positioning 1),CHUP1,,vv44810Regulation_of_actin_cytoskeleton,
400,VIT_18s0122g00440,366,0.1759,Elongation factor 1-alpha 3,K03231,,,
401,VIT_01s0026g00090,361,0.1752,Ulp1 protease family,,,,
402,VIT_04s0023g00390,362,0.1749,Tetratricopeptide helical,,,,
403,VIT_14s0060g00810,358,0.1740,Galactinol synthase,E2_4_1_123,,vv10052Galactose_metabolism,
404,VIT_16s0022g01670,357,0.1719,Receptor kinase LRK10,,,,
405,VIT_06s0004g01480,351,0.1694,Lipoxygenase LOX1,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
406,VIT_13s0019g00350,345,0.1661,ARF GTPase activator  ARF-GAP Domain 13,AGD13,,vv50110Protein_coat,
407,VIT_18s0001g09720,339,0.1653,S-domain receptor kinase,,,,
408,VIT_04s0023g01770,342,0.1652,Adaptor-related protein complex 3  sigma 2 sub,AP3S2,,vv50110Protein_coat,
409,VIT_05s0020g02260,342,0.1650,Sugar transporter ERD6-like 16,ERD6L16,,vv50121Porters_cat_1_to_6,
410,VIT_06s0004g07770,340,0.1635,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
411,VIT_03s0038g03720,338,0.1633,fertility restorer,,,,
412,VIT_00s0374g00020,337,0.1632,S-locus lectin protein kinase,,,,
413,VIT_12s0059g00860,334,0.1622,SLAH1 (SLAC1 homologue 1),SLAH1,,vv50122Porters_cat_7_to_17,
414,VIT_09s0002g03010,329,0.1598,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
415,VIT_07s0005g04790,325,0.1569,Myosin-like protein XIB,MYOSINXIB,,vv44810Regulation_of_actin_cytoskeleton,
416,VIT_16s0039g00570,322,0.1567,10-deacetylbaccatin III 10-O-acetyltransferase,E2_3_1_167,,vv10904Diterpenoid_biosynthesis,
417,VIT_11s0037g00770,320,0.1545,Leucine Rich Repeat receptor-like kinase,,,,
418,VIT_02s0012g02830,319,0.1531,UDP-glucosyl transferase,E2_4_1_81,,vv10941Flavonoid_biosynthesis,
419,VIT_16s0050g02020<br>VIT_16s0050g02030,314,0.1526,
420,VIT_00s0245g00010,315,0.1516,Integral membrane protein,,,,
421,VIT_07s0205g00180,314,0.1515,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
422,VIT_14s0006g00050,312,0.1509,Transposase  IS4,,,,
423,VIT_19s0015g00950,312,0.1504,Coiled-coil domain containing 22,,,,
424,VIT_09s0002g07790,310,0.1492,Ubiquitin-conjugating enzyme 16 UBC16,K10688,,vv24120Ubiquitin_mediated_proteolysis,
425,VIT_01s0150g00330,304,0.1462,U-box domain-containing protein,,,,
426,VIT_19s0015g00460,295,0.1428,TRNA-splicing endonuclease positive effector,,,,
427,VIT_16s0050g01920,294,0.1424,Curculin (mannose-binding) lectin,,,,
428,VIT_13s0147g00150,290,0.1400,TIR-NBS-LRR-TIR disease resistance protein,,,,
429,VIT_13s0156g00620,288,0.1391,S-receptor kinase,,,,
430,VIT_06s0061g00980,291,0.1390,Prolylcarboxypeptidase,E3_4_16_2,,,
431,VIT_08s0058g00990,287,0.1384,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
432,VIT_06s0004g02100,282,0.1368,3-beta-hydroxysteroid-delta-isomerase,E5_3_3_5,,vv10100Biosynthesis_of_steroids,
433,VIT_04s0008g04900,281,0.1362,WD-40 repeat protein (LEUNIG),LEUNIG_5,,vv30009Flower_development,vv60041LUG
434,VIT_16s0148g00010,278,0.1346,Receptor kinase homolog LRK10,,,,
435,VIT_17s0000g07370,276,0.1339,EDS1 (Enhanced disease susceptibility 1),EDS1,,vv30011Jasmonate_signaling,
436,VIT_04s0044g00810,272,0.1317,S-receptor kinase,,,,
437,VIT_16s0050g01340,272,0.1313,Retrovirus Pol polyprotein from transposon TNT 1-94,,,,
438,VIT_00s1897g00010,271,0.1306,Ribosomal protein L21,K02888,,vv23010Ribosome,
439,VIT_12s0028g03760,270,0.1305,UPF0497 family,,,,
440,VIT_01s0113g00480,267,0.1295,No hit,,,,
441,VIT_07s0095g00160,261,0.1263,Serine/threonine kinase BRLK,,,,
442,VIT_04s0044g00720,257,0.1242,S-receptor kinase,,,,
443,VIT_00s0125g00010,256,0.1235,No hit,,,,
444,VIT_03s0038g02310,253,0.1228,Myb domain protein 4,MYB4_6,MYB4A,vv60044MYB,
445,VIT_16s0050g00200,252,0.1213,HcrVf3 protein,K13466,,vv34626Plant-pathogen_interaction,
446,VIT_19s0014g04630,249,0.1209,S-locus protein kinase,,,,
447,VIT_00s0374g00040,248,0.1191,S-locus lectin protein kinase,,,,
448,VIT_01s0146g00490,248,0.1191,EMB2261 (embryo defective 2261),,,,
449,VIT_19s0015g00010,246,0.1183,ABC transporter C member 9,K05033,,vv52010ABC_transporters,
450,VIT_08s0007g01550,243,0.1181,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
451,VIT_07s0255g00060,242,0.1173,Prolyl oligopeptidase family,,,,
452,VIT_14s0108g00340,243,0.1172,Leucine Rich Repeat receptor-like kinase,,,,
453,VIT_16s0022g01660,240,0.1159,Receptor kinase homolog LRK10,,,,
454,VIT_18s0001g15020,239,0.1157,DnaJ homolog  subfamily A  member 4,K09505,,vv50132Primary_active_transporter_cat_A5_to_A8,
455,VIT_04s0069g00980,237,0.1149,WRKY DNA-binding protein 51,WRKY51_4,VvWRKY12,vv60066WRKY,
456,VIT_15s0021g01690,239,0.1148,Calcium-binding protein,,,,
457,VIT_18s0041g01110,232,0.1127,Pentatricopeptide (PPR) repeat-containing,,,,
458,VIT_06s0061g00110,229,0.1106,No hit,,,,
459,VIT_19s0177g00190,229,0.1105,No hit,,,,
460,VIT_03s0088g00750,225,0.1087,Pathogenesis related protein 1 precursor [Vitis vinifera],PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
461,VIT_07s0255g00070,225,0.1085,VRN1 (reduced vernalization response 1),VRN1_4,,vv30009Flower_development,vv60001ABI3VP1
462,VIT_16s0098g00630,225,0.1082,BIN2 (brassinosteroid-insensitive 4),BIN4,,vv30005Brassinosteroids_signaling,
463,VIT_00s0407g00050,222,0.1074,No hit,,,,
464,VIT_10s0003g00800,220,0.1065,Unknown,,,,
465,VIT_05s0124g00190,220,0.1062,C2 domain-containing protein,,,,
466,VIT_00s0276g00020,218,0.1048,No hit,,,,
467,VIT_15s0045g00020,213,0.1033,No hit,,,,
468,VIT_15s0045g00540,213,0.1027,Vesicle coat complex COPII  subunit SEC23,K14006,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
469,VIT_07s0095g00180,212,0.1027,S-receptor kinase 1,,,,
470,VIT_05s0049g00220,211,0.1017,2-oxoglutarate-dependent dioxygenase,,,,
471,VIT_05s0049g00990,209,0.1016,Metallothionein 2A,,,,
472,VIT_00s0455g00030,210,0.1012,EMB2744 (embryo defective 2744),,,,
473,VIT_13s0067g02580,207,0.1000,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
474,VIT_16s0098g01700,206,0.0993,Epoxide hydrolase,E3_3_2_10,,,
475,VIT_18s0001g12670,206,0.0991,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
476,VIT_05s0020g03220,204,0.0988,S-receptor kinase,,,,
477,VIT_16s0050g00180,203,0.0982,HcrVf1 protein,K13466,,vv34626Plant-pathogen_interaction,
478,VIT_03s0017g00660,201,0.0977,Nematode resistance-like protein,,,,
479,VIT_04s0023g02490,200,0.0964,Pentatricopeptide (PPR) repeat-containing,,,,
480,VIT_06s0004g06210,197,0.0960,CYP86A1,,,,
481,VIT_18s0041g01460,196,0.0947,Disease resistance protein (TIR-NBS-LRR class),,,,
482,VIT_16s0022g01070,184,0.0893,Chalcone synthase [Vitis vinifera],E2_3_1_74,,vv10941Flavonoid_biosynthesis,
483,VIT_18s0001g13540,184,0.0891,Glycine-rich protein,,,,
484,VIT_07s0151g00700,179,0.0868,EDA4 (embryo sac development arrest 4),EDA4,,vv50109Incompletely_characterized_transport_systems,
485,VIT_12s0178g00010,178,0.0866,PHP domain-containing protein,,,,
486,VIT_15s0024g01040,179,0.0866,Clathrin binding,,,,
487,VIT_10s0116g01710,179,0.0863,Galactosyltransferase family protein,E2_4_x_x,,,
488,VIT_00s0484g00020,177,0.0859,Receptor kinase ARK3,,,,
489,VIT_03s0110g00030,178,0.0857,Unknown,,,,
490,VIT_07s0005g04020,176,0.0852,Leucine Rich Repeat receptor-like kinase,,,,
491,VIT_01s0011g04420,176,0.0849,Unknown protein,,,,
492,VIT_18s0001g04590,173,0.0835,Binding,,,,
493,VIT_10s0003g03330,172,0.0829,Receptor-like serine-threonine protein kinase,,,,
494,VIT_08s0056g01280,171,0.0828,MIF4G domain-containing protein,,,,
495,VIT_12s0059g00210,169,0.0823,Epoxide hydrolase,E3_3_2_10,,,
496,VIT_03s0063g00880,169,0.0818,Calmodulin-binding protein,,,,
497,VIT_06s0004g04990,167,0.0811,Scarecrow transcription factor 14 (SCL14),SCL14_8,,vv60032GRAS,
498,VIT_02s0087g00060,168,0.0810,Alpha-glucosidase,E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
499,VIT_13s0106g00190,165,0.0796,Ankyrin repeat,,,,
500,VIT_16s0050g00220,165,0.0793,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
501,VIT_09s0002g06960,162,0.0782,Arabidopsis histidine phosphotransfer AHP6b,AHP6,,vv30007Cytokinin_signaling,
502,VIT_11s0052g01500,161,0.0780,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
503,VIT_05s0077g00230,159,0.0775,Tubulin alpha 4,K07374,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
504,VIT_11s0016g00760,158,0.0762,Ubiquinone biosynthesis protein COQ9,,,,
505,VIT_12s0028g04020,155,0.0750,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
506,VIT_08s0105g00300,153,0.0745,Phospholipase C,E3_1_4_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10562Inositol_phosphate_metabolism
507,VIT_14s0066g02600,151,0.0737,Unknown protein,,,,
508,VIT_16s0050g00010,150,0.0722,Receptor kinase homolog LRK14,,,,
509,VIT_17s0000g02950,149,0.0721,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
510,VIT_09s0002g02830,148,0.0718,Light repressible receptor protein kinase,,,,
511,VIT_19s0093g00050,142,0.0690,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
512,VIT_12s0055g00280,143,0.0689,UDP-glycosyltransferase 71A13,,,,
513,VIT_16s0098g00030,142,0.0685,Receptor kinase LRK10,,,,
514,VIT_04s0023g00330,140,0.0682,PIN5 (PIN-formed 5),PIN5,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
515,VIT_13s0067g02010,141,0.0682,No hit,,,,
516,VIT_10s0071g00460,141,0.0682,Zfwd2 protein (ZFWD2),ZFWD2_2,,vv60018C3H,
517,VIT_06s0061g00230,140,0.0676,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
518,VIT_10s0092g00180,139,0.0675,DEGP7 (DEGP protease 7),E3_4_21_107,,,
519,VIT_07s0104g01030,139,0.0673,Serine/threonine-protein phosphatase BSL1,K04382,,vv23015mRNA_surveillance_pathway,vv34020Calcium_signaling_pathway
520,VIT_06s0080g01020,138,0.0663,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
521,VIT_04s0043g00260,136,0.0658,No hit,,,,
522,VIT_18s0072g00580<br>VIT_11s0065g00040,136,0.0658,
523,VIT_14s0006g00600,134,0.0649,No hit,,,,
524,VIT_04s0023g02080,132,0.0641,Bifunctional dihydrofolate reductase-thymidylate synthase 1,K13998,,vv10240Pyrimidine_metabolism,vv10670One_carbon_pool_by_folate
525,VIT_03s0017g01320,131,0.0638,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
526,VIT_15s0021g00490,130,0.0632,No hit,,,,
527,VIT_05s0094g01020,131,0.0629,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
528,VIT_13s0084g00480,130,0.0625,No hit,,,,
529,VIT_00s0269g00070,130,0.0624,No hit,,,,
530,VIT_08s0058g01260,129,0.0623,No hit,,,,
531,VIT_04s0008g07350,128,0.0622,No hit,,,,
532,VIT_03s0038g01840,128,0.0619,Proline-rich protein 4,,,,
533,VIT_18s0001g06480,125,0.0605,Aquaporin PIP PIP1;4,PIP1_4,,vv50101Channels_and_pores,
534,VIT_00s0441g00020<br>VIT_00s0525g00020,124,0.0601,
535,VIT_04s0023g01060,124,0.0598,Proton gradient regulation 3,PGR3,,,
536,VIT_04s0023g02980,123,0.0598,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
537,VIT_19s0014g00440,124,0.0597,PMR5 (powdery mildew resistant 5),,,,
538,VIT_17s0000g02450,122,0.0592,Tubulin beta-6,K07375,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
539,VIT_17s0000g05360,120,0.0581,Germin,,,,
540,VIT_04s0008g01860,120,0.0579,CYP72A58,K13400,,vv10902Monoterpenoid_biosynthesis,
541,VIT_14s0083g00850,119,0.0577,Lipase GDSL 7,,,,
542,VIT_18s0001g15230,117,0.0565,Unknown,,,,
543,VIT_02s0033g01050,117,0.0564,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
544,VIT_16s0098g00010,116,0.0559,Receptor-like protein kinase,,,,
545,VIT_18s0001g09020,115,0.0558,Exo70 exocyst complex subunit G1,EXO70G1,,vv50111Tethering_factors,
546,VIT_13s0158g00170,114,0.0555,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
547,VIT_15s0046g03530,115,0.0554,(+)-neomenthol dehydrogenase,E1_1_1_208,,vv10902Monoterpenoid_biosynthesis,
548,VIT_14s0036g01370,114,0.0552,No hit,,,,
549,VIT_07s0104g00170,114,0.0552,Glutamine synthetase,E6_3_1_2,,vv10251Glutamate_metabolism,vv10550Peptidoglycan_biosynthesis
550,VIT_06s0009g00650,111,0.0539,PDE247 (pigment defective 247),,,,
551,VIT_12s0057g01130,112,0.0538,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
552,VIT_03s0097g00510,112,0.0538,Oligopeptide transporter OPT4,OPT4,,vv50125Porters_cat_66_to_94,
553,VIT_18s0001g06920,111,0.0535,TRNA-guanine transglycosylase,E2_4_2_29,,vv10230Purine_metabolism,
554,VIT_07s0095g00010,108,0.0519,S-receptor kinase 1,,,,
555,VIT_12s0121g00130,107,0.0518,No hit,,,,
556,VIT_16s0148g00020,108,0.0517,Ser/Thr receptor-like kinase1,,,,
557,VIT_19s0015g02390,106,0.0515,No hit,,,,
558,VIT_12s0057g00370,106,0.0509,Polygalacturonase PGA3,E3_2_1_15,,vv40006Cell_wall,
559,VIT_04s0044g01080,103,0.0498,Pentatricopeptide (PPR) repeat,,,,
560,VIT_05s0077g01590,102,0.0492,Major allergen Mal d 1,,,,
561,VIT_01s0010g00150,101,0.0487,No hit,,,,
562,VIT_18s0001g14610,100,0.0483,Clavata1 receptor kinase (CLV1),,,,
563,VIT_15s0046g02180,100,0.0481,Pentatricopeptide (PPR) repeat-containing protein,,,,
564,VIT_16s0039g02330,98,0.0473,Unknown,,,,
565,VIT_13s0047g01010,97,0.0468,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
566,VIT_19s0015g00250,92,0.0443,Zinc transporter ZIP11,ZIP11,,vv50121Porters_cat_1_to_6,
567,VIT_07s0151g01040,92,0.0442,Ent-kaurene synthase A  chloroplast precursor,E5_5_1_13,,vv10904Diterpenoid_biosynthesis,
568,VIT_16s0098g01670,90,0.0436,Ribosomal protein L9,K02939,,vv23010Ribosome,
569,VIT_02s0012g00390,90,0.0434,Norcoclaurine synthase,E4_2_1_78,,vv10950Alkaloid_biosynthesis_I,
570,VIT_15s0045g00530,89,0.0434,DNA replication factor C complex subunit 3,K10756,,vv23030DNA_replication,vv23420Nucleotide_excision_repair
571,VIT_04s0008g05110,89,0.0430,Unknown,,,,
572,VIT_06s0004g08250,88,0.0423,Leucine-rich repeat transmembrane protein kinase  putative,,,,
573,VIT_03s0017g00250,85,0.0412,No hit,,,,
574,VIT_05s0094g00560,85,0.0412,Stearoyl-ACP desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
575,VIT_02s0025g00400,84,0.0407,D111/G-patch domain-containing protein,,,,
576,VIT_18s0089g00670,82,0.0397,No hit,,,,
577,VIT_06s0080g00570,80,0.0387,Unknown protein,,,,
578,VIT_11s0052g01490,80,0.0387,Myb domain protein 36,MYB36_3,MYB151,vv60044MYB,
579,VIT_11s0118g00040,80,0.0385,Receptor Like Protein 9,,,,
580,VIT_11s0037g00870,76,0.0367,AP2-like ethylene-responsive transcription factor,AP2_1,VvAP2-01,vv30008Ethylene_signaling,vv60003AP2_EREBP
581,VIT_06s0004g07640,75,0.0362,Pentatricopeptide (PPR) repeat-containing protein,,,,
582,VIT_16s0039g01150<br>VIT_00s0258g00070<br>VIT_00s0258g00060<br>VIT_00s0425g00020<br>VIT_16s0148g00150,74,0.0356,
583,VIT_18s0089g00650,73,0.0354,CF4,K13470,,vv34626Plant-pathogen_interaction,
