Vv_m2,2000,1000,VIT_12s0034g02570
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
272,VIT_00s0286g00130,684,0.3290,S-locus lectin protein kinase,,,,
273,VIT_16s0050g01770,681,0.3282,Unknown,,,,
274,VIT_05s0077g01900,677,0.3272,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
275,VIT_12s0035g00550,677,0.3269,Unknown protein,,,,
276,VIT_16s0050g01860,675,0.3269,SLAH3 (SLAC1 Homologue 3),SLAH3,,vv50122Porters_cat_7_to_17,
277,VIT_18s0001g03910,679,0.3266,Nitrate reductase 2 (NR2),E1_7_1_1,,vv10910Nitrogen_metabolism,vv34020Calcium_signaling_pathway
278,VIT_16s0148g00220,669,0.3232,Ser/Thr receptor-like kinase1,,,,
279,VIT_00s0398g00020,664,0.3211,S-receptor kinase KIK1 precursor,,,,
280,VIT_16s0022g01720,661,0.3190,Receptor kinase homolog LRK10,,,,
281,VIT_10s0003g02270,660,0.3181,No hit,,,,
282,VIT_12s0028g01620,655,0.3177,Pentatricopeptide (PPR) repeat,,,,
283,VIT_04s0008g06300,658,0.3160,Leucine-rich repeat family,,,,
284,VIT_16s0050g01900,652,0.3156,Leucine-rich repeat protein kinase,,,,
285,VIT_11s0037g00320,643,0.3127,Serine carboxypeptidase S10,,,,
286,VIT_05s0020g01450,643,0.3102,Heavy-metal-associated domain-containing protein,,,,
287,VIT_05s0020g04210,638,0.3096,Sulfate adenylyltransferase 3,E2_7_7_4,,vv10230Purine_metabolism,vv10450Selenoamino_acid_metabolism
288,VIT_01s0026g01680,637,0.3086,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
289,VIT_11s0016g05220,640,0.3080,Pentatricopeptide (PPR) repeat-containing,,,,
290,VIT_06s0004g01460<br>VIT_06s0004g01450,636,0.3072,
291,VIT_04s0023g00880,630,0.3046,Unknown,,,,
292,VIT_14s0068g00160,630,0.3045,No hit,,,,
293,VIT_05s0020g04540,629,0.3034,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
294,VIT_09s0002g03030,617,0.2986,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
295,VIT_12s0142g00180,615,0.2981,Myosin heavy chain-like protein,K10352,,vv44810Regulation_of_actin_cytoskeleton,
296,VIT_17s0000g08110,611,0.2966,Nodulin MtN3,,,,
297,VIT_12s0059g00980,616,0.2956,Cellulose synthase CSLB04,E2_4_1_12_CSLB04,,vv40006Cell_wall,
298,VIT_03s0038g01520,609,0.2949,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
299,VIT_03s0088g00810,611,0.2940,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
300,VIT_07s0205g00050,607,0.2932,Dihydrouridine synthase 2,K05543,,,
301,VIT_16s0039g01710,598,0.2913,Myb domain protein 9,MYB9,MYB181,vv60044MYB,
302,VIT_15s0046g02410,605,0.2910,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
303,VIT_01s0011g05470,601,0.2902,PGPS/D12,,,,
304,VIT_10s0003g04860,601,0.2899,Receptor kinase TRKa,,,,
305,VIT_13s0067g03740,602,0.2894,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
306,VIT_06s0009g02740,604,0.2891,Pentatricopeptide (PPR) repeat-containing protein,,,,
307,VIT_13s0019g03780,592,0.2881,Lateral organ boundaries protein 11,LBD11_6,,vv60007AS2,
308,VIT_14s0068g01180,595,0.2873,Unknown protein,,,,
309,VIT_04s0008g05070,593,0.2855,Pentatricopeptide (PPR) repeat-containing,,,,
310,VIT_09s0002g06990,586,0.2854,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
311,VIT_09s0002g03120,591,0.2843,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
312,VIT_16s0039g01330,584,0.2840,Receptor kinase homolog LRK10,,,,
313,VIT_16s0098g00630,587,0.2829,BIN2 (brassinosteroid-insensitive 4),BIN4,,vv30005Brassinosteroids_signaling,
314,VIT_13s0067g02360,585,0.2829,Peroxidase  class III,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
315,VIT_14s0108g01080,583,0.2826,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
316,VIT_09s0002g01080,569,0.2747,Lipoxygenase,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
317,VIT_03s0038g00390,566,0.2737,TEL1 (Terminal EAR1-like 1),TEL1,,vv44110Cell_cycle,
318,VIT_14s0068g00130<br>VIT_14s0068g00110<br>VIT_14s0068g00120,560,0.2722,
319,VIT_04s0079g00110,560,0.2716,Kinesin 4 motor protein,K10395,,vv44810Regulation_of_actin_cytoskeleton,
320,VIT_05s0165g00150,556,0.2707,No hit,,,,
321,VIT_05s0020g04360,555,0.2686,Ca2+-ATPase 13 ACA13  plasma membrane,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
322,VIT_07s0005g04070,555,0.2684,Leucine Rich Repeat receptor-like kinase,,,,
323,VIT_05s0094g00560,557,0.2683,Stearoyl-ACP desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
324,VIT_11s0016g04840,552,0.2676,Avr9/Cf-9 rapidly elicited protein 11,,,,
325,VIT_16s0039g02330,556,0.2663,Unknown,,,,
326,VIT_06s0004g04260,548,0.2652,RNA-binding protein,,,,
327,VIT_05s0020g00540,544,0.2631,Alpha-L-arabinofuranosidase,E3_2_1_55,,vv10520Nucleotide_sugars_metabolism,
328,VIT_18s0001g02420,540,0.2601,Aspartic proteinase Asp1 precursor,E3_4_23_x,,,
329,VIT_09s0002g07750,537,0.2595,Disease resistance protein,,,,
330,VIT_09s0002g07810,535,0.2588,No hit,,,,
331,VIT_07s0005g06110,535,0.2582,Pore-forming toxin-like protein Hfr-2,HFR2,,vv50101Channels_and_pores,
332,VIT_01s0011g00420,526,0.2532,RPK1 (receptor-like protein kinase 1),,,,
333,VIT_12s0134g00270,527,0.2532,S-locus lectin protein kinase family,,,,
334,VIT_09s0002g03130,524,0.2517,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
335,VIT_11s0037g00490,521,0.2516,Translation initiation factor eIF-4F,K03260,,vv23013RNA_transport,
336,VIT_18s0072g01050,517,0.2492,SNARE associated gtk16 protein,,,,
337,VIT_18s0001g09790,512,0.2483,S-domain receptor kinase,,,,
338,VIT_00s0294g00060<br>VIT_00s0258g00050,507,0.2455,
339,VIT_08s0007g01560,503,0.2435,Photoassimilate-responsive protein,,,,
340,VIT_11s0037g00710,504,0.2429,Trehalose-phosphate phosphatase,E3_1_3_12,,vv10500Starch_and_sucrose_metabolism,
341,VIT_08s0007g08190,504,0.2422,LOI1 (lovastatin insensitive 1),,,,
342,VIT_05s0049g01400,499,0.2407,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
343,VIT_18s0086g00190,494,0.2397,Permease nonimprinted in Prader-Willi/Angelman,NIPA,,vv50122Porters_cat_7_to_17,
344,VIT_08s0007g02530,498,0.2392,ABA-responsive protein (HVA22) HVA22J,HVA22J,,vv30001ABA_signaling,
345,VIT_13s0067g00470,494,0.2384,Leucine-rich repeat family protein,,,,
346,VIT_00s0286g00110,489,0.2373,S-locus protein kinase,,,,
347,VIT_06s0004g03700,492,0.2364,Phototropin-1,PHOT1,,vv50101Channels_and_pores,
348,VIT_12s0028g03960,489,0.2360,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
349,VIT_02s0012g01940,481,0.2334,Myb KAN2 (KANADI 2),KANADI2_1,,vv60029G2-like,
350,VIT_16s0039g01150<br>VIT_00s0258g00070<br>VIT_00s0258g00060<br>VIT_00s0425g00020<br>VIT_16s0148g00150,484,0.2334,
351,VIT_07s0130g00340<br>VIT_07s0130g00320,481,0.2333,
352,VIT_16s0050g01010,481,0.2329,ATP binding protein,,,,
353,VIT_16s0148g00250,475,0.2301,Zinc finger (C3HC4-type ring finger),ZFC3HC4,,,
354,VIT_12s0035g00180,476,0.2301,Leucine-rich repeat protein kinase,,,,
355,VIT_01s0010g01090,475,0.2294,Peroxidase ATP23a,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
356,VIT_17s0000g02050,468,0.2270,Nudix hydrolase 17,,,,
357,VIT_19s0014g03820,467,0.2254,Myb domain protein 102,MYB102_2,MYB145,vv60044MYB,
358,VIT_09s0054g01390,465,0.2251,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
359,VIT_07s0151g00330,465,0.2239,No hit,,,,
360,VIT_09s0054g01220,457,0.2216,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
361,VIT_01s0010g03210,453,0.2197,HcrVf1 protein,,,,
362,VIT_16s0050g01960,454,0.2194,Curculin (mannose-binding) lectin,,,,
363,VIT_11s0052g01780,443,0.2156,1-deoxy-D-xylulose-5-phosphate synthase,E2_2_1_7,,vv10100Biosynthesis_of_steroids,
364,VIT_04s0043g00370,443,0.2135,Ammonium transporter 1;2,AMT1_2,,vv50101Channels_and_pores,
365,VIT_16s0050g00820,442,0.2133,EMB1691 (embryo defective 1691),,,,
366,VIT_12s0057g01060,439,0.2124,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
367,VIT_06s0004g01550,437,0.2114,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
368,VIT_00s0484g00030,433,0.2108,ARK3 (Arabidopsis Receptor Kinase 3),,,,
369,VIT_17s0000g00040,437,0.2092,Pentatricopeptide (PPR) repeat-containing,,,,
370,VIT_12s0034g01770,435,0.2088,Unknown,,,,
371,VIT_11s0052g01580,432,0.2088,UDP-glucose:anthocyanidin 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
372,VIT_13s0019g01170,433,0.2081,Pentatricopeptide (PPR) repeat-containing protein,,,,
373,VIT_16s0050g01930,429,0.2068,EIX receptor 2,,,,
374,VIT_09s0070g00240,423,0.2048,Cinnamoyl-CoA reductase,E1_2_1_44,,vv10940Phenylpropanoid_biosynthesis,
375,VIT_02s0025g01730,418,0.2025,3-oxoacyl-[acyl-carrier-protein] synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
376,VIT_07s0141g00190,421,0.2024,SAM (and some other nucleotide) binding motif,,,,
377,VIT_03s0038g02460,415,0.2010,CDP-diacylglycerol--inositol 3-phosphatidyltransferase 1,E2_7_8_11,,vv10564Glycerophospholipid_metabolism,vv34070Phosphatidylinositol_signaling_system
378,VIT_18s0001g01240,414,0.1997,Unknown,,,,
379,VIT_16s0098g01410,411,0.1989,Pentatricopeptide (PPR) repeat-containing,,,,
380,VIT_11s0103g00650,413,0.1987,Pathogenesis-related homeodomain protein (PRHA),PRHA_1,VvHB41,vv60034HB,
381,VIT_16s0050g02750,410,0.1987,Zinc finger (C3HC4-type ring finger),ZFC3HC4_40,,vv60078Other_zf-C3HC4,
382,VIT_18s0041g00230,409,0.1984,TIR-NBS-LRR disease resistance,,,,
383,VIT_09s0054g01290,413,0.1983,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
384,VIT_08s0040g02370,407,0.1963,DnaJ homolog  subfamily C  member 19,K09539,,vv50132Primary_active_transporter_cat_A5_to_A8,
385,VIT_07s0104g01670,404,0.1955,HAK5 (High affinity K+ transporter 5),HAK5,,vv50125Porters_cat_66_to_94,
386,VIT_10s0003g05740,402,0.1946,WRKY DNA-binding protein 14,WRKY14,VvWRKY32,vv60066WRKY,
387,VIT_16s0050g01340,402,0.1944,Retrovirus Pol polyprotein from transposon TNT 1-94,,,,
388,VIT_15s0048g02720,397,0.1928,fatty acid elongase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
389,VIT_15s0021g02110,398,0.1927,AP2 domain-containing transcription factor TINY,TINY_8,VvERF029,vv30008Ethylene_signaling,vv60003AP2_EREBP
390,VIT_13s0101g00060,394,0.1919,No hit,,,,
391,VIT_08s0007g09000,397,0.1918,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
392,VIT_11s0149g00070,396,0.1909,Ribosomal protein S6,K02990,,vv23010Ribosome,
393,VIT_11s0016g04880,387,0.1864,Salt-inducible protein kinase,,,,
394,VIT_03s0038g02290,382,0.1857,Amino acid permease 3,AAP3,,vv50123Porters_cat_18_to_29,
395,VIT_12s0055g00430,382,0.1844,Unknown protein,,,,
396,VIT_02s0087g00490,380,0.1832,10-deacetylbaccatin III 10-O-acetyltransferase,E2_3_1_167,,vv10904Diterpenoid_biosynthesis,
397,VIT_03s0017g01290,379,0.1829,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
398,VIT_19s0090g01020,372,0.1799,Molybdopterin biosynthesis protein CNX5,K11996,,vv10790Folate_biosynthesis,vv24122Sulfur_relay_system
399,VIT_07s0005g00880,370,0.1789,fumarate hydratase,E4_2_1_2,,vv10020Citrate_cycle,vv10720Reductive_carboxylate_cycle
400,VIT_16s0050g02740<br>VIT_00s1467g00010<br>VIT_00s0294g00070<br>VIT_16s0039g01210<br>VIT_16s0050g02730<br>VIT_16s0148g00180<br>VIT_16s0148g00420,369,0.1778,
401,VIT_13s0019g01270,365,0.1775,Phytoene synthase,E2_5_1_32,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
402,VIT_06s0004g04790,366,0.1772,MBD5 (methyl-CpG-binding domain 5),,,,
403,VIT_14s0030g00350,359,0.1746,RKF3 (receptor-like kinase IN in flowers 3),RKF3,,vv60042MADS,
404,VIT_18s0089g00690,362,0.1745,CF9,K13446,,vv34626Plant-pathogen_interaction,
405,VIT_16s0148g00070,358,0.1736,Receptor-like protein kinase,,,,
406,VIT_10s0003g00340,358,0.1724,ACR4 (Arabidopsis CRINKLY4),,,,
407,VIT_08s0007g01420,355,0.1719,Glutathione S-transferase 8 GSTU8,E2_5_1_18_GSTU8,,vv10480Glutathione_metabolism,
408,VIT_03s0110g00080,352,0.1699,Unknown,,,,
409,VIT_19s0014g02960,351,0.1695,No hit,,,,
410,VIT_00s0429g00040,348,0.1692,Aspartic proteinase nepenthesin-1 precursor,E3_4_23_12,,,
411,VIT_13s0019g02500,351,0.1692,No hit,,,,
412,VIT_00s0286g00040,348,0.1680,S-locus protein kinase,,,,
413,VIT_04s0023g00620,346,0.1673,Unknown,,,,
414,VIT_04s0008g02250,346,0.1668,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
415,VIT_16s0050g00370,345,0.1661,Receptor Like Protein 47,K13466,,vv34626Plant-pathogen_interaction,
416,VIT_16s0013g00130,340,0.1649,GTP-binding protein HSR1,,,,
417,VIT_16s0022g00660,335,0.1634,Trehalose-6-phosphate phosphatase,E3_1_3_12,,vv10500Starch_and_sucrose_metabolism,
418,VIT_14s0083g01180,340,0.1631,Unknown protein,,,,
419,VIT_19s0093g00060,333,0.1610,Polygalacturonase PGA3,E3_2_1_15,,vv40006Cell_wall,
420,VIT_13s0019g00770,330,0.1589,Lipase GDSL 7,,,,
421,VIT_17s0000g09270,322,0.1561,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
422,VIT_09s0002g05530,322,0.1553,ABC transporter g family pleiotropic drug resistance 12 PDR12,ABCGPDR12,,vv52010ABC_transporters,
423,VIT_04s0008g04230,321,0.1545,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
424,VIT_13s0067g03140,321,0.1542,WRKY DNA-binding protein 70,WRKY70_1,VvWRKY41,vv60066WRKY,
425,VIT_11s0037g00870,317,0.1532,AP2-like ethylene-responsive transcription factor,AP2_1,VvAP2-01,vv30008Ethylene_signaling,vv60003AP2_EREBP
426,VIT_09s0002g00700,317,0.1528,Dormancy/auxin associated protein,DRM3,,vv30003Auxin_signaling,
427,VIT_15s0046g02110,315,0.1517,Late embryogenesis abundant protein Lea14-A,,,,
428,VIT_17s0000g07370,314,0.1516,EDS1 (Enhanced disease susceptibility 1),EDS1,,vv30011Jasmonate_signaling,
429,VIT_14s0068g00930,312,0.1511,Chalcone synthase,E2_3_1_74,,vv10941Flavonoid_biosynthesis,
430,VIT_01s0011g04720,313,0.1510,Multi copper oxidase type 1,,,,
431,VIT_11s0016g05340,311,0.1509,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
432,VIT_07s0031g01710,312,0.1507,WRKY DNA-binding protein 51,WRKY51_3,VvWRKY22,vv60066WRKY,
433,VIT_01s0011g03960,313,0.1506,Protein kinase,,,,
434,VIT_07s0095g00290,310,0.1500,Serine/threonine kinase BRLK,,,,
435,VIT_00s0271g00070,310,0.1498,Pentatricopeptide (PPR) repeat-containing protein,,,,
436,VIT_14s0060g01470,309,0.1496,Calmodulin-binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
437,VIT_07s0095g00790,306,0.1471,Homeodomain GLABROUS12,HDG12_1,,vv60034HB,
438,VIT_17s0000g06390,304,0.1469,Pentatricopeptide (PPR) repeat-containing protein,,,,
439,VIT_02s0087g00630,303,0.1460,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
440,VIT_01s0010g02220,298,0.1445,Zinc finger (C3HC4-type ring finger),ZFC3HC4_200,,vv60078Other_zf-C3HC4,
441,VIT_11s0016g02250,298,0.1436,Unknown protein,,,,
442,VIT_16s0050g01890,291,0.1407,Unknown,,,,
443,VIT_07s0005g03210,287,0.1401,Ethylene-responsive transcription factor ERF098,ERF098_4,VvERF094,vv30008Ethylene_signaling,vv60003AP2_EREBP
444,VIT_00s1372g00010,291,0.1401,Pentatricopeptide (PPR) repeat-containing protein,,,,
445,VIT_16s0050g02500,289,0.1394,Transcription factor MUTE,MUTE_1,,vv60011BHLH,
446,VIT_09s0002g02830,283,0.1367,Light repressible receptor protein kinase,,,,
447,VIT_08s0058g00040,281,0.1360,Verticillium wilt disease resistance protein Ve2,,,,
448,VIT_02s0033g01000,282,0.1359,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
449,VIT_17s0053g00400,282,0.1358,S-receptor protein kinase,,,,
450,VIT_03s0017g01240,278,0.1335,2-nitropropane dioxygenase,E1_13_11_32,,vv10910Nitrogen_metabolism,
451,VIT_02s0025g03320,275,0.1332,CYP86A2,,,,
452,VIT_05s0020g03330,274,0.1326,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
453,VIT_15s0048g01480,272,0.1317,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
454,VIT_13s0067g02100,271,0.1307,Pentatricopeptide (PPR) repeat-containing protein,,,,
455,VIT_12s0134g00320,267,0.1292,S-locus lectin protein kinase family,,,,
456,VIT_05s0020g00760,265,0.1279,Pyruvate dehydrogenase kinase  Mitochondrial,E2_7_11_2,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
457,VIT_09s0002g05990,262,0.1272,6-4 photolyase,K02295,,vv34710Circadian_rhythm,
458,VIT_18s0001g11290,260,0.1258,Signal peptidase 1,K03100,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
459,VIT_09s0018g02100,261,0.1255,Anthocyaninless2 (ANL2),ANL2_2,,vv60034HB,
460,VIT_14s0083g00850,258,0.1245,Lipase GDSL 7,,,,
461,VIT_18s0001g03160,248,0.1200,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
462,VIT_15s0048g03000,247,0.1198,GTPase RABA3,K07976,,,
463,VIT_01s0026g01670,246,0.1192,Pectate lyase  N-terminal,E4_2_2_2,,vv40006Cell_wall,
464,VIT_04s0008g05470,246,0.1192,EIN3-binding F-box protein 2,EBF2,,vv30008Ethylene_signaling,
465,VIT_00s0532g00070,247,0.1192,CRK10 (cysteine-rich RLK10); kinase,,,,
466,VIT_00s0388g00010,246,0.1190,Serine/threonine kinase,,,,
467,VIT_17s0000g05310,243,0.1181,Pre-mRNA cleavage complex II protein Clp1,,,,
468,VIT_03s0017g00660,244,0.1176,Nematode resistance-like protein,,,,
469,VIT_16s0039g02790,243,0.1174,No hit,,,,
470,VIT_05s0020g04560,238,0.1146,Armadillo/beta-catenin repeat protein / U-box domain-containing protein,,,,
471,VIT_09s0002g06920,236,0.1143,Unknown protein,,,,
472,VIT_07s0129g00990,237,0.1143,Protein kinase,,,,
473,VIT_13s0106g00060,229,0.1107,Ankyrin repeat,,,,
474,VIT_01s0011g03440,228,0.1100,DNA mismatch repair protein,,,,
475,VIT_04s0023g02710,228,0.1098,No hit,,,,
476,VIT_12s0028g01950,222,0.1083,Protein kinase Xa21,K13437,,vv34626Plant-pathogen_interaction,
477,VIT_11s0052g00960,221,0.1065,Syntaxin,,,,
478,VIT_14s0006g02990,217,0.1049,3-ketoacyl-CoA synthase,,,,
479,VIT_06s0004g07870,214,0.1037,CBL-interacting protein kinase 16,,,,
480,VIT_01s0011g01070,211,0.1018,No hit,,,,
481,VIT_18s0001g14940,211,0.1015,Pentatricopeptide (PPR) repeat-containing,,,,
482,VIT_04s0008g00780,210,0.1011,Unknown,,,,
483,VIT_07s0005g06060,208,0.1000,Pore-forming toxin-like protein Hfr-2,HFR2,,vv50101Channels_and_pores,
484,VIT_06s0061g00060,205,0.0995,THUMP domain-containing protein 1,,,,
485,VIT_01s0026g02240,205,0.0992,ANTR2 (anion transporter 2,ANTR2,,vv50121Porters_cat_1_to_6,
486,VIT_01s0011g01290,198,0.0958,N-carbamyl-L-amino acid amidohydrolase,E3_5_1_6,,vv10240Pyrimidine_metabolism,vv10410Beta-alanine_metabolism
487,VIT_05s0077g01020,198,0.0958,GCN5 N-acetyltransferase (GNAT),GCN5_24,,vv60082GNAT,
488,VIT_05s0102g00830,198,0.0957,Unknown protein,,,,
489,VIT_00s0361g00090,198,0.0954,Phototropic-responsive NPH3 protein,,,,
490,VIT_05s0124g00080,197,0.0954,No hit,,,,
491,VIT_12s0134g00180,197,0.0949,Unknown,,,,
492,VIT_01s0011g04010,195,0.0940,Catalytic,,,,
493,VIT_12s0059g01650,191,0.0922,Division site determinant MinD  Plastid,MIND1,,vv44110Cell_cycle,
494,VIT_16s0148g00280,187,0.0907,Receptor kinase homolog LRK10,,,,
495,VIT_14s0083g00250,187,0.0904,No hit,,,,
496,VIT_14s0108g00190,187,0.0904,Aldose 1-epimerase,E5_1_3_3,,vv10010Glycolysis,
497,VIT_16s0039g01670,186,0.0904,Cinnamoyl-CoA reductase,E1_2_1_44,,vv10940Phenylpropanoid_biosynthesis,
498,VIT_16s0050g02710,186,0.0899,RPK1 (receptor-like protein kinase 1),,,,
499,VIT_19s0090g01550,186,0.0896,Mo25,K08272,,vv34150mTOR_signaling_pathway,
500,VIT_01s0026g01070,184,0.0895,Unknown protein,,,,
501,VIT_06s0004g07740,184,0.0891,Cationic peroxidase 1 precursor,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
502,VIT_00s0391g00050,184,0.0891,Unknown protein,,,,
503,VIT_16s0050g00630,182,0.0880,Prolyl 4-hydroxylase,E1_14_11_2,,vv10330Arginine_and_proline_metabolismis,
504,VIT_04s0008g05760,180,0.0870,WRKY DNA-binding protein 18,WRKY18_2,VvWRKY08,vv60066WRKY,
505,VIT_04s0044g01860,178,0.0866,Auxin efflux carrier,AUXEFF,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
506,VIT_14s0030g00010,178,0.0855,Unknown protein,,,,
507,VIT_07s0005g04550,173,0.0836,Brix domain-containing protein,,,,
508,VIT_03s0088g01170,173,0.0836,Proline iminopeptidase,E3_4_11_5,,vv10330Arginine_and_proline_metabolism,
509,VIT_00s2745g00010,172,0.0835,Receptor kinase RK20-1,,,,
510,VIT_04s0043g00780,172,0.0835,Unknown,,,,
511,VIT_00s0357g00090,172,0.0834,Unknown protein,,,,
512,VIT_12s0057g01450,171,0.0832,Subtilisin protease,,,,
513,VIT_08s0040g03120,173,0.0831,Pseudo-response regulator 7 (APRR7),APRR7_1,,vv30007Cytokinin_signaling,vv34710Circadian_rhythm
514,VIT_14s0006g01790,170,0.0827,Beta-mannosidase,E3_2_1_25,,vv10511N-Glycan_degradation,
515,VIT_01s0026g00720,171,0.0826,Unknown protein,,,,
516,VIT_06s0004g00120,171,0.0826,Zinc finger (C3HC4-type ring finger),ZFC3HC4_41,,vv60078Other_zf-C3HC4,
517,VIT_09s0002g07720,171,0.0823,Leucine-rich repeat family protein,,,,
518,VIT_08s0007g00910,169,0.0821,No hit,,,,
519,VIT_03s0110g00020,167,0.0804,Unknown,,,,
520,VIT_02s0087g00260,165,0.0795,RPD1 (root primordium defective 1),,,,
521,VIT_02s0025g02960,164,0.0789,Naringenin 2-oxoglutarate 3-dioxygenase,E1_14_11_9,,vv10941Flavonoid_biosynthesis,
522,VIT_04s0008g00330,162,0.0783,Clavata1 receptor kinase (CLV1),,,,
523,VIT_11s0052g00930,161,0.0777,Transcription factor  E2F and DP-related E2FR1,E2FREL,,vv44110Cell_cycle,vv60056SET_PCG
524,VIT_13s0067g00380,160,0.0772,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
525,VIT_16s0022g02040,155,0.0748,PBS2 (PPHB susceptible 2),K13430,,vv34626Plant-pathogen_interaction,
526,VIT_05s0077g01650,154,0.0745,Major allergen Pru ar 1,,,,
527,VIT_07s0095g00160,153,0.0740,Serine/threonine kinase BRLK,,,,
528,VIT_01s0150g00300,153,0.0738,Indole-3-acetic acid amido synthetase,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
529,VIT_08s0007g00070,152,0.0738,RNA recognition motif (RRM)-containing protein,,,,
530,VIT_09s0002g03060,151,0.0734,Leucine-rich repeat protein kinase,,,,
531,VIT_11s0016g04910,151,0.0729,PINOID,PINOID,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
532,VIT_07s0185g00040,152,0.0726,Unknown protein,,,,
533,VIT_10s0092g00040,149,0.0718,Toprim domain-containing protein,,,,
534,VIT_19s0027g00740,148,0.0714,Inhibitor of apoptosis,,,,
535,VIT_19s0090g01050,147,0.0713,Endo-beta-1 4-glucanase,E3_2_1_4,,vv40006Cell_wall,
536,VIT_17s0000g03390,147,0.0707,Calmodulin binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
537,VIT_11s0149g00210,146,0.0704,H(+)-ATPase 8 AHA8,K01535,,vv10190Oxidative_phosphorylation,vv50131Primary_active_transporter_cat_A2_to_A4
538,VIT_05s0062g00880,145,0.0698,Ribosomal protein S11,K02948,,vv23010Ribosome,
539,VIT_06s0080g01040,144,0.0696,PR5K (PR5-like receptor kinase),,,,
540,VIT_04s0008g00740,143,0.0687,Protein phosphatase 2C,E3_1_3_16,,,
541,VIT_08s0058g00140,140,0.0676,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
542,VIT_02s0012g01620,138,0.0674,RNA recognition motif (RRM)-containing,,,,
543,VIT_13s0067g01890,137,0.0665,Glycosyl hydrolase family 85,,,,
