Vv_m2,2000,1000,VIT_03s0063g01730
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
284,VIT_10s0003g02500,673,0.3245,Malate dehydrogenase  cytoplasmic 1,E1_1_1_37,,vv10020Citrate_cycle,vv10620Pyruvate_metabolism
285,VIT_19s0014g00670,665,0.3219,LRR receptor-like serine/threonine-protein kinase,,,,
286,VIT_00s2015g00020,664,0.3219,F-box family protein,,,,
287,VIT_14s0066g01010,651,0.3162,Myb domain protein 98,MYB98_1,MYB184,vv60044MYB,
288,VIT_15s0048g01010,651,0.3134,2'-hydroxy isoflavone/dihydroflavonol reductase,E1_3_1_45,,vv10943Isoflavonoid_biosynthesis,
289,VIT_10s0003g03270,648,0.3124,Inward rectifying potassium channel,SIRK,,vv30001ABA_signaling,vv50101Channels_and_pores
290,VIT_04s0008g03990,643,0.3118,Unknown,,,,
291,VIT_11s0037g01400,642,0.3104,Zinc finger (C3HC4-type ring finger),ZFC3HC4_80,,vv60078Other_zf-C3HC4,
292,VIT_08s0056g00250,641,0.3100,Harpin-induced 1,,,,
293,VIT_19s0090g00200,638,0.3085,Unknown protein,,,,
294,VIT_18s0166g00040,635,0.3080,Protein kinase Xa21,,,,
295,VIT_14s0006g01680,642,0.3078,CYP96A10,,,,
296,VIT_10s0003g04940,637,0.3076,Acyl-CoA synthetases (Acyl-activating enzyme 14),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
297,VIT_06s0004g01480,630,0.3052,Lipoxygenase LOX1,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
298,VIT_16s0022g00870,621,0.3016,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
299,VIT_05s0020g03700,621,0.3006,GCN5 N-acetyltransferase (GNAT),GCN5_9,,vv60082GNAT,
300,VIT_15s0048g02510,622,0.2998,Basic helix-loop-helix (bHLH) family,BHLHDOM_35,,vv60011BHLH,
301,VIT_00s0483g00040,616,0.2992,No hit,,,,
302,VIT_11s0016g04410,615,0.2985,Unknown protein,,,,
303,VIT_08s0007g05140,613,0.2971,MAP70 protein .,,,,
304,VIT_03s0063g01930,611,0.2956,DC1 domain-containing protein,,,,
305,VIT_01s0026g01070,609,0.2952,Unknown protein,,,,
306,VIT_09s0002g00780,607,0.2928,Vesicle transport protein (AtSEC22),K08517,,vv24130SNARE_interactions_in_vesicular_transport,vv44145Phagosome
307,VIT_00s0214g00040,608,0.2927,Lectin phloem protein 2-like B1 PP2-B1,,,,
308,VIT_08s0007g06220,605,0.2927,No hit,,,,
309,VIT_08s0007g08780,604,0.2926,Unknown protein,,,,
310,VIT_15s0024g01850,600,0.2894,Taxadiene 5-alpha-hydroxylase cytochrome P450,E1_14_99_37,,vv10904Diterpenoid_biosynthesis,
311,VIT_14s0128g00010,596,0.2886,No hit,,,,
312,VIT_18s0001g14930,599,0.2884,Unknown protein,,,,
313,VIT_11s0103g00370,595,0.2877,Cd2+-exporting ATPase HMA2 (Heavy metal ATPase 2),K01532,,vv50131Primary_active_transporter_cat_A2_to_A4,
314,VIT_06s0004g04750,599,0.2876,Beta-1 3 glucanase,E3_2_1_6,,,
315,VIT_05s0102g00740,594,0.2868,Leucin-rich repeat protein kinase,,,,
316,VIT_02s0033g01210,586,0.2850,Cyclops,,,,
317,VIT_17s0000g01060,582,0.2820,No hit,,,,
318,VIT_17s0000g09980,585,0.2819,REF6 (relative of early flowering 6),REF6,,vv30009Flower_development,vv60038Jumonji
319,VIT_14s0066g02270,577,0.2806,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
320,VIT_02s0025g01700,575,0.2780,RNA polymerase II transcriptional coactivator KELP,KELP_1,,vv60081COAP15,
321,VIT_02s0025g01780,573,0.2772,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
322,VIT_02s0012g01000,577,0.2769,Protein tyrosine phosphatase,K01104,,,
323,VIT_00s0218g00070,568,0.2748,Methylmalonate semi-aldehyde dehydrogenase,E1_2_1_27,,vv10280Valine_leucine_and_isoleucine_degradation,vv10640Propanoate_metabolism
324,VIT_13s0019g02340,566,0.2734,Unknown protein,,,,
325,VIT_14s0068g01180,563,0.2712,Unknown protein,,,,
326,VIT_01s0011g04830,557,0.2688,Extensin,EXTENSIN,,vv40006Cell_wall,
327,VIT_07s0151g01040,550,0.2682,Ent-kaurene synthase A  chloroplast precursor,E5_5_1_13,,vv10904Diterpenoid_biosynthesis,
328,VIT_17s0000g03900,547,0.2658,No hit,,,,
329,VIT_01s0146g00380,540,0.2618,LITAF-domain-containing protein,,,,
330,VIT_08s0040g02450,541,0.2615,Unknown protein,,,,
331,VIT_08s0105g00330,542,0.2607,Enhanced silencing phenotype 4 ESP4 symplekin,K06100,,vv23015mRNA_surveillance_pathway,
332,VIT_11s0016g00740,539,0.2603,Receptor-like protein kinase 3,,,,
333,VIT_01s0011g01340<br>VIT_01s0011g01330,538,0.2595,
334,VIT_15s0024g00740,531,0.2570,No hit,,,,
335,VIT_03s0038g03080,526,0.2553,Catechol O-methyltransferase,E2_1_1_6,,vv10350Tyrosine_metabolism,
336,VIT_08s0032g00200,518,0.2507,No hit,,,,
337,VIT_19s0027g01120,516,0.2504,Lateral organ boundaries protein 4,LBD4_1,,vv60007AS2,
338,VIT_05s0029g00710,517,0.2494,RPD1 (root primordium defective 1),,,,
339,VIT_04s0044g01380,516,0.2494,Myb domain protein 52,MYB52_3,MYB166,vv60044MYB,
340,VIT_06s0004g07640,517,0.2484,Pentatricopeptide (PPR) repeat-containing protein,,,,
341,VIT_02s0012g00600,508,0.2449,Vacuolar protein sorting 55,VPS55,,vv50109Incompletely_characterized_transport_systems,
342,VIT_14s0030g01650,504,0.2448,Unknown protein,,,,
343,VIT_14s0030g02080,504,0.2443,Ca2+-ATPase 12 ACA12  plasma membrane,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
344,VIT_05s0029g01120<br>VIT_05s0102g00550<br>VIT_05s0102g00640,502,0.2436,
345,VIT_12s0034g02310,494,0.2396,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
346,VIT_12s0028g03110,497,0.2393,Caffeoyl-CoA 3-O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
347,VIT_18s0001g13910,493,0.2382,Unknown protein,,,,
348,VIT_11s0016g03250,492,0.2372,Lachrymatory factor synthase,,,,
349,VIT_07s0104g00970,491,0.2365,Histone H2AXb HTA3,H2AXb,,,
350,VIT_07s0104g01400,487,0.2359,Glutaredoxin,,,,
351,VIT_06s0004g04280,492,0.2357,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
352,VIT_17s0000g06580,489,0.2349,Vesicle transport v-SNARE 11,K08493,,vv24130SNARE_interactions_in_vesicular_transport,
353,VIT_18s0001g02820,488,0.2347,Transducin protein,,,,
354,VIT_13s0067g02070,482,0.2332,Kelch repeat-containing protein,,,,
355,VIT_01s0010g01000,481,0.2325,NIK1 (NSP- interacting  kinase 1),,,,
356,VIT_02s0025g03460,478,0.2318,Eukaryotic translation initiation factor,,,,
357,VIT_12s0028g03470,478,0.2303,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
358,VIT_18s0001g07360,473,0.2296,ER6 protein universal stress protein (USP) family,USPER6,,vv30008Ethylene_signaling,
359,VIT_04s0008g05110,474,0.2288,Unknown,,,,
360,VIT_06s0061g01330,467,0.2278,Ribosomal protein L24 60S,K02896,,vv23010Ribosome,
361,VIT_01s0010g01360,469,0.2260,No hit,,,,
362,VIT_19s0138g00100,462,0.2246,No hit,,,,
363,VIT_14s0060g02370,461,0.2232,DegP protease,E3_4_21_107,,,
364,VIT_11s0016g02840,464,0.2229,Adaptor-related protein complex 4  sigma 1 sub,AP4S1,,vv50110Protein_coat,
365,VIT_12s0142g00120,457,0.2228,Nuclear movement protein,,,,
366,VIT_01s0010g01330,460,0.2228,No hit,,,,
367,VIT_11s0118g00780,459,0.2222,Zinc finger (C3HC4-type ring finger),ZFC3HC4_135,,vv60078Other_zf-C3HC4,
368,VIT_09s0002g03000,451,0.2181,Leucine-rich repeat protein kinase,,,,
369,VIT_01s0010g02340,450,0.2177,Anthranilate N-benzoyltransferase,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
370,VIT_18s0001g13620,446,0.2162,No hit,,,,
371,VIT_05s0020g01760,443,0.2153,Glutaredoxin-like protein,,,,
372,VIT_12s0035g00680,444,0.2148,ACR4 (Arabidopsis CRINKLY4),,,,
373,VIT_18s0001g12990,442,0.2143,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
374,VIT_05s0077g00740,442,0.2137,Prefoldin subunit 3,,,,
375,VIT_09s0002g03620,438,0.2121,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
376,VIT_04s0008g04800,436,0.2120,Transferase,,,,
377,VIT_18s0001g07680,437,0.2117,Rab geranylgeranyl transferase,E2_5_1_60,,vv10100Biosynthesis_of_steroids,
378,VIT_19s0027g00130,429,0.2073,Translation initiation factor IF-2  chloroplast,K02519,,,
379,VIT_09s0002g01140,426,0.2067,Tetratricopeptide helical,,,,
380,VIT_18s0001g07520,426,0.2058,Mechanosensitive ion channel MSCS-like 2,MSL2,,vv50101Channels_and_pores,
381,VIT_16s0098g00450,422,0.2030,No hit,,,,
382,VIT_00s1897g00010,420,0.2016,Ribosomal protein L21,K02888,,vv23010Ribosome,
383,VIT_10s0092g00120,411,0.1999,Gamma-soluble NSF attachment protein (GSNAP),GSNAP,,vv24130SNARE_interactions_in_vesicular_transport,
384,VIT_00s0229g00080<br>VIT_00s0459g00030,410,0.1987,
385,VIT_12s0059g01870,408,0.1966,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
386,VIT_09s0096g00960,406,0.1961,Binding,,,,
387,VIT_09s0002g04760,404,0.1957,SNF1-related protein kinase regulatory subunit beta-2 (AKIN beta-2),K08800,,,
388,VIT_14s0083g00990,397,0.1919,IMP dehydrogenase,E1_1_1_205,,vv10230Purine_metabolism,
389,VIT_00s0125g00290,395,0.1911,Lateral organ boundaries domain protein 4 (LBD4),LBD4_2,,vv60007AS2,
390,VIT_04s0008g02850,394,0.1903,Proteasome 20S beta subunit A (PBA1) (PRCD),K02738a,,vv23050Proteasome,
391,VIT_11s0016g03570,393,0.1890,No hit,,,,
392,VIT_08s0007g01720,390,0.1887,Reticulon family protein (RTNLB12),,,,
393,VIT_01s0010g01080,387,0.1880,Phosphoribulokinase/uridine kinase,E2_7_1_48,,vv10240Pyrimidine_metabolism,
394,VIT_06s0061g00780,388,0.1869,Zinc finger (C2H2 type) family,C2H2FAM_39,,vv60017C2H2,
395,VIT_17s0000g03360,386,0.1860,No hit,,,,
396,VIT_07s0104g01420,381,0.1853,Glutaredoxin,,,,
397,VIT_10s0003g04460,384,0.1851,ABC transporter C member 11,K05671,,vv52010ABC_transporters,
398,VIT_08s0056g00050,377,0.1815,Scarecrow transcription factor 23 (SCL23),SCL23_2,,vv60032GRAS,
399,VIT_13s0019g00770,374,0.1807,Lipase GDSL 7,,,,
400,VIT_18s0001g06520,370,0.1796,Isoamylase protein.,E2_4_1_18,,vv10500Starch_and_sucrose_metabolism,
401,VIT_18s0001g00460,369,0.1791,Unknown protein,,,,
402,VIT_11s0118g00710,369,0.1789,Glycerol-3-phosphate transporter,G3PP,,vv50121Porters_cat_1_to_6,
403,VIT_11s0016g02160,370,0.1783,Unknown protein,,,,
404,VIT_04s0008g01050,369,0.1783,Unknown,,,,
405,VIT_00s1522g00010,369,0.1781,No hit,,,,
406,VIT_09s0054g01160,362,0.1756,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
407,VIT_03s0017g01790,365,0.1752,Ribosomal protein L20,K02887,,vv23010Ribosome,
408,VIT_14s0030g02190,361,0.1740,FtsH protease,K03798,,vv50133Primary_active_transporter_cat_A9_to_A18,
409,VIT_08s0007g02620,360,0.1736,Ribosomal protein S17 (RPS17A) 40S,K02961,,vv23010Ribosome,
410,VIT_08s0032g00140,355,0.1706,F-box family protein,,,,
411,VIT_19s0015g00690,347,0.1684,Nitrate-responsive NOI protein,,,,
412,VIT_04s0023g03340,343,0.1660,Adaptor-related protein complex 2  sigma 1 sub,AP2S1,,vv50110Protein_coat,
413,VIT_16s0050g02630,340,0.1646,FtsH protease that is localized to the chloroplast,K03798,,vv50133Primary_active_transporter_cat_A9_to_A18,
414,VIT_09s0002g02210,337,0.1639,Adhesion of calyx edges (ACE),,,,
415,VIT_08s0007g01370,338,0.1631,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
416,VIT_07s0005g05140,336,0.1626,Zinc finger (HIT type) family protein,ZFHIT_2,,vv60080Other_zf,
417,VIT_06s0004g04660,336,0.1622,No hit,,,,
418,VIT_13s0019g04940,338,0.1621,KOW domain-containing factor family protein,KOWDOM,,,
419,VIT_00s0404g00020,335,0.1617,MAPK activating protein C22orf5,,,,
420,VIT_11s0016g01280,333,0.1610,DNA-directed RNA polymerase III subunit C4,K03026,,vv23020RNA_polymerase,
421,VIT_12s0034g00920,333,0.1606,No hit,,,,
422,VIT_02s0012g01850,330,0.1596,Syntaxin 7,K08488,,vv24130SNARE_interactions_in_vesicular_transport,vv44145Phagosome
423,VIT_07s0141g00180,325,0.1569,POR (PORCINO),PORCINO,,vv44810Regulation_of_actin_cytoskeleton,
424,VIT_04s0210g00060,323,0.1566,Mucin-like protein,K06568,,,
425,VIT_02s0025g01950,325,0.1557,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
426,VIT_13s0047g01060,319,0.1549,No hit,,,,
427,VIT_09s0002g04310,319,0.1546,Rho guanyl-nucleotide exchange factor ROPGEF8,ROPGEF8,,,
428,VIT_07s0005g05790,317,0.1545,VAMP726 (VESICLE-associated membrane protein),K08511,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
429,VIT_01s0011g00100,315,0.1531,MADS-box APETALA 1,APETALA1_2,,vv30009Flower_development,vv60042MADS
430,VIT_12s0028g02600,315,0.1520,Cysteine proteinase,E3_4_22_x,,,
431,VIT_13s0019g00080,308,0.1485,Unknown protein,,,,
432,VIT_13s0084g00250,306,0.1485,Steroid sulfotransferase,E2_8_2_15,,vv11000Single_reactions,
433,VIT_15s0046g03240,305,0.1474,Unknown protein,,,,
434,VIT_06s0061g01260,301,0.1452,EMB1211 (embryo defective 1211),,,,
435,VIT_08s0040g02200,300,0.1451,Peroxidase ATP2a,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
436,VIT_03s0063g02120,297,0.1443,Minor allergen,,,,
437,VIT_17s0000g04620,297,0.1431,Unknown protein,,,,
438,VIT_08s0007g05950,294,0.1425,Purple acid phosphatase 16 ATPAP16/PAP16,E3_1_3_2,,vv10740Riboflavin_metabolism,
439,VIT_13s0019g04530,296,0.1423,Early flowering 6,ELF6_1,,vv34710Circadian_rhythm,vv60038Jumonji
440,VIT_03s0038g01960,294,0.1422,Proline-rich family protein,,,,
441,VIT_06s0004g01820,293,0.1419,Zf A20 and AN1 domain-containing stress-associated protein 2,SAP2_3,,vv60077Other_zf-AN1,
442,VIT_04s0023g03700,292,0.1408,Unknown protein,,,,
443,VIT_09s0002g02620,292,0.1406,Lectin jacalin,,,,
444,VIT_04s0079g00480,291,0.1404,Homeodomain GLABROUS11,HDG11_2,VvHB16,vv60034HB,
445,VIT_14s0030g00720,288,0.1396,FRL2 (FRIGIDA like 2),FRL,,vv30009Flower_development,
446,VIT_00s0187g00320,287,0.1388,Cellulase,E3_2_1_4,,vv40006Cell_wall,
447,VIT_11s0149g00150,286,0.1379,No hit,,,,
448,VIT_08s0058g01270,281,0.1364,Zinc finger (C3HC4-type ring finger),ZFC3HC4_94,,vv60078Other_zf-C3HC4,
449,VIT_05s0029g01310,282,0.1363,Actin related protein 2/3 complex  subunit 4,K05755,,vv44810Regulation_of_actin_cytoskeleton,
450,VIT_18s0001g03010,278,0.1346,BZIP transcription factor,BZIPDOM_12,VvbZIP54,vv60012BZIP,
451,VIT_15s0048g00120,276,0.1339,Unknown,,,,
452,VIT_11s0016g00310,276,0.1333,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
453,VIT_09s0002g01850,275,0.1330,HAB1 (homology toABI1),HAB1,,vv30001ABA_signaling,
454,VIT_06s0004g06070,274,0.1328,Unknown protein,,,,
455,VIT_01s0011g03350,274,0.1324,PRP4 pre-mRNA processing factor 4 homolog B,,,,
456,VIT_05s0049g01410,273,0.1322,Phosphate transporter 1,PHO1,,vv50125Porters_cat_66_to_94,
457,VIT_18s0001g06630,270,0.1308,No hit,,,,
458,VIT_10s0116g00680,271,0.1307,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
459,VIT_02s0012g01060,270,0.1306,ABC protein 6 non-intrinsic,K09015,,vv52010ABC_transporters,
460,VIT_04s0044g01990,269,0.1298,Lectin protein kinase,,,,
461,VIT_04s0069g00890,266,0.1293,Structural maintenance of chromosomes SMC3,K06669,,vv44110Cell_cycle,
462,VIT_00s1241g00010,264,0.1287,Myb domain protein 85,MYB85_3,MYB190,vv60044MYB,
463,VIT_16s0039g00740,266,0.1286,Histone-lysine N-methyltransferase ASHH3,E2_1_1_43ASHH3_1,,vv10300Lysine_biosynthesis,vv60056SET_PCG
464,VIT_08s0007g09040,261,0.1266,DnaJ homolog  subfamily A  member 5,K09506_2,,vv50132Primary_active_transporter_cat_A5_to_A8,vv60017C2H2
465,VIT_14s0068g00420,260,0.1257,Alpha-amylase isozyme C2 precursor,E3_2_1_1,,vv10500Starch_and_sucrose_metabolism,
466,VIT_07s0104g01240,261,0.1257,DegP2 protease,E3_4_21_107,,,
467,VIT_09s0002g00260,257,0.1247,Unknown protein,,,,
468,VIT_09s0018g00560,257,0.1242,Unknown protein,,,,
469,VIT_09s0002g00320,256,0.1241,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
470,VIT_08s0007g04910,256,0.1240,Dual specificity phosphatase Cdc25,CDC25,,vv44110Cell_cycle,
471,VIT_08s0056g00770,255,0.1234,Unknown protein,,,,
472,VIT_11s0118g00030,255,0.1233,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
473,VIT_11s0016g00540,257,0.1233,Respiratory burst oxidase protein E (RBOHE),RBOHE,,vv50105Transport_electron_carriers,
474,VIT_06s0004g02280,254,0.1228,Translocation protein SEC62,K12275,,vv23060Protein_export,vv24141Protein_processing_in_endoplasmic_reticulum
475,VIT_16s0098g00970,253,0.1220,Subtilisin serine protease,SBT3_5_1,,vv50101Channels_and_pores,vv60085MTERF
476,VIT_12s0057g00370,253,0.1220,Polygalacturonase PGA3,E3_2_1_15,,vv40006Cell_wall,
477,VIT_07s0005g03440,248,0.1204,Structural maintenance of chromosomes (SMC1),K06636,,vv44110Cell_cycle,
478,VIT_14s0128g00930,250,0.1204,No hit,,,,
479,VIT_01s0127g00810,250,0.1201,Adaptor-related protein complex 1  sigma 2,AP1S2,,vv50110Protein_coat,
480,VIT_17s0000g00620,246,0.1199,Protein kinase CRK1,,,,
481,VIT_01s0146g00410,246,0.1190,GEM-like protein 5,,,,
482,VIT_07s0005g01310,245,0.1185,Threonyl-tRNA synthetase  class IIa,E6_1_1_3,,vv10260Glycine_serine_and_threonine_metabolism,vv20970Aminoacyl-tRNA_biosynthesis
483,VIT_08s0007g00630,241,0.1163,No hit,,,,
484,VIT_02s0087g00190,241,0.1158,SH3 domain-containing protein 2,SH3P2,,vv50110Protein_coat,
485,VIT_10s0116g00840,239,0.1157,Unknown,,,,
486,VIT_01s0011g01090,235,0.1139,Unknown protein,,,,
487,VIT_08s0007g06280,235,0.1136,Unknown,,,,
488,VIT_12s0035g00050,234,0.1130,No hit,,,,
489,VIT_02s0087g00260,228,0.1104,RPD1 (root primordium defective 1),,,,
490,VIT_19s0014g02740,222,0.1085,Metallothionein,,,,
491,VIT_04s0023g00620,225,0.1081,Unknown,,,,
492,VIT_18s0041g01250,221,0.1072,Amino acid permease 1,AAP1,,vv50123Porters_cat_18_to_29,
493,VIT_02s0154g00560,221,0.1070,No hit,,,,
494,VIT_02s0087g00380,219,0.1054,No hit,,,,
495,VIT_12s0028g01850,218,0.1049,Receptor kinase TRKe,,,,
496,VIT_09s0002g06750,218,0.1049,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
497,VIT_11s0052g00260,217,0.1047,Unknown protein,,,,
498,VIT_17s0000g02460,217,0.1042,Wuschel related homeobox 1,WOX1_2,VvHB57,vv60034HB,
499,VIT_18s0001g07540,214,0.1037,No hit,,,,
500,VIT_03s0088g00950,214,0.1031,Unknown protein,,,,
501,VIT_19s0014g01200,211,0.1026,No hit,,,,
502,VIT_01s0010g00610,208,0.1010,DNA glycosylase,,,,
503,VIT_18s0001g14390,209,0.1009,Transducin protein,,,,
504,VIT_00s0324g00040,208,0.1004,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
505,VIT_16s0050g01570,207,0.1003,Synbindin TRAPPC1,TRAPPC1,,vv50110Protein_coat,
506,VIT_05s0062g00120,206,0.0996,Ribosomal protein S8 (RPS8B) 40S,K02994,,vv23010Ribosome,
507,VIT_16s0050g00720,206,0.0989,Ubiquitin-protein ligase ASK21,ASK21,,vv30003Auxin_signaling,
508,VIT_01s0026g01670,204,0.0986,Pectate lyase  N-terminal,E4_2_2_2,,vv40006Cell_wall,
509,VIT_07s0141g00090,203,0.0979,Fatty acid elongase 1,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
510,VIT_18s0001g14530,199,0.0962,Ubiquitin-protein ligase CIP8 (COP1-interacting protein 8),CIP8,,vv24120Ubiquitin_mediated_proteolysis,
511,VIT_06s0004g03490,196,0.0954,Nuclear transcription factor Y subunit B related,NFYBREL_5,,vv60021CCAAT,
512,VIT_13s0019g02650,196,0.0949,U4/U6 small nuclear ribonucleoprotein SNU13,K12845,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv23040Spliceosome
513,VIT_07s0005g03450,196,0.0948,Structural maintenance of chromosomes (SMC1),K06636,,vv44110Cell_cycle,
514,VIT_01s0010g02500,194,0.0937,Lysine histidine transporter 1,LHT1,,vv50123Porters_cat_18_to_29,
515,VIT_17s0000g03910,192,0.0935,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
516,VIT_01s0011g02520,193,0.0930,EXS family protein / ERD1/XPR1/SYG1,ERD1,,vv50125Porters_cat_66_to_94,
517,VIT_07s0005g03290,192,0.0929,Inorganic phosphate transporter 1-4,PHT1_4,,vv50121Porters_cat_1_to_6,
518,VIT_18s0072g00230,193,0.0928,ATPase,,,,
519,VIT_19s0014g02690,193,0.0927,Unknown protein,,,,
520,VIT_13s0106g00110<br>VIT_12s0059g00030<br>VIT_12s0034g00970<br>VIT_12s0034g00780<br>VIT_12s0034g00950<br>VIT_00s0269g00080<br>VIT_16s0013g00940<br>VIT_12s0034g00410<br>VIT_12s0034g00800,186,0.0895,
521,VIT_08s0105g00250,184,0.0894,Aluminum activated malate transporter 1,ALMT1,,vv50125Porters_cat_66_to_94,
522,VIT_00s0647g00010,185,0.0888,WD40,,,,
523,VIT_12s0057g01060,175,0.0848,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
524,VIT_08s0007g07540,174,0.0839,HNH endonuclease domain-containing protein,,,,
525,VIT_04s0023g03160,173,0.0838,Unknown protein,,,,
526,VIT_17s0000g06530,172,0.0831,No hit,,,,
527,VIT_11s0037g00840,172,0.0830,Tetratricopeptide repeat (TPR)-containing,,,,
528,VIT_05s0136g00300,169,0.0816,No hit,,,,
529,VIT_17s0000g06560,167,0.0811,Retrovirus Pol polyprotein from transposon TNT 1-94,,,,
530,VIT_18s0001g06200,165,0.0802,Phosphotyrosyl phosphatase activator (PTPA),,,,
531,VIT_08s0040g01660,166,0.0798,No hit,,,,
532,VIT_18s0001g03200,162,0.0789,Emp24/gp25L/p24,EMP24,,vv50110Protein_coat,
533,VIT_19s0027g01150,163,0.0786,Phenylalanine-tRNA synthetase,E6_1_1_20,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,vv20970Aminoacyl-tRNA_biosynthesis
534,VIT_11s0065g00840,162,0.0782,EIF4-gamma/eIF5/eIF2-epsilon domain-containing protein,K03240,,,
535,VIT_06s0080g01000,159,0.0773,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
536,VIT_13s0084g00090,159,0.0771,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
537,VIT_00s1405g00020,159,0.0769,WD40,,,,
538,VIT_11s0052g00230,158,0.0765,Accelerated cell death 11 (ACD11),,,,
539,VIT_06s0004g00390,153,0.0742,Holocarboxylase synthetase,E6_3_4_9,,vv10780Biotin_metabolism,
540,VIT_13s0019g03730,153,0.0739,No hit,,,,
541,VIT_08s0040g02670,152,0.0738,Lumen common protein   Chloroplast,,,,
542,VIT_13s0019g01270,152,0.0738,Phytoene synthase,E2_5_1_32,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
543,VIT_00s0264g00060,151,0.0730,Unknown,,,,
544,VIT_01s0010g01350,151,0.0727,ADP-glucose pyrophosphorylase large subunit CagpL2,E2_7_7_27,,vv10500Starch_and_sucrose_metabolism,
545,VIT_18s0122g00570,148,0.0719,MBD9 (methyl-CPG-binding Domain 9),MBD9_2,,vv30009Flower_development,vv60048PHD
546,VIT_18s0122g00210,148,0.0717,Unknown,,,,
547,VIT_10s0116g00530,147,0.0710,Thiazole biosynthetic enzyme  chloroplast (ARA6),E2_5_1_3,,vv10730Thiamine_metabolism,
548,VIT_11s0016g05320,146,0.0707,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
549,VIT_07s0005g04700,147,0.0707,Dihydroneopterin aldolase,E4_1_2_25,,vv10790Folate_biosynthesis,
550,VIT_14s0068g02010,145,0.0700,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
551,VIT_05s0020g04810,145,0.0700,Lipase GDSL 7,GLIP7,,vv50101Channels_and_pores,
552,VIT_19s0090g01580,143,0.0694,Lysine decarboxylase,E4_1_1_18,,vv10300Lysine_biosynthesis,
553,VIT_13s0019g04130,143,0.0690,AarF domain containing kinase,K08869,,,
554,VIT_05s0049g02110,141,0.0683,Sec20,K08497,,vv24130SNARE_interactions_in_vesicular_transport,
555,VIT_17s0000g06520,139,0.0672,Timing of CAB expression 1,TOC1_1,,vv34710Circadian_rhythm,vv60050PseudoARR-B
556,VIT_08s0056g00660,138,0.0668,Pentatricopeptide (PPR) repeat-containing,,,,
557,VIT_06s0004g00750,138,0.0666,Acyl-CoA synthetases (Acyl-activating enzyme 18),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
558,VIT_03s0038g02060,137,0.0662,Dirigent protein pDIR7,,,,
559,VIT_02s0025g02980,137,0.0660,Soluble inorganic pyrophosphatase,K01507,,vv10190Oxidative_phosphorylation,vv50133Primary_active_transporter_cat_A9_to_A18
560,VIT_11s0016g03790,136,0.0659,No hit,,,,
561,VIT_18s0001g12840,132,0.0643,ADP-glucose pyrophosphorylase large subunit CagpL2,E2_7_7_27,,vv10500Starch_and_sucrose_metabolism,
