Vv_m2,2000,1000,VIT_04s0069g00540
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
272,VIT_19s0014g01350,758,0.3665,Ribulose bisphosphate carboxylase  large chain,E4_1_1_39,,vv10710Carbon_fixation,
273,VIT_09s0054g00720,751,0.3646,Tetratricopeptide repeat (TPR)-containing,,,,
274,VIT_12s0028g04040,756,0.3629,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
275,VIT_16s0050g00750,750,0.3627,Short-chain dehydrogenase/reductase,,,,
276,VIT_09s0002g07750,750,0.3623,Disease resistance protein,,,,
277,VIT_16s0050g01740,746,0.3623,Serine-threonine protein kinase  plant-type,,,,
278,VIT_00s0456g00040<br>VIT_00s0374g00030,740,0.3580,
279,VIT_00s0532g00070,743,0.3579,CRK10 (cysteine-rich RLK10); kinase,,,,
280,VIT_11s0037g00680,735,0.3568,Leucine Rich Repeat receptor-like kinase,,,,
281,VIT_11s0016g00730,733,0.3565,LHCA6 (Photosystem I light harvesting complex gene 6),K08908,,vv10196Photosynthesis_antenna_proteins,vv50105Transport_electron_carriers
282,VIT_01s0011g05170,736,0.3556,Major Latex Protein Family,,,,
283,VIT_14s0060g00080,733,0.3539,Unknown protein,,,,
284,VIT_19s0014g02890,732,0.3529,Thioredoxin M-type 2,,,,
285,VIT_07s0005g02490,731,0.3525,CYP709B2,,,,
286,VIT_10s0116g00150,728,0.3507,Receptor kinase RK20-1,,,,
287,VIT_00s0258g00090<br>VIT_16s0148g00330<br>VIT_00s2254g00010<br>VIT_16s0148g00380,717,0.3459,
288,VIT_06s0004g01460<br>VIT_06s0004g01450,710,0.3453,
289,VIT_08s0040g02170,708,0.3449,MLO6 (mildew resistance locus O 6),K08472,,,
290,VIT_00s0258g00040,709,0.3443,Ser/Thr receptor-like kinase1,,,,
291,VIT_00s0259g00180,713,0.3439,Nuclear transcription factor Y subunit B-3,NFYB3_5,,vv60021CCAAT,
292,VIT_08s0007g03830,708,0.3434,fructose-bisphosphate aldolase cytoplasmic isozyme,E4_1_2_13,,vv10010Glycolysis,vv10030Pentose_phosphate
293,VIT_12s0035g00050,706,0.3417,No hit,,,,
294,VIT_04s0043g00700,707,0.3417,PTAC3 (plastid transcriptionally active3),PTAC3,,,
295,VIT_01s0011g00990,704,0.3413,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
296,VIT_16s0098g01420,696,0.3382,DOF affecting germination 1,DAG1_2,,vv60015C2C2-DOF,
297,VIT_10s0003g02160,697,0.3359,Trehalose-phosphatase,E2_4_1_15,,vv10500Starch_and_sucrose_metabolism,
298,VIT_06s0080g01030,697,0.3353,No hit,,,,
299,VIT_11s0078g00200,679,0.3304,No hit,,,,
300,VIT_05s0049g01830,685,0.3290,CCT motif constans-like,CCT_1,,vv60070Orphans_CCT,
301,VIT_16s0050g00720,681,0.3288,Ubiquitin-protein ligase ASK21,ASK21,,vv30003Auxin_signaling,
302,VIT_09s0054g00050,679,0.3280,Serine/threonine-protein kinase,,,,
303,VIT_04s0044g01310,682,0.3273,NADH-plastoquinone oxidoreductase subunit o,NDHO,,vv10190Oxidative_phosphorylation,
304,VIT_09s0002g07500,674,0.3269,Hydrolase  alpha/beta fold,,,,
305,VIT_18s0166g00050,678,0.3267,EFR (EF-TU receptor),K13428,,vv34626Plant-pathogen_interaction,
306,VIT_04s0008g05110,667,0.3233,Unknown,,,,
307,VIT_03s0180g00170,665,0.3223,Reticulon-like protein B11 RTNLB11,,,,
308,VIT_08s0007g01890,668,0.3216,Unknown protein,,,,
309,VIT_18s0001g15120,663,0.3215,Unknown protein,,,,
310,VIT_04s0069g00210,663,0.3208,Glutamate receptor 2.8,GLR2_8,,vv50101Channels_and_pores,
311,VIT_00s0144g00170,656,0.3194,HcrVf1 protein,,,,
312,VIT_17s0000g04150,660,0.3187,Leucoanthocyanidin reductase,E1_17_1_3,,vv10941Flavonoid_biosynthesis,
313,VIT_02s0087g00490,659,0.3179,10-deacetylbaccatin III 10-O-acetyltransferase,E2_3_1_167,,vv10904Diterpenoid_biosynthesis,
314,VIT_15s0046g01520,640,0.3092,No hit,,,,
315,VIT_11s0052g00400,638,0.3085,DC2 protein,,,,
316,VIT_17s0000g10050,638,0.3076,Phosphopantothenoylcysteine decarboxylase,E4_1_1_36,,vv10770Pantothenate_and_CoA_biosynthesis,
317,VIT_00s0388g00090<br>VIT_00s1830g00010<br>VIT_00s0388g00020,635,0.3071,
318,VIT_11s0052g01530,636,0.3065,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
319,VIT_03s0017g00660,633,0.3051,Nematode resistance-like protein,,,,
320,VIT_14s0108g00810,629,0.3036,Mini zinc finger 2 MIF2,MIF2_3,,vv60068Zf-HD,
321,VIT_03s0132g00450,624,0.3003,Cold-induced wall associated kinase,,,,
322,VIT_04s0008g00320,618,0.2990,Leucine-rich repeat family protein,,,,
323,VIT_09s0002g07110,612,0.2967,KEG (keep on going),KEG,,vv30001ABA_signaling,
324,VIT_09s0054g00100,612,0.2957,Leucine-rich repeat transmembrane protein kinase,,,,
325,VIT_09s0002g03710,609,0.2953,Unknown protein,,,,
326,VIT_06s0004g01220,596,0.2878,PAP/fibrillin family,K06825,,,
327,VIT_14s0068g01060,590,0.2863,Unknown,,,,
328,VIT_14s0108g00340,591,0.2861,Leucine Rich Repeat receptor-like kinase,,,,
329,VIT_08s0040g01940,585,0.2836,Zinc finger (C3HC4-type ring finger),ZFC3HC4_154,,vv60078Other_zf-C3HC4,
330,VIT_04s0023g03800,584,0.2828,Jasmonate methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
331,VIT_19s0014g04140,583,0.2819,S-locus protein kinase,,,,
332,VIT_14s0081g00400<br>VIT_14s0081g00390<br>VIT_14s0081g00420<br>VIT_14s0081g00370,582,0.2818,
333,VIT_04s0008g04760,579,0.2807,V-type H+-transporting ATPase 21kDa proteolipid subunit,K03661,,vv10190Oxidative_phosphorylation,vv44145Phagosome
334,VIT_00s0274g00020,581,0.2803,No hit,,,,
335,VIT_04s0008g00600,578,0.2794,RNA polymerase sigma factor SIGC,K03093_1,,vv23020RNA_polymerase,vv60057Sigma70-like
336,VIT_16s0050g02810,575,0.2789,No hit,,,,
337,VIT_11s0052g01140,572,0.2779,Membrane protein,,,,
338,VIT_16s0050g02710,576,0.2776,RPK1 (receptor-like protein kinase 1),,,,
339,VIT_13s0019g02050,573,0.2773,Ribulose bisphosphate carboxylase/oxygenase activase  chloroplast,,,,
340,VIT_01s0011g02860,573,0.2765,CHUP1 (chloroplast unusual positioning 1),CHUP1,,vv44810Regulation_of_actin_cytoskeleton,
341,VIT_04s0008g00450,567,0.2743,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
342,VIT_12s0028g03040,559,0.2715,Unknown protein,,,,
343,VIT_03s0038g03250,564,0.2712,Vestitone reductase,E1_1_1_246,,vv10943Isoflavonoid_biosynthesis,
344,VIT_18s0001g03820,553,0.2681,Phosphatidylinositol-4-phosphate 5-kinase 1,E2_7_1_68,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
345,VIT_04s0069g00620,552,0.2668,Glutamate receptor 2.8,GLR2_8,,vv50101Channels_and_pores,
346,VIT_18s0001g00510,546,0.2643,Prolyl endopeptidase,E3_4_21_26,,,
347,VIT_19s0014g04500,543,0.2626,Receptor kinase ARK3,,,,
348,VIT_09s0002g07680,544,0.2624,Disease resistance protein,,,,
349,VIT_16s0098g00030,529,0.2554,Receptor kinase LRK10,,,,
350,VIT_00s0388g00010,525,0.2547,Serine/threonine kinase,,,,
351,VIT_06s0080g00730,518,0.2532,Germin-like protein 1,,,,
352,VIT_12s0034g01740,525,0.2528,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
353,VIT_19s0014g03230,522,0.2523,TIR disease resistance,,,,
354,VIT_01s0011g06440,523,0.2514,Chalcone reductase,CHALR,,vv10941Flavonoid_biosynthesis,
355,VIT_17s0000g07400,520,0.2511,Disease resistance protein (EDS1),EDS1,,vv30011Jasmonate_signaling,
356,VIT_05s0020g04940,519,0.2508,NBS-LRR type disease resistance protein,,,,
357,VIT_04s0023g00240,513,0.2500,GRAM domain-containing protein / ABA-responsive,,,,
358,VIT_00s0187g00010,517,0.2499,No hit,,,,
359,VIT_06s0004g01500,514,0.2479,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
360,VIT_09s0054g01190,509,0.2464,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
361,VIT_09s0096g00930,513,0.2462,Disease resistance protein (TIR-NBS-LRR class),,,,
362,VIT_18s0001g12960,503,0.2441,Wound-responsive protein,,,,
363,VIT_07s0129g00130<br>VIT_07s0129g00050,502,0.2435,
364,VIT_09s0018g00050,499,0.2401,No hit,,,,
365,VIT_18s0072g01230,492,0.2395,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
366,VIT_14s0128g00050,493,0.2391,Thylakoid lumenal 18.3 kDa protein,,,,
367,VIT_12s0028g01810,496,0.2383,Shaggy protein kinase delta,,,,
368,VIT_06s0004g01640,489,0.2367,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
369,VIT_16s0050g01670,492,0.2367,UDP-glucose:isoflavone 7-O-glucosyltransferase,E2_4_1_170,,vv10943Isoflavonoid_biosynthesis,
370,VIT_14s0030g01860,487,0.2350,Transcription factor,TRIHELIXDOM_5,,vv60062Trihelix,
371,VIT_19s0014g01490,482,0.2340,Galactosyltransferase family protein,E2_4_x_x,,,
372,VIT_00s0291g00030,486,0.2334,Enhancer of shoot regeneration 1 ESR1,ESR1_1,VvERF067,vv30008Ethylene_signaling,vv60003AP2_EREBP
373,VIT_04s0023g00700,479,0.2333,Serine carboxypeptidase S10,,,,
374,VIT_01s0026g02240,482,0.2330,ANTR2 (anion transporter 2,ANTR2,,vv50121Porters_cat_1_to_6,
375,VIT_02s0025g01920,475,0.2304,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
376,VIT_03s0132g00390,475,0.2297,Wall-associated kinase 1 (WAK1),,,,
377,VIT_12s0028g01940<br>VIT_12s0028g02760<br>VIT_12s0028g02710<br>VIT_12s0028g01880,470,0.2279,
378,VIT_01s0026g00940,474,0.2279,ARR3 typeA,ARR3_2,,vv30007Cytokinin_signaling,vv60072Orphans_Response_reg
379,VIT_19s0090g01630,461,0.2238,CYP89H3,,,,
380,VIT_01s0011g03900,459,0.2230,Receptor serine/threonine kinase PR5K,,,,
381,VIT_14s0006g01920,460,0.2227,No hit,,,,
382,VIT_14s0036g00290,460,0.2217,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
383,VIT_02s0033g00080,454,0.2195,Pleckstriny (PH) domain-containing protein,,,,
384,VIT_00s0179g00370,451,0.2171,ESCRT-I complex subunit TSG101,VPS23,,vv50111Tethering_factors,
385,VIT_05s0102g01040,442,0.2136,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
386,VIT_14s0108g00310,440,0.2134,Leucine Rich Repeat receptor-like kinase,,,,
387,VIT_03s0017g00360,443,0.2133,MADS-box protein SVP (short vegetative phase),SVP_5,,vv30009Flower_development,vv60042MADS
388,VIT_04s0008g01290,440,0.2132,CGA1 (cytokinin-responsive GATA factor 1),CGA1,,vv30007Cytokinin_signaling,vv60016C2C2-GATA
389,VIT_00s0287g00100,433,0.2099,No hit,,,,
390,VIT_17s0000g06930,426,0.2064,Unfertilized embryo sac 10 UNE10,UNE10_3,,vv60011BHLH,
391,VIT_12s0059g02630,422,0.2047,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
392,VIT_13s0019g01170,416,0.2026,Pentatricopeptide (PPR) repeat-containing protein,,,,
393,VIT_08s0007g00630,417,0.2025,No hit,,,,
394,VIT_04s0008g05860,418,0.2017,Unknown,,,,
395,VIT_00s0211g00090,419,0.2016,Serine hydroxymethyltransferase 2,E2_1_2_1,,vv10260Glycine_serine_and_threonine_metabolism,vv10670One_carbon_pool_by_folate
396,VIT_08s0007g01870,419,0.2011,No hit,,,,
397,VIT_16s0013g01160,413,0.2003,Receptor kinase homolog LRK10,,,,
398,VIT_14s0066g00780,412,0.1996,Disease resistance protein (NBS-LRR class),,,,
399,VIT_06s0061g00240,413,0.1993,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
400,VIT_12s0142g00760,403,0.1960,Leucine-rich repeat protein kinase,,,,
401,VIT_14s0030g02230,400,0.1941,Unfertilized embryo sac 12 UNE12,UNE12_1,,vv60011BHLH,
402,VIT_09s0002g01900,400,0.1931,APM1 (Aminopeptidase M1),APM1,,vv50004Auxin_transport,
403,VIT_06s0061g01390,398,0.1926,CBF transcription factor,CBF1_2,VvERF027,vv30008Ethylene_signaling,vv60003AP2_EREBP
404,VIT_03s0097g00330,396,0.1920,No hit,,,,
405,VIT_03s0038g00140,395,0.1916,Unknown protein,,,,
406,VIT_10s0071g00370,398,0.1910,GRAM domain-containing protein / ABA-responsive,,,,
407,VIT_02s0025g00840,391,0.1891,Intracellular protein transport protein USO1,,,,
408,VIT_14s0068g01820,388,0.1873,Unknown protein,,,,
409,VIT_18s0001g02420,384,0.1862,Aspartic proteinase Asp1 precursor,E3_4_23_x,,,
410,VIT_18s0122g00630,383,0.1856,Cinnamoyl-CoA reductase,E1_2_1_44,,vv10940Phenylpropanoid_biosynthesis,
411,VIT_10s0042g00200,383,0.1852,Thioredoxin X,,,,
412,VIT_11s0118g00050,382,0.1838,EIX receptor,,,,
413,VIT_09s0002g02020,379,0.1835,F-box family protein,,,,
414,VIT_06s0004g04520,375,0.1805,OBP3 (OBF-binding protein 3),OBP3_2,,vv30011Jasmonate_signaling,vv60015C2C2-DOF
415,VIT_00s0484g00030,370,0.1786,ARK3 (Arabidopsis Receptor Kinase 3),,,,
416,VIT_10s0003g04550,368,0.1782,Cationic amino acid transporter 1,AAT1,,vv50121Porters_cat_1_to_6,
417,VIT_09s0002g06920,367,0.1776,Unknown protein,,,,
418,VIT_02s0025g03000,367,0.1775,NGA1 (NGATHA1),NGATHA1_1,VvRAV3,vv60001ABI3VP1,
419,VIT_13s0084g00060,366,0.1772,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
420,VIT_01s0026g02620,358,0.1721,Expansin [Vitis labrusca x Vitis vinifera] EXPA15,EXPA15,,vv30003Auxin_signaling,
421,VIT_18s0001g09700,355,0.1718,F-box protein GID2,,,,
422,VIT_06s0004g01060,355,0.1716,Pentatricopeptide (PPR) repeat-containing protein,,,,
423,VIT_12s0134g00490,352,0.1708,Myb domain protein 14,MYB14_1,MYB138,vv60044MYB,
424,VIT_10s0003g00760,353,0.1702,Glutamate receptor protein,GLR2_9,,vv50101Channels_and_pores,
425,VIT_01s0010g02510,351,0.1697,Lysine histidine transporter 1,LHT1,,vv50123Porters_cat_18_to_29,
426,VIT_16s0100g00590,349,0.1688,Unknown protein,,,,
427,VIT_19s0014g03840,345,0.1681,Unknown protein,,,,
428,VIT_19s0027g00840,346,0.1668,NAC domain-containing protein 42,NAC042_4,VvNAC32,vv60046NAC,
429,VIT_01s0011g02330,342,0.1657,Unknown protein,,,,
430,VIT_09s0054g01600,342,0.1646,Splicing factor YT521-B,,,,
431,VIT_09s0002g01450,335,0.1618,Unknown protein,,,,
432,VIT_11s0037g00040,332,0.1612,Basic helix-loop-helix (bHLH) family,BHLHDOM_66,,vv60011BHLH,
433,VIT_07s0005g02710,334,0.1611,Unknown protein,,,,
434,VIT_01s0011g05210,331,0.1591,Phosphoglucomutase,E5_4_2_2,,vv10010Glycolysis,vv10030Pentose_phosphate
435,VIT_06s0061g01110,328,0.1583,Lecithine cholesterol acyltransferase,E2_3_1_43,,vv10564Glycerophospholipid_metabolism,
436,VIT_17s0053g00400,326,0.1580,S-receptor protein kinase,,,,
437,VIT_02s0025g00350,324,0.1578,Heavy-metal-associated domain-containing protein,,,,
438,VIT_08s0007g06020,319,0.1552,Beta 1-3 glucanase [Vitis vinifera],E3_2_1_6,,,
439,VIT_08s0007g06060,314,0.1527,Beta 1-3 glucanase,E3_2_1_6,,,
440,VIT_15s0024g00470,313,0.1522,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
441,VIT_02s0025g00520,314,0.1519,No hit,,,,
442,VIT_16s0013g01950,312,0.1514,Hexose transporter [Vitis vinifera],VVHT4,,vv50121Porters_cat_1_to_6,
443,VIT_11s0052g01000,308,0.1504,No hit,,,,
444,VIT_16s0100g00330,311,0.1502,Unknown protein,,,,
445,VIT_00s0193g00160,306,0.1482,Ankyrin,K10380,,,
446,VIT_17s0000g06220,306,0.1481,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
447,VIT_03s0017g02360,301,0.1468,AarF domain containing kinase,K08869,,,
448,VIT_19s0014g02700,304,0.1466,Iron regulated transporter,IRT1,,vv50121Porters_cat_1_to_6,
449,VIT_00s0294g00100,296,0.1440,Brassinosteroid insensitive 1-associated receptor kinase 1,BAK1,,vv30005Brassinosteroids_signaling,
450,VIT_03s0038g04260,284,0.1377,Chloride channel protein CLC-e,K05393_CLCE,,vv50124Porters_cat_30_to_64,
451,VIT_02s0012g00320,284,0.1375,Norcoclaurine synthase,E4_2_1_78,,vv10950Alkaloid_biosynthesis_I,
452,VIT_15s0046g01870,280,0.1361,Proline-rich family protein,,,,
453,VIT_10s0116g01040,280,0.1353,Stigma-specific Stig1,,,,
454,VIT_13s0067g03290,280,0.1349,Ribosomal protein L10,K02864,,vv23010Ribosome,
455,VIT_13s0074g00460,279,0.1347,No hit,,,,
456,VIT_12s0035g00010,273,0.1328,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
457,VIT_00s2770g00010,275,0.1325,Receptor kinase CHRK1,,,,
458,VIT_00s0286g00040,274,0.1323,S-locus protein kinase,,,,
459,VIT_02s0234g00060,275,0.1317,GCN5 N-acetyltransferase (GNAT),E2_3_1_x,,,
460,VIT_18s0041g00010,273,0.1313,Wall-associated receptor kinase 2,,,,
461,VIT_12s0035g02020,265,0.1280,NAC domain-containing protein 34/35,NAC034,VvNAC40,vv60046NAC,
462,VIT_18s0001g15370,264,0.1279,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
463,VIT_17s0000g09090,255,0.1237,Armadillo/beta-catenin repeat,,,,
464,VIT_00s0202g00040,254,0.1234,Ankyrin repeat protein,,,,
465,VIT_01s0010g02810,253,0.1232,Unknown protein,,,,
466,VIT_18s0166g00060,253,0.1222,No hit,,,,
467,VIT_12s0142g00800,254,0.1218,Leucine-rich repeat protein kinase,,,,
468,VIT_11s0118g00610,248,0.1203,Methyltransferase type 11,,,,
469,VIT_12s0028g02780,246,0.1183,flavonoid O-methyltransferase,E2_1_1_75,,vv10941Flavonoid_biosynthesis,
470,VIT_05s0077g01730,239,0.1162,Unknown,,,,
471,VIT_17s0000g00360,239,0.1160,Dual specificity protein phosphatase (DsPTP1),,,,
472,VIT_17s0000g03340,237,0.1150,Wall-associated kinase 4,,,,
473,VIT_09s0002g06590,238,0.1148,UDP-glucose:flavonoid 7-O-glucosyltransferase,E2_4_1_237,,vv10941Flavonoid_biosynthesis,
474,VIT_07s0005g04060,237,0.1144,Leucine Rich Repeat receptor-like kinase,,,,
475,VIT_09s0002g03060,233,0.1132,Leucine-rich repeat protein kinase,,,,
476,VIT_03s0063g00680,234,0.1130,Zinc metalloprotease pitrilysin sub A,E3_4_24_x,,,
477,VIT_13s0047g00210,233,0.1128,flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
478,VIT_16s0098g00970,232,0.1121,Subtilisin serine protease,SBT3_5_1,,vv50101Channels_and_pores,vv60085MTERF
479,VIT_09s0002g03840,233,0.1120,RPS5 (resistant to p. syringae 5),K13460,,vv34627R_proteins_from_Plant-pathogen_interaction,
480,VIT_16s0098g01540,233,0.1120,Thylakoid lumenal 17.4 kDa protein  chloroplast,,,,
481,VIT_04s0008g05760,230,0.1111,WRKY DNA-binding protein 18,WRKY18_2,VvWRKY08,vv60066WRKY,
482,VIT_03s0017g01710,229,0.1101,No hit,,,,
483,VIT_06s0061g01050,225,0.1087,Protein kinase SRPK1,,,,
484,VIT_04s0008g07250,225,0.1084,Aspartyl protease,E3_4_23_x,,,
485,VIT_03s0132g00380,221,0.1066,Wall-associated kinase 1 (WAK1),,,,
486,VIT_14s0066g01410,220,0.1061,Peptidylprolyl isomerase,K01802,,,
487,VIT_14s0108g00760,217,0.1056,Mini zinc finger 2 MIF2,MIF2_1,,vv60068Zf-HD,
488,VIT_04s0023g02220,213,0.1030,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
489,VIT_10s0092g00590,210,0.1014,Leucine-rich repeat family,,,,
490,VIT_08s0032g01180,210,0.1014,CP33 (pigment defective 322),CP33,,vv50133Primary_active_transporter_cat_A9_to_A18,
491,VIT_18s0001g01020,208,0.1004,V-type H+-transporting ATPase subunit B,K02147,,vv10190Oxidative_phosphorylation,vv44145Phagosome
492,VIT_06s0004g06910,208,0.1003,Unknown protein,,,,
493,VIT_17s0000g08000,205,0.0991,Ribonuclease III,E3_1_26_3,,,
494,VIT_04s0008g06510,204,0.0987,Unknown,,,,
495,VIT_09s0002g05750,203,0.0984,Bromo adjacent region,,,,
496,VIT_00s0369g00050,204,0.0981,Pentatricopeptide (PPR) repeat-containing protein,,,,
497,VIT_14s0060g01590,204,0.0979,Wall-associated receptor kinase-like 20,,,,
498,VIT_12s0178g00040,201,0.0977,Dentin sialophosphoprotein,,,,
499,VIT_12s0028g01020,202,0.0977,No hit,,,,
500,VIT_13s0019g01000,202,0.0973,Zinc finger (C3HC4-type ring finger),ZFC3HC4_231,,vv60078Other_zf-C3HC4,
501,VIT_00s0266g00070,200,0.0967,Linalool synthase,E4_2_3_26,,vv10900Terpenoid_biosynthesis,
502,VIT_01s0011g01250,199,0.0954,No hit,,,,
503,VIT_05s0094g01120,197,0.0949,NADP-dependent oxidoreductase,E1_6_5_5,,,
504,VIT_16s0050g01900,196,0.0943,Leucine-rich repeat protein kinase,,,,
505,VIT_13s0067g00140,195,0.0939,Proline-rich family protein,BHSH1,,vv60013BHSH,
506,VIT_16s0039g02370,193,0.0938,EIX receptor 2,,,,
507,VIT_15s0048g01240,188,0.0906,MADS-box protein AGL20,SOC1_3,,vv30009Flower_development,vv60042MADS
508,VIT_19s0015g02690,186,0.0902,Glutathione S-transferase 25 GSTU25,E2_5_1_18_GSTU25,,vv10480Glutathione_metabolism,
509,VIT_13s0074g00210,185,0.0897,Pyruvate kinase,E2_7_1_40,,vv10010Glycolysis,vv10230Purine_metabolism
510,VIT_01s0010g03660,184,0.0887,Unknown protein,,,,
511,VIT_16s0022g01900,184,0.0887,Pentatricopeptide (PPR) repeat,,,,
512,VIT_07s0141g00970,182,0.0884,No hit,,,,
513,VIT_12s0034g00140,184,0.0884,UDP-glucose glucosyltransferase,E2_4_1_35,,vv10500Starch_and_sucrose_metabolism,
514,VIT_06s0009g01070,180,0.0870,Unknown protein,,,,
515,VIT_09s0054g01330,179,0.0868,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
516,VIT_01s0010g00710,179,0.0864,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
517,VIT_16s0022g01710,175,0.0841,Ser/Thr receptor-like kinase1,,,,
518,VIT_01s0011g05470,172,0.0834,PGPS/D12,,,,
519,VIT_14s0171g00240,172,0.0831,SYN2 (Sister chromatid cohesion 1 (SCC1) protein homolog 2) cohesin,SYN2,,vv44110Cell_cycle,
520,VIT_08s0007g01160<br>VIT_08s0007g01190<br>VIT_08s0007g01170,171,0.0816,
521,VIT_01s0011g02280,167,0.0808,Aminoacyl-tRNA synthetase,E6_1_1_7,,vv10252Alanine_and_aspartate_metabolism,vv20970Aminoacyl-tRNA_biosynthesis
522,VIT_16s0050g01690,166,0.0805,Receptor kinase homolog LRK10,,,,
523,VIT_12s0028g03400,164,0.0794,No hit,,,,
524,VIT_04s0008g06400,163,0.0793,TPR1 (topless-related 1),TPR1,,vv30003Auxin_signaling,
525,VIT_12s0034g02580,161,0.0776,Leucine Rich Repeat receptor-like kinase,,,,
526,VIT_14s0066g01500,160,0.0771,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
527,VIT_10s0003g05160,156,0.0758,Wall-associated kinase 3 (WAK3),,,,
528,VIT_19s0015g02420,156,0.0758,Serine/threonine-protein kinase receptor ARK3,,,,
529,VIT_00s0484g00020,154,0.0750,Receptor kinase ARK3,,,,
530,VIT_17s0000g03320,154,0.0742,Receptor serine/threonine kinase PR5K-l,,,,
531,VIT_00s0567g00040,152,0.0735,Patatin,,,,
532,VIT_00s1679g00010,152,0.0733,Avr9/Cf-9 rapidly elicited protein 75,,,,
533,VIT_00s0125g00410,150,0.0725,Phospholipid-transporting ATPase,K01530,,vv50131Primary_active_transporter_cat_A2_to_A4,
534,VIT_05s0077g00380,149,0.0724,No hit,,,,
535,VIT_18s0089g00680,150,0.0724,Peru 2,,,,
536,VIT_15s0045g00540,149,0.0719,Vesicle coat complex COPII  subunit SEC23,K14006,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
537,VIT_03s0063g02680,148,0.0716,Radialis-like protein 5,RADL5,,vv30009Flower_development,vv60044MYB
538,VIT_17s0000g04420,146,0.0704,Wall-associated kinase 2 (WAK2),,,,
539,VIT_14s0219g00140,147,0.0702,ATP synthase mitochondrial F1 complex assembly factor 2,K07556,,,
540,VIT_13s0019g01890,143,0.0694,DVL11/RTFL8 (ROTUNDIFOLIA like 8),,,,
541,VIT_05s0165g00270,143,0.0692,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
542,VIT_09s0002g03130,142,0.0691,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
543,VIT_07s0005g04070,143,0.0688,Leucine Rich Repeat receptor-like kinase,,,,
544,VIT_19s0014g03530,142,0.0683,Cytochrome c biogenesis protein family,K06196,,vv50105Transport_electron_carriers,
545,VIT_19s0014g00400,140,0.0676,Ribosomal protein L13,K02871,,vv23010Ribosome,
546,VIT_18s0117g00020,139,0.0671,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
547,VIT_16s0100g00670,138,0.0665,Homeodomain GLABROUS1,HDG1_2,VvHB55,vv60034HB,
548,VIT_05s0020g02680,138,0.0665,Zinc finger (C3HC4-type ring finger),ZFC3HC4_220,,vv60078Other_zf-C3HC4,
549,VIT_07s0129g00020,137,0.0662,Glycosyl hydrolase family 43 protein,,,,
550,VIT_11s0052g00710,135,0.0651,Unknown protein,,,,
551,VIT_00s0266g00020<br>VIT_00s0372g00020<br>VIT_00s0271g00010<br>VIT_00s0385g00020<br>VIT_00s0522g00020<br>VIT_00s0372g00060<br>VIT_00s0372g00030<br>VIT_00s0385g00010,134,0.0644,
552,VIT_07s0095g00080,132,0.0640,No hit,,,,
553,VIT_11s0016g02740,132,0.0636,Beta-carotene 15 15'-monooxygenase,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
554,VIT_14s0030g00420,131,0.0635,Inosine-uridine preferring nucleoside hydrolase family protein,E3_2_2_1,,vv10230Purine_metabolism,vv10760Nicotinate_and_nicotinamide_metabolism
555,VIT_01s0011g05820,131,0.0633,Unknown protein,,,,
