Vv_m2,2000,1000,VIT_08s0032g00790
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
254,VIT_01s0011g05860,748,0.3612,Aspartate-semialdehyde dehydrogenase,E1_2_1_11,,vv10260Glycine_serine_and_threonine_metabolism,vv10300Lysine_biosynthesis
255,VIT_00s0379g00050,742,0.3609,Short-chain dehydrogenase/reductase (SDR),,,,
256,VIT_12s0034g01530,737,0.3574,No hit,,,,
257,VIT_13s0019g02880,735,0.3571,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
258,VIT_06s0061g00980,736,0.3571,Prolylcarboxypeptidase,E3_4_16_2,,,
259,VIT_03s0017g01440,733,0.3557,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
260,VIT_08s0007g08200,732,0.3545,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
261,VIT_04s0008g00780,730,0.3525,Unknown,,,,
262,VIT_18s0001g13520,726,0.3512,Zinc finger (B-box type),ZFBBOX_9,,vv60073Orphans_zf-b_box,
263,VIT_12s0034g02560,720,0.3499,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
264,VIT_00s1674g00010,720,0.3487,4-nitrophenylphosphatase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
265,VIT_12s0034g02570,724,0.3484,Leucine Rich Repeat receptor-like kinase,,,,
266,VIT_15s0021g01560,723,0.3481,Leucine carboxyl methyltransferase family protein,K00599,,vv10340Histidine_metabolism,vv10350Tyrosine_metabolism
267,VIT_06s0004g02060,715,0.3424,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
268,VIT_13s0067g02360,707,0.3406,Peroxidase  class III,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
269,VIT_18s0001g14260,698,0.3359,No hit,,,,
270,VIT_12s0057g01000,683,0.3327,Unknown protein,,,,
271,VIT_03s0038g04210,683,0.3314,Phototropin-2,K08282,,vv50101Channels_and_pores,
272,VIT_18s0001g01320,679,0.3296,Wall-associated receptor kinase 5,,,,
273,VIT_03s0063g00680,678,0.3283,Zinc metalloprotease pitrilysin sub A,E3_4_24_x,,,
274,VIT_11s0052g01380,678,0.3277,Calmodulin-binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
275,VIT_13s0067g03430,672,0.3265,ARR9 typeA,ARR9_3,,vv30007Cytokinin_signaling,vv60072Orphans_Response_reg
276,VIT_11s0016g05170,671,0.3257,Nitrate transporter,NTP2,,vv50122Porters_cat_7_to_17,
277,VIT_16s0022g02380,675,0.3244,MADS-box agamous-like 42,AGL42_2,,vv60042MADS,
278,VIT_00s0265g00050,669,0.3233,1 3-beta-glucan synthase,E2_4_1_34,,vv10500Starch_and_sucrose_metabolism,
279,VIT_14s0068g00360,667,0.3232,LNG1 (LONGIFOLIA1),,,,
280,VIT_02s0025g01640,669,0.3219,Calcineurin B 4-1,E3_1_3_16,,,
281,VIT_04s0023g01020,666,0.3210,BEL1 homeobox 2 protein (BLH2) (SAWTOOTH 1),BLH2_1,VvHB17,vv60034HB,
282,VIT_10s0071g00250,656,0.3161,Strictosidine synthase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
283,VIT_18s0001g00800,650,0.3160,Tetracycline transporter protein,TETRACYCTR,,vv50121Porters_cat_1_to_6,
284,VIT_04s0044g00930,657,0.3157,Peroxiredoxin-5,E1_11_1_15,,,
285,VIT_18s0001g12930,645,0.3133,Heavy-metal-associated domain-containing protein,,,,
286,VIT_03s0017g01490,647,0.3129,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
287,VIT_18s0001g03470,647,0.3124,Flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
288,VIT_19s0014g01060,645,0.3122,Sesquiterpene synthase,E2_5_1_21,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
289,VIT_19s0015g02080,643,0.3108,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
290,VIT_07s0141g00630,645,0.3107,Prenylated rab acceptor (PRA1),,,,
291,VIT_16s0022g00840,642,0.3094,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
292,VIT_11s0016g04930,637,0.3082,Binding / zinc ion binding,,,,
293,VIT_12s0028g01460,636,0.3075,S-receptor kinase,,,,
294,VIT_08s0040g02830,632,0.3058,Calcium-transporting ATPase 1  endoplasmic reticulum-type ECA1,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
295,VIT_17s0000g07950,627,0.3054,Unknown protein,,,,
296,VIT_07s0104g00100,632,0.3034,AL-activated malate transporter 1,ALMT1,,vv50125Porters_cat_66_to_94,
297,VIT_06s0004g04820,619,0.3017,Salt stress-inducible protein kinase,,,,
298,VIT_18s0001g13080,622,0.3011,Unknown protein,,,,
299,VIT_14s0068g00370,622,0.2993,No hit,,,,
300,VIT_07s0031g00100,617,0.2979,flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
301,VIT_02s0154g00290,615,0.2974,Extensin,EXTENSIN,,vv40006Cell_wall,
302,VIT_14s0030g01540,616,0.2973,Cysteine synthase,E2_5_1_47,,vv10272Cysteine_metabolism,vv10450Selenoamino_acid_metabolism
303,VIT_00s0407g00050,617,0.2962,No hit,,,,
304,VIT_04s0008g05100,608,0.2940,Cytochrome c oxidase subunit Vb,K02265,,vv10190Oxidative_phosphorylation,vv50135Primary_active_transporter_cat_D3_to_E2
305,VIT_00s0583g00020,602,0.2924,Unknown protein,,,,
306,VIT_01s0026g02030,602,0.2893,Basic helix-loop-helix (bHLH) family,BHLHDOM_59,,vv60011BHLH,
307,VIT_08s0056g01130,594,0.2877,Mini zinc finger 2 MIF2,MIF2_2,,vv60068Zf-HD,
308,VIT_03s0038g03480,588,0.2845,Auxin-induced SAUR,SAUR,,vv30003Auxin_signaling,
309,VIT_16s0022g00830,587,0.2844,Pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
310,VIT_05s0020g01480,590,0.2841,Ribosomal protein S21 (RPS21C) 40S,K02970,,vv23010Ribosome,
311,VIT_01s0137g00510,590,0.2841,CYP71B10,CYP71B10,,vv10940Phenylpropanoid_biosynthesis,
312,VIT_19s0090g00730,586,0.2832,No hit,,,,
313,VIT_19s0014g00080,586,0.2821,Steroid 5alpha-reductase,K09591,,vv10905Brassinosteroid_biosynthesis,
314,VIT_12s0059g01030,581,0.2808,Dentin sialophosphoprotein,,,,
315,VIT_06s0004g01500,576,0.2807,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
316,VIT_02s0025g02670,578,0.2795,Unknown protein,,,,
317,VIT_15s0048g01120,575,0.2782,Subtilisin serine protease,,,,
318,VIT_09s0002g02940,576,0.2780,Myo-inositol oxygenase 1,E1_13_99_1,,vv10562Inositol_phosphate_metabolism,
319,VIT_14s0108g00020,573,0.2771,PIN8 (PIN-formed 8); auxin:hydrogen symporter/ transporter,PIN8,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
320,VIT_13s0156g00360,573,0.2771,Emsy N terminus domain-containing protein,,,,
321,VIT_12s0142g00360,573,0.2768,SHATTERPROOF 2,SHATTERPROOF2,,vv60042MADS,
322,VIT_18s0075g00020,575,0.2763,Disease resistance protein (TIR-NBS-LRR class),,,,
323,VIT_14s0036g01290,569,0.2754,Subtilisin-like proteinase AIR3,,,,
324,VIT_14s0060g01000,570,0.2754,Werner Syndrome exonuclease (WEX),K01146,,,
325,VIT_08s0007g02950,559,0.2735,Unknown protein,,,,
326,VIT_07s0151g00640,556,0.2699,Globulin-1 S allele precursor,,,,
327,VIT_09s0002g03220,561,0.2698,Acid phosphatase,E3_1_3_2,,vv10740Riboflavin_metabolism,
328,VIT_07s0104g00420,545,0.2637,Endo-1 3;1 4-beta-D-glucanase precursor,E3_2_1_73,,,
329,VIT_09s0002g07530,544,0.2629,Tetratricopeptide helical,,,,
330,VIT_18s0041g01250,545,0.2623,Amino acid permease 1,AAP1,,vv50123Porters_cat_18_to_29,
331,VIT_09s0002g09020,539,0.2610,No hit,,,,
332,VIT_15s0045g01260,537,0.2609,Unknown,,,,
333,VIT_08s0058g00850,543,0.2603,Gag-pol polyprotein,,,,
334,VIT_06s0061g00250,534,0.2587,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
335,VIT_14s0066g01210,530,0.2568,Carbonic anhydrase  chloroplast precursor,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
336,VIT_02s0025g01730,529,0.2559,3-oxoacyl-[acyl-carrier-protein] synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
337,VIT_10s0116g01870,528,0.2557,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
338,VIT_16s0050g01570,527,0.2555,Synbindin TRAPPC1,TRAPPC1,,vv50110Protein_coat,
339,VIT_01s0010g01090,531,0.2539,Peroxidase ATP23a,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
340,VIT_02s0025g01980<br>VIT_02s0025g01910,526,0.2539,
341,VIT_18s0001g06630,517,0.2496,No hit,,,,
342,VIT_08s0040g02100,514,0.2495,Zinc finger (C2H2 type) JACKDAW,JACKDAW_2,,vv60017C2H2,
343,VIT_11s0016g04780,517,0.2490,Ras GTP-binding protein (RAN2),K07936,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv23013RNA_transport
344,VIT_08s0058g00250,512,0.2482,Myb family,MYBGE_27,,vv60029G2-like,
345,VIT_14s0128g00120,507,0.2454,Ring-H2 finger protein ATL3B,VVL3B,,vv60078Other_zf-C3HC4,
346,VIT_18s0001g08980,503,0.2431,Beta-1 4-mannosyltransferase,E2_4_1_142,,vv10510N-Glycan_biosynthesis,vv11030Glycan_structures-biosynthesis1
347,VIT_17s0000g03330,500,0.2419,Receptor serine/threonine kinase PR5K,,,,
348,VIT_15s0046g02230,488,0.2362,Heavy-metal-associated domain-containing protein,,,,
349,VIT_06s0004g06570,489,0.2361,Calcium/proton exchanger CAX3,K07300_CAX3,,vv50123Porters_cat_18_to_29,
350,VIT_09s0002g03230,485,0.2344,Acid phosphatase,E3_1_3_2,,vv10740Riboflavin_metabolism,
351,VIT_08s0056g00070,476,0.2306,Methylenetetrahydrofolate dehydrogenase,E1_5_1_15,,vv10670One_carbon_pool_by_folate,
352,VIT_09s0018g01180,475,0.2289,TTL (transthyretin-like protein),TTRL,,vv50109Incompletely_characterized_transport_systems,
353,VIT_18s0001g13380,474,0.2285,Papain cysteine proteinase isoform I,E3_4_22_2,,,
354,VIT_11s0052g00490,467,0.2260,No hit,,,,
355,VIT_12s0142g00240,462,0.2248,PDF1 (protodermal factor1),PDF1_1,,,
356,VIT_15s0046g03500,464,0.2239,Metal ion binding,,,,
357,VIT_15s0046g02500,462,0.2237,Unknown protein,,,,
358,VIT_01s0244g00010,456,0.2208,Basic helix-loop-helix (bHLH) family,BHLHDOM_53,,vv60011BHLH,
359,VIT_11s0052g01620,453,0.2193,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
360,VIT_03s0063g00550,451,0.2176,Fw2.2 ORFX,,,,
361,VIT_00s0218g00140,448,0.2167,Anthocyanidine rhamnosyl-transferase,RHATR,,vv10942Anthocyanin_biosynthesis,
362,VIT_02s0109g00440,445,0.2164,No hit,,,,
363,VIT_12s0059g01190,441,0.2150,Homeobox protein shoot MERISTEMLESS (STM),STM_2,VvHB43,vv50004Auxin_transport,vv60034HB
364,VIT_00s0317g00020,441,0.2130,Unknown protein,,,,
365,VIT_11s0016g00790,439,0.2127,Small nuclear ribonucleoprotein LSM1,K12620,,vv23018RNA_degradation,
366,VIT_12s0035g01920,441,0.2125,Methionine S-methyltransferase,E2_1_1_12,,vv10450Selenoamino_acid_metabolism,
367,VIT_12s0059g01090,435,0.2111,Early-responsive to dehydration,,,,
368,VIT_11s0016g01890,436,0.2106,Telomere repeat binding factor 1,TRB1_4,,vv60045MYBrelated,
369,VIT_12s0035g00260,435,0.2106,Mlo4,K08472,,,
370,VIT_06s0004g02670,432,0.2086,Cyclic nucleotide-gated ion channel 15,K05391_CNGC15,,vv34626Plant-pathogen_interaction,vv50101Channels_and_pores
371,VIT_04s0023g02250,419,0.2027,No hit,,,,
372,VIT_17s0000g08600,422,0.2027,Signal recognition particle receptor beta subunit,K12272,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
373,VIT_07s0031g01370,418,0.2018,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
374,VIT_12s0059g00200,418,0.2015,Lanthionine synthetase C,,,,
375,VIT_02s0012g01780,406,0.1958,WD-repeat protein 74,,,,
376,VIT_02s0087g00470,403,0.1949,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
377,VIT_00s0228g00070<br>VIT_00s0228g00010<br>VIT_00s0411g00050,403,0.1949,
378,VIT_03s0167g00070,402,0.1945,MADS-box protein SVP (short vegetative phase),SVP_4,,vv30009Flower_development,vv60042MADS
379,VIT_19s0027g00120,401,0.1939,No hit,,,,
380,VIT_00s0392g00050,399,0.1934,Protein-serine/threonine kinase,,,,
381,VIT_03s0063g00800,396,0.1928,Carboxyesterase 12; CXE12,E3_1_1_1,,,
382,VIT_05s0094g00130,398,0.1914,DNA-directed RNA polymerase II subunit H,K03016,,vv23020RNA_polymerase,
383,VIT_11s0052g01140,396,0.1908,Membrane protein,,,,
384,VIT_08s0056g00300,394,0.1905,Unknown,,,,
385,VIT_18s0001g07750,392,0.1896,Sas10/U3 ribonucleoprotein,,,,
386,VIT_11s0016g05420,386,0.1881,SOS2 (salt overly sensitive 2),SOS2,,vv30001ABA_signaling,
387,VIT_08s0007g00490,390,0.1880,Transducin protein,,,,
388,VIT_02s0012g01030,389,0.1879,AL-activated malate transporter 1,ALMT1,,vv50125Porters_cat_66_to_94,
389,VIT_06s0004g07970,388,0.1864,Alpha-expansin 10 precursor,EXPA10,,vv30003Auxin_signaling,
390,VIT_01s0011g00610,383,0.1859,Unknown protein,,,,
391,VIT_13s0019g01990,382,0.1854,Phospholipid/glycerol acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
392,VIT_10s0116g01580,383,0.1852,No hit,,,,
393,VIT_04s0008g05110,382,0.1850,Unknown,,,,
394,VIT_03s0017g00900<br>VIT_05s0102g01010,381,0.1839,
395,VIT_04s0044g00100,377,0.1823,Unknown protein,,,,
396,VIT_09s0002g03710,378,0.1815,Unknown protein,,,,
397,VIT_04s0023g02170,372,0.1788,S-adenosyl-L-methionine:carboxyl methyltransferase,,,,
398,VIT_18s0001g12290,368,0.1784,Pore protein 24K chain,OEP24,,vv50101Channels_and_pores,
399,VIT_00s0404g00010,366,0.1766,Beta-galactosidase,E3_2_1_23,,vv10052Galactose_metabolism,vv10511N-Glycan_degradation
400,VIT_01s0137g00170,360,0.1754,B-keto acyl reductase,,,,
401,VIT_18s0001g02600,362,0.1748,Ribosomal protein S1  30S,K02945,,vv23010Ribosome,
402,VIT_18s0089g01030,362,0.1745,Ethylene-responsive transcription factor,TINY_10,VvERF017,vv30008Ethylene_signaling,vv60003AP2_EREBP
403,VIT_12s0142g00310,359,0.1740,Oxygen evolving enhancer 3 (PsbQ),K08901,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
404,VIT_11s0016g01800,361,0.1740,Protein kinase MK6,,,,
405,VIT_04s0008g03410,355,0.1736,Unknown protein,,,,
406,VIT_10s0042g01240,351,0.1695,Transducin protein,,,,
407,VIT_07s0031g02140,349,0.1694,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
408,VIT_08s0040g02900,348,0.1689,Aluminum sensitive 3,ALS3,,vv52010ABC_transporters,
409,VIT_09s0002g07970,349,0.1686,Poly(A) binding protein 8,,,,
410,VIT_03s0038g04480,349,0.1684,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
411,VIT_13s0019g03180,346,0.1668,Unknown protein,,,,
412,VIT_08s0007g08550,347,0.1667,Exosome complex component RRP43,K12586,,vv23018RNA_degradation,
413,VIT_02s0025g01090,340,0.1654,Unknown protein,,,,
414,VIT_13s0067g01210,341,0.1649,Anaphase-promoting complex component APC1,K03348,,vv24120Ubiquitin_mediated_proteolysis,vv44110Cell_cycle
415,VIT_07s0151g00700,340,0.1642,EDA4 (embryo sac development arrest 4),EDA4,,vv50109Incompletely_characterized_transport_systems,
416,VIT_04s0044g01490,340,0.1628,2-oxoisovalerate dehydrogenase alpha subunit  mitochondrial precursor,E1_2_4_4,,vv10280Valine_leucine_and_isoleucine_degradation,
417,VIT_08s0007g07720,334,0.1617,CYP93A1 2-hydroxyisoflavanone synthase,E1_14_13_86,,vv10943Isoflavonoid_biosynthesis,
418,VIT_06s0009g01360,331,0.1612,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
419,VIT_19s0090g00900,332,0.1606,Auxin-responsive protein,AUXREG,,vv30003Auxin_signaling,
420,VIT_06s0004g05480,331,0.1597,Translation initiation factor eIF-3 subunit 3,K03247,,vv23013RNA_transport,
421,VIT_19s0014g03840,328,0.1594,Unknown protein,,,,
422,VIT_01s0011g04710,320,0.1540,Copper-binding family protein,,,,
423,VIT_06s0004g02690,319,0.1534,Glycosyl transferase family 2 protein,,,,
424,VIT_04s0023g00720,316,0.1529,Unknown protein,,,,
425,VIT_12s0059g01870,313,0.1515,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
426,VIT_15s0046g00140,309,0.1488,ORMDL protein,,,,
427,VIT_00s2015g00020,305,0.1475,F-box family protein,,,,
428,VIT_13s0019g02860,302,0.1469,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
429,VIT_14s0066g01380,303,0.1469,Calcium homeostasis regulator CHoR1,CHOR1,,,
430,VIT_13s0106g00250,300,0.1453,Carboxylic ester hydrolase,E3_1_1_1,,,
431,VIT_04s0008g03990,296,0.1434,Unknown,,,,
432,VIT_01s0182g00130,295,0.1428,PHO1-like protein,PHO1,,vv50125Porters_cat_66_to_94,
433,VIT_03s0038g03420,291,0.1413,Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG5,LOG5,,vv10908Zeatin_biosynthesis,
434,VIT_02s0087g00910,290,0.1408,9-cis-epoxycarotenoid dioxygenase,E1_13_11_51,,vv10906Carotenoid_biosynthesis,vv11013ABA_biosynthesis
435,VIT_05s0049g01810,290,0.1403,No hit,,,,
436,VIT_11s0037g01400,290,0.1403,Zinc finger (C3HC4-type ring finger),ZFC3HC4_80,,vv60078Other_zf-C3HC4,
437,VIT_17s0000g02770,288,0.1393,Disease resistance protein (CC-NBS-LRR class),,,,
438,VIT_06s0004g00650,286,0.1381,Accelerated cell death 1 ACD1,ACD1,,vv50133Primary_active_transporter_cat_A9_to_A18,
439,VIT_17s0000g05640,285,0.1371,Nitrate transporter 1:2,NRT1_2,,vv50122Porters_cat_7_to_17,
440,VIT_18s0122g01250,282,0.1363,No hit,,,,
441,VIT_02s0025g00260,279,0.1352,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
442,VIT_11s0016g04410,279,0.1349,Unknown protein,,,,
443,VIT_12s0028g03960,278,0.1346,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
444,VIT_03s0091g00390,278,0.1344,Snakin-1,SNAKIN,,vv30010Gibberellin_signaling,
445,VIT_13s0067g02340,276,0.1330,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
446,VIT_15s0107g00120,274,0.1326,MADS-box protein SVP (short vegetative phase),SVP_3,,vv30009Flower_development,vv60042MADS
447,VIT_00s1361g00010,271,0.1313,Unknown,,,,
448,VIT_03s0097g00520,265,0.1285,Magnesium transporter CorA,MRS2REL,,vv50101Channels_and_pores,
449,VIT_14s0066g01390,265,0.1279,Metal-dependent phosphohydrolase HD domain-containing protein,K07023,,,
450,VIT_05s0029g00060,263,0.1277,Myb UNE16 (unfertilized embryo sac 16),UNE16_1,,vv60029G2-like,
451,VIT_14s0036g00440,262,0.1272,Unknown protein,,,,
452,VIT_06s0004g00280,262,0.1269,Ent-kaurenoic acid 13-hydroxylase,E1_14_13_79,,vv10904Diterpenoid_biosynthesis,
453,VIT_18s0001g10270,261,0.1261,Basic helix-loop-helix protein SPATULA,SPATULA_1,,vv60011BHLH,
454,VIT_11s0052g01640,261,0.1260,flavonol 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
455,VIT_12s0028g03780,259,0.1255,Riboflavin synthase alpha chain,E2_5_1_9,,vv10740Riboflavin_metabolism,
456,VIT_19s0014g01880,260,0.1254,Homeobox protein,HBDOM_1,VvHB69,vv60034HB,
457,VIT_09s0002g01450,254,0.1227,Unknown protein,,,,
458,VIT_07s0185g00080,253,0.1223,Unknown protein,,,,
459,VIT_14s0108g00260,254,0.1221,Unknown,,,,
460,VIT_11s0037g00670,250,0.1211,Receptor protein kinase,,,,
461,VIT_04s0008g05520,248,0.1204,Unknown protein,,,,
462,VIT_13s0064g01740<br>VIT_13s0064g01750,247,0.1198,
463,VIT_02s0033g01320,247,0.1190,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
464,VIT_06s0004g06910,245,0.1176,Unknown protein,,,,
465,VIT_08s0007g04100,241,0.1166,CYPLXXVIA2,,,,
466,VIT_14s0060g01810,238,0.1148,Unknown protein,,,,
467,VIT_09s0002g05850,237,0.1147,Disease resistance protein (NBS-LRR class),,,,
468,VIT_11s0037g01370,231,0.1121,Ankyrin,K10380,,,
469,VIT_08s0007g05550,232,0.1116,Protein kinase,,,,
470,VIT_09s0054g00600,230,0.1107,Pyridoxamine 5-phosphate oxidase,E1_4_3_5,,vv10750Vitamin_B6_metabolism,
471,VIT_03s0088g00250,228,0.1102,Isoflavone reductase,E1_3_1_45,,vv10943Isoflavonoid_biosynthesis,
472,VIT_01s0010g03690,221,0.1072,Splicing factor YT521-B,,,,
473,VIT_13s0084g00730,221,0.1070,No hit,,,,
474,VIT_05s0077g00380,217,0.1051,No hit,,,,
475,VIT_14s0030g01830,215,0.1043,Protein kinase PKN/PRK1  effector,,,,
476,VIT_02s0025g01770,215,0.1039,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
477,VIT_15s0046g01960,211,0.1026,Hydroquinone glucosyltransferase,E2_4_1_218,,vv10500Starch_and_sucrose_metabolism,
478,VIT_07s0031g03170,212,0.1023,1-acyl-sn-glycerol-3-phosphate acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
479,VIT_01s0011g00100,205,0.0990,MADS-box APETALA 1,APETALA1_2,,vv30009Flower_development,vv60042MADS
480,VIT_19s0015g00450,200,0.0971,RNA recognition motif (RRM)-containing protein,,,,
481,VIT_13s0067g03060,200,0.0970,Methionyl-tRNA synthetase,E6_1_1_10,,vv10271Methionine_metabolism,vv10450Selenoamino_acid_metabolism
482,VIT_18s0001g15350,199,0.0964,Pentatricopeptide (PPR) repeat-containing protein,,,,
483,VIT_15s0048g02680,199,0.0960,Calmodulin-binding region IQD17,,,,
484,VIT_16s0022g01540<br>VIT_16s0022g01500,197,0.0954,
485,VIT_07s0005g06300,198,0.0952,Phototropic-responsive NPH3,,,,
486,VIT_13s0106g00070,190,0.0917,Ankyrin repeat protein,K10380,,vv50108Accessory_factors_involved_in_transport,
487,VIT_13s0019g02050,189,0.0914,Ribulose bisphosphate carboxylase/oxygenase activase  chloroplast,,,,
488,VIT_04s0008g03490,189,0.0913,Ankyrin repeat protein,,,,
489,VIT_17s0000g04950,186,0.0902,Steroid sulfotransferase,K01025,,vv10272Cysteine_metabolism,
490,VIT_04s0008g01590,187,0.0898,Heat shock protein 17.6 kDa class II,K13993,,vv24141Protein_processing_in_endoplasmic_reticulum,
491,VIT_07s0005g03170,187,0.0897,Undecaprenyl pyrophosphate synthetase,E2_5_1_31,,vv10900Terpenoid_biosynthesis,
492,VIT_13s0064g01560,185,0.0896,Glycosyl hydrolase family 1 protein,,,,
493,VIT_07s0205g00030,184,0.0894,Zinc finger (C3HC4-type ring finger),ZFC3HC4_8,,vv60078Other_zf-C3HC4,
494,VIT_19s0027g00220,183,0.0891,Unknown protein,,,,
495,VIT_11s0052g01120,183,0.0887,Zinc finger protein 2,ZFP2,,vv60017C2H2,
496,VIT_03s0063g00020,183,0.0887,LRX2 (leucine-rich repeat/extensin 2),EXTENSIN,,vv40006Cell_wall,
497,VIT_01s0011g05360,181,0.0877,High mobility group protein HMGI/Y-1,HMGIY_5,,vv60035HMG,
498,VIT_08s0040g01360,179,0.0872,Histidyl-tRNA synthetase,E6_1_1_21,,vv10340Histidine_metabolism,vv20970Aminoacyl-tRNA_biosynthesis
499,VIT_03s0017g02300,178,0.0863,Unknown protein,,,,
500,VIT_19s0015g01870,177,0.0860,WRKY DNA-binding protein 2,WRKY2_1,VvWRKY57,vv60066WRKY,
501,VIT_14s0030g02020,176,0.0854,Aldo/keto reductase,E1_1_1_21,,vv10040Pentose_glucuronate_interconversion,vv10051Fructose_and_mannose_metabolism
502,VIT_02s0025g04820,178,0.0852,Subtilisin P69E protein,,,,
503,VIT_10s0003g02070,170,0.0826,Agamous (AG) floral homeotic protein,AGAMOUS_1,,vv30009Flower_development,vv60042MADS
504,VIT_10s0003g00780,169,0.0819,Glutamate receptor 3.4,GLR3_4,,vv50101Channels_and_pores,
505,VIT_01s0010g02510,168,0.0810,Lysine histidine transporter 1,LHT1,,vv50123Porters_cat_18_to_29,
506,VIT_14s0108g00190,165,0.0801,Aldose 1-epimerase,E5_1_3_3,,vv10010Glycolysis,
507,VIT_03s0017g01950,165,0.0799,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
508,VIT_19s0014g01940,165,0.0794,Unknown,,,,
509,VIT_12s0059g02460,164,0.0790,Histone-lysine N-methyltransferase ATXR2,E2_1_1_43ATXR2,,vv10300Lysine_biosynthesis,vv60056SET_PCG
510,VIT_11s0052g01630,163,0.0784,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
511,VIT_14s0068g01180,160,0.0779,Unknown protein,,,,
512,VIT_10s0003g05020,160,0.0775,GTP-binding protein obg,K03979,,,
513,VIT_19s0015g01660,157,0.0756,Phenylalanine-tRNA ligase,E6_1_1_20,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,vv20970Aminoacyl-tRNA_biosynthesis
514,VIT_10s0003g02260,156,0.0753,Naringenin 2-oxoglutarate 3-dioxygenase,E1_14_11_9,,vv10941Flavonoid_biosynthesis,
515,VIT_14s0060g01030,155,0.0748,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
516,VIT_12s0059g02360,153,0.0741,Myb caprice CPC,CAPRICE_3,,vv60045MYBrelated,
517,VIT_03s0167g00210,149,0.0729,No hit,,,,
518,VIT_19s0014g02680,146,0.0710,Ribosomal protein S2,K02967,,vv23010Ribosome,
519,VIT_19s0090g01550,143,0.0694,Mo25,K08272,,vv34150mTOR_signaling_pathway,
520,VIT_16s0013g01950,141,0.0681,Hexose transporter [Vitis vinifera],VVHT4,,vv50121Porters_cat_1_to_6,
